name;class;mean_psEntire;std_psEntire;peak_psEntire;min_psEntire;peak_frequency_psEntire;Q1_psEntire;Q2_psEntire;Q3_psEntire;Q_range_psEntire;amplitude_psEntire;spec_centroid_psEntire;kurtosis_psEntire;skewness_psEntire;coef_var_psEntire;flatness_psEntire;1st_moment_psEntire;2nd_moment_psEntire;rms_psEntire;crest_factor_psEntire;line_length_psEntire;nonlinear_energy_psEntire;Hurst_exponent_psEntire;Hjorth_activity_psEntire;Hjorth_mobility_psEntire;Hjorth_complexity_psEntire;Shannon_entropy_psEntire;Renyi_entropy_psEntire;spectral_entropy_psEntire;approx_entropy_psEntire
O034;O;10783.765535323091;20520.431181625274;240648.1782504512;150.30144306146798;22.289201855015868;2190.411551410537;4676.652734052211;11438.267853704907;9247.85630229437;240497.87680738972;18.651423445669984;38.84002618388763;5.479884068030355;0.5255135937386763;0.003634278330572673;279775415.07734305;13487942185988.42;621.5502608926341;387.174124751949;2678221.116600662;198422181249.11646;0.55819344487418;421088095.87981886;0.27836688456100633;1.5316566352239263;10.441906704542241;3.1433271299920458;-65919816.67149462;0.0012749847751036825
O035;O;24006.808829022968;81458.68089217204;1120567.6460464462;45.109591064416904;22.289201855015868;1901.7218640088472;5817.086271812243;13282.548250212592;11380.826386203746;1120522.5364553817;20.440140165137812;67.96072776042116;7.52847572677459;0.29471148521053403;0.0016849304043343803;682567229.4996103;221224412457426.78;2276.9819284003256;492.1284758872423;6899496.36573531;3441634596966.3564;0.4916727091499001;6635516692.692714;0.30122968864754185;1.5775219210018452;10.441906704542241;3.1433271299920458;-169326611.38871217;0.004266268970257059
O036;O;6101.415905555469;12056.767525861107;98016.28265054486;56.57884883281283;22.289201855015868;913.9119422971538;2366.472204229395;5719.706072121291;4805.794129824138;97959.70380171205;19.734397315222882;20.502857655749796;4.2659010313444545;0.506057356788896;0.004698401090238018;167487202.040922;5296868452436.23;362.3083982348542;270.53273710483825;1405370.4385220124;62562380069.71917;0.483905869181181;145365643.17265898;0.23277023392524337;1.613774486831981;10.441906704542241;3.1433271299920458;-35622724.43366872;0.0022723188478499523
O037;O;28863.1689219893;96159.28391493237;1259657.9101842423;20.705780905320523;22.289201855015868;1635.2929285631171;6077.80754742781;16271.582090295136;14636.28916173202;1259637.204403337;20.450719987210746;64.60655554854648;7.330035727851393;0.3001599819266874;0.0014441525634152064;821069166.5239288;310385684187961.94;2691.9068741619235;467.9426031691434;7912119.306407308;4316734855308.438;0.490474712902478;9246607883.032572;0.2856669360580552;1.5752437659566063;10.441906704542241;3.1433271299920458;-207130109.97610328;0.0032696529205988867
O038;O;28176.752618067887;92110.80839205667;922303.6936510323;39.33443341357084;22.58582621430315;2205.5003335549463;6367.074992033979;16245.945023014054;14040.444689459107;922264.3592176187;20.820697652704947;44.23317177083952;6.226949977697852;0.30590061155621945;0.001529715127357034;816043569.110333;288705314089305.94;2582.6844758693333;357.11048030386456;7085780.120232414;3912640452886.062;0.48601224877480603;8484401022.638179;0.29248347990872925;1.6386678436821231;10.441906704542241;3.1433271299920458;-201899381.03953016;0.0002776507023547481
O039;O;23796.559738688535;94940.03424643648;1176445.224190373;69.59655574179877;22.62820112277276;1830.3078582013923;5726.423858255793;13768.125323450764;11937.817465249373;1176375.6276346312;21.154890771465183;75.73297705207091;8.220470526204064;0.2506483163564029;0.0016840069994319405;700248348.2139654;299723495606266.2;2624.3189329900383;448.2859188345606;6010665.948209163;3796297243626.559;0.48415307152821435;9013610102.714533;0.2428715806131915;1.501477617505034;10.441906704542241;3.1433271299920458;-170574792.7195033;0.0012749847751036825
O040;O;11636.867237169847;38893.40220454747;459273.7072066226;19.615904574047182;22.62820112277276;1108.0773372814156;2618.392784367033;7027.787231253919;5919.709893972504;459254.09130204853;20.36655049471318;70.7077714783481;7.814015792972295;0.2991990049101245;0.0027082454390352406;329670956.2628555;50818062074659.2;1088.5038816267368;421.9311616236514;2846374.3910785355;505264208467.32666;0.49048851280822525;1512696735.044698;0.226609264574192;1.3139311421370887;10.441906704542241;3.1433271299920458;-76582226.74029149;0.004266986993346045
O041;O;29189.397769137835;121990.35747024906;1472612.025816768;44.048277893873355;22.62820112277276;1736.3558247508304;5357.155464462636;15600.506603446025;13864.150778695195;1472567.9775388741;21.05717784853365;79.83338711273439;8.497891231146003;0.23927627047290626;0.0014067011269075136;854973059.1018106;493002286151627.3;3363.190204575482;437.8616540370925;7312547.695420182;6050774403365.299;0.4869854514926681;14881647315.719149;0.23388997040224263;1.4374936884504717;10.441906704542241;3.1433271299920458;-214545958.75634855;0.0002769326792648741
O042;O;2699.8709950462962;4455.265290104651;28265.898016824467;2.4500578593226643;20.721330241640228;363.1721966222641;1241.7839537143323;2862.644183519209;2499.471986896945;28263.447958965146;19.444054424789883;11.011807555889408;3.2251994618388093;0.6059955623838683;0.007324077014400151;73022546.04752019;691126997216.305;139.6789278026892;202.36336619617344;672254.9928460269;9852302358.16609;0.4815344380410716;19849388.805211283;0.3150194663361732;1.605876047594225;10.441906704542241;3.1433271299920458;-14217125.387673924;0.03905617279989837
O043;O;4267.407371190755;5780.845125820292;36828.46464411439;10.218834819014514;20.212831340004882;639.8793831526436;2389.405785019896;5076.645332510912;4436.765949358269;36818.245809295375;20.300050274418652;7.864532544806266;2.6505470249976057;0.7381978375670836;0.005991427813772114;120500360.58964652;1399450165241.2036;192.6562145254204;191.16157106499665;1115046.4144249521;21594318651.245663;0.4800066122340111;33418170.36872023;0.3064991436081415;1.596333589812852;10.441906704542241;3.1433271299920458;-23225201.780796897;0.0215216806453844
O044;O;4704.4668246200445;7597.910707763792;46389.46263114461;6.442141216920781;20.721330241640228;516.3341704950293;1980.322429590608;4653.377654817216;4137.043484322187;46383.020489927694;19.21463271441062;8.768095717679492;2.8557729816537702;0.6191790092785465;0.00502630114820781;125738891.59371541;2107571330614.6572;239.60825809046955;193.60544165230405;1249039.791040368;32495085772.39558;0.48944036111927086;57728247.12315169;0.2930777503119515;1.6168535543341458;10.441906704542241;3.1433271299920458;-26429340.187615424;0.041053442024430176
O045;O;17674.33941251237;49797.05043991178;459372.92116074805;9.318345781090382;20.212831340004882;472.79627347201694;2812.9089482741356;8619.150042634323;8146.353769162306;459363.602814967;19.26735041274311;23.32011820000708;4.617110923040973;0.3549274355885662;0.0016620355276908939;473687927.8675132;78536375669189.06;1416.7856071538313;324.23601626189475;5107337.194442918;1258456600777.852;0.4891446368073952;2479746232.5151176;0.2698158289648111;1.6433374337195779;10.441906704542241;3.1433271299920458;-121266757.07713997;0.03306672755707751
O046;O;12999.318644704055;31581.460015860604;229660.78493980467;19.63535851590279;20.17045643153527;602.4102400719728;2524.774512819609;8648.410224784415;8045.999984712442;229641.14958128877;18.64637445215384;16.23630043405125;3.900531704392595;0.41161233958707527;0.002190334664039522;337164716.8331753;31343005051674.35;915.7032873127437;250.8026214624342;3120018.3126704087;375994769870.1779;0.485598028803145;997388616.7334021;0.23472771072845894;1.4760633787930093;10.441906704542241;3.1433271299920458;-85187415.3877408;0.033319648504776644
O047;O;4082.2502481280717;4400.898170013258;24111.176421741624;25.305516978965713;20.9755796924579;613.3483260632447;2508.7787570863416;6237.697008744609;5624.348682681364;24085.870904762658;17.163210500420362;2.517006300009239;1.5846392490069638;0.9275947977945996;0.00648388678247677;97459747.77070534;666150156898.0682;160.94766038243392;149.80756082101556;872111.5482428723;10722763034.07318;0.5655877224034132;19367904.702826045;0.2892647417097225;1.4863505148576537;10.441906704542241;3.1433271299920458;-21780338.005959;0.018021980468979848
O048;O;9019.622075637235;15053.67496782236;109378.91679040591;0.2541412713484484;18.475460092750794;522.2361636337662;3023.5536967920284;9051.339845532479;8529.103681898712;109378.66264913457;17.018105191041208;8.946927679627636;2.8003628258006694;0.5991641306801776;0.003211701222235095;213514156.27788496;6989613791566.615;470.5310889800362;232.45842698195585;2651900.812376651;163642577808.90475;0.5037977970050678;226613130.03684154;0.3426781299309948;1.697068008660018;10.441906704542241;3.1433271299920458;-54618718.71304677;0.025207859415367295
O049;O;5878.332213775606;8853.659740329955;56773.02015528041;6.318013967908901;2.2882450573590436;449.195008059406;1615.0618559157112;8116.431755130228;7667.236747070822;56766.7021413125;14.462812870091092;4.379386845057937;2.137058227688713;0.6639437685863151;0.004232060836895955;118258951.34532626;1929482480655.076;284.9471559381628;199.24052222370975;1611376.7307367432;45544468685.79589;0.5634017087247483;78387290.79753947;0.29425767171734524;1.560730925861254;10.441906704542241;3.1433271299920458;-33840398.952239074;0.03223886547807897
O050;O;4630.07232822853;8173.158430165185;68245.1805847403;5.85500356850858;21.01795460092751;419.8115619424377;1673.0062023336832;4792.4680635824625;4372.6565016400245;68239.3255811718;18.488176708205728;14.707987129537337;3.5073825560811236;0.5664973177492845;0.004820540869282988;119071819.16810304;2316859827712.78;251.86306300928047;270.96144932623827;1291223.5312380306;48660251384.04344;0.4989659040308601;66800518.72458022;0.35571319790814027;1.7664229397002067;10.441906704542241;3.1433271299920458;-26173767.59430726;0.07386489114481698
O051;O;2283.705514260534;3394.093046825329;30827.698682751943;0.5601957775617804;1.1441225286795218;286.760631392042;1122.8940887558142;2492.492693093525;2205.732061701483;30827.13848697438;17.078039200411986;14.071779053249745;3.1926921811637112;0.672847055974674;0.008117031385750198;54250686.30198113;287988672927.2981;109.68610362014984;281.0538223648666;582262.2006208082;8293064055.45548;0.5772178468629204;11519867.610508045;0.37511319801989707;1.7409324901291978;10.441906704542241;3.1433271299920458;-11679320.268945873;0.06583215580471613
O052;O;4065.0401750246074;7598.597071686379;61313.55121651378;0.6949625577703913;21.48407859409324;509.3636174572114;1611.331876252837;3714.2378599514823;3204.874242494271;61312.85625395601;20.12096313644771;18.807756150061667;3.933307471327081;0.5349724609259273;0.005347079793006229;113773400.20220006;2111849756856.6558;231.05924480514648;265.3585718598701;949058.096736377;24173300335.154156;0.47482428028650586;57738677.45784082;0.24254177322220133;1.5802788760183777;10.441906704542241;3.1433271299920458;-22726766.794537377;0.05061881598896356
O053;O;11288.941432167365;28970.52684356337;314261.8673197182;13.582521261799496;20.33995606541372;529.272757077191;2429.101444850991;5514.404152852927;4985.131395775736;314248.28479845636;19.54682743317592;27.597032625556576;4.7073389110988515;0.389669870110613;0.00239195844854197;306942219.1982272;27193598625628.863;833.6608327599561;376.9660933683406;3112139.0034073307;463042874130.4326;0.49321204459466567;839291425.5936258;0.29722740523936136;1.690939653074443;10.441906704542241;3.1433271299920458;-73288713.97761016;0.022385600204200884
O054;O;13629.786543509952;41999.502369055335;338260.8964591127;8.711972331860538;20.33995606541372;607.951035418201;2588.2318279839124;6531.911181422263;5923.960146004062;338252.18448678084;18.9274771078975;25.090527377158924;4.909725138644104;0.3245225722853372;0.0020655955702579697;358846664.64784926;52830260029269.19;1183.9233660345817;285.71181730459426;3144821.82817803;776177327790.555;0.4862093038978484;1763958199.2482846;0.2472125388131838;1.6429894448120859;10.441906704542241;3.1433271299920458;-92047306.1799205;0.02238703625038152
O055;O;3845.8271873905987;4373.234871073518;28618.040582007157;15.304123497439827;3.7713668537954605;589.6158887858999;2266.6543170675186;5281.630991487284;4692.0151027013835;28602.736458509717;17.37496324504623;3.024875161167441;1.725708742785817;0.8794010156711629;0.006521271430831609;92948158.48454626;634993257178.4388;156.14784509421617;183.2752835285025;855548.2818186589;10762668747.135447;0.5692792882868594;19125183.237573404;0.27154666141233996;1.4819203027553893;10.441906704542241;3.1433271299920458;-20466498.542936306;0.02197310521088358
O056;O;11999.012262264027;31955.399112114505;256622.45955005015;17.26515683678632;19.06870881132536;669.1473153241826;3285.016817439856;6906.738799441389;6237.591484117207;256605.19439321337;18.942299120039113;21.954939254855493;4.55917797408972;0.37549248626705845;0.0024860234301456005;316158831.26879996;30716602217060.47;915.2136251410247;280.39624028817025;2568607.3623816525;388110333450.526;0.4836001172822089;1021147532.4145285;0.226306531601586;1.579949150353983;10.441906704542241;3.1433271299920458;-78333420.74672575;0.0221807887537242
O057;O;4066.7651409500672;5556.942998378813;32819.85050599967;7.096016668583983;19.06870881132536;300.7147640151666;1291.8791787825444;6289.08624388118;5988.371479866013;32812.754489331084;14.585692851292555;2.8920335023754484;1.7932608859073371;0.7318349571223798;0.005295594668524327;82509372.85673945;852564572197.2021;184.63283595109212;177.75738717837496;977878.3026140827;17618481079.708374;0.5491541935545099;30879615.487231318;0.27437899459134574;1.6200487708715092;10.441906704542241;3.1433271299920458;-22303617.106314164;0.06951188462301605
O058;O;7081.0765039019825;7643.699886423583;44265.09544558912;48.52606810477569;1.3983719794971932;1168.0834675466115;4920.840149757407;10122.508115584606;8954.424648037993;44216.569377484346;20.34361340710176;3.832082453372447;1.8097450453203536;0.9263938418721922;0.004853755412742612;200380063.91597766;2804849137885.9375;279.3746127849582;158.44351426327023;1666461.016789745;39292234607.2352;0.5606829791298908;58426147.95371189;0.3193385217971017;1.5288465169478471;10.441906704542241;3.1433271299920458;-40075674.451232955;0.0012749847751036825
O059;O;6448.3015090548;6484.909377335412;42726.8292309713;68.79676163589569;3.0509934098120577;1353.5873321234117;4893.4954858265755;8815.992012410114;7462.4046802867015;42658.032469335405;21.286134437888084;3.861135686533779;1.753225188723836;0.9943549144405077;0.005362701674052843;190927843.2295279;2304155189504.7217;245.2051210523897;174.2493347920023;1498293.3861648988;31572584359.007942;0.5687846480855123;42054049.63225276;0.3355702940111572;1.5350084593894247;10.441906704542241;3.1433271299920458;-35897827.639672175;0.0002776507023547481
O060;O;10450.279065178986;11393.151767392328;75100.57041815946;66.77234299887667;24.662196729314136;1443.3865148516707;6912.858915717545;15261.583892698807;13818.197377847137;75033.79807516058;21.31036691668033;3.136302016472513;1.6589158251893479;0.917242153754865;0.0037096183437689426;309774700.2335882;7390950261915.931;414.5209700420084;181.1743575012589;2627889.7616789825;97018371427.25958;0.49109960147539256;129803907.19483492;0.3394775593791659;1.6390855629260577;10.441906704542241;3.1433271299920458;-61781604.60991953;0.0032689348975081245
O061;O;9358.887413009315;11300.201028530622;102669.8654780325;42.291314670813826;3.3899926775689533;925.8498381797506;6827.403264953149;14033.075144508433;13107.225306328683;102627.57416336169;19.27115206010451;18.380569012793792;3.2743300140040716;0.8282053911589803;0.003881996190259715;250875950.5472554;4383341652024.6724;393.4065831678347;260.9764804932906;2348857.176464982;79632358515.87532;0.5915710000861035;127694543.28520454;0.3386490408863606;1.5003060178372245;10.441906704542241;3.1433271299920458;-54883137.78138921;0.007635426725091321
O062;O;7978.60017970667;9024.510346621577;50035.08972374932;20.186233527293;3.347617769099341;1389.8153465169603;5279.6741658907;10455.309861218111;9065.494514701151;50014.90349022202;21.64514973017412;3.5139828628648626;1.8487159454683233;0.8841033887997641;0.004467744111011556;240222911.7779805;4243201044204.3037;322.9757485714265;154.91903012861658;1798149.7312892538;50096796075.720116;0.5083803729417546;81441786.9962799;0.30019207680089144;1.5324811641410871;10.441906704542241;3.1433271299920458;-45888854.42975511;0.0012749847751036825
O063;O;10526.250792415534;12004.15826057483;82111.55139391632;89.12182165595794;28.518313400048818;1427.2883570921522;6142.3622569379895;15516.369999419047;14089.081642326895;82022.42957226036;22.59807993148032;4.406008100577775;1.873967652936765;0.8768837067890736;0.0037879086786168224;330881421.9890677;8460637185902.3125;428.0779534297706;191.81448317073244;2683876.5324208643;109719332806.62323;0.45580969000261606;144099815.54492694;0.3238009952253752;1.680654787253866;10.441906704542241;3.1433271299920458;-62405485.1561558;0.0012749847751036825
O064;O;16888.611045844493;22926.590188075035;149118.21030270503;70.2046044629636;23.348574566756167;1187.4851314720354;6821.961818483299;23665.445609222625;22477.96047775059;149048.00569824208;21.086372754176452;4.928637851773845;2.065304299356233;0.7366385889616015;0.002453968012208083;495362291.00785345;24748941819468.695;763.4976276304882;195.3093302535763;4490876.248526117;343955439737.9172;0.4745191260458918;525628537.65193856;0.31621497754611333;1.5949961841188958;10.441906704542241;3.1433271299920458;-106860529.35205045;0.0012749847751036825
O065;O;16325.701229868375;20937.60460241706;112645.39317236035;115.21714163980008;29.959060288015625;1873.7360829734753;8083.573926882309;21936.415212400538;20062.679129427062;112530.17603072054;20.647978190281133;3.2769091310585905;1.8799199289336543;0.7797310886262375;0.0028100165743139903;468895977.603097;19425980376995.1;711.8751410798652;158.23757098960513;4247919.221233206;274136481147.0289;0.5190656530772111;438383286.48715603;0.2970222580299807;1.5783772721359068;10.441906704542241;3.1433271299920458;-102189562.69632672;0.0007196833703932981
O066;O;8880.137970841888;9749.985004905628;75465.24229510086;109.60690666127661;1.6102465218452529;1848.493159133879;6173.937314719486;12413.057133502414;10564.563974368535;75355.63538843958;19.08043024229914;10.512375709791074;2.5997851320043974;0.9107847823739131;0.004502184858305081;235686662.6546449;3211222100300.959;353.5981809902601;213.42090076300352;2257216.973053799;67296760775.687515;0.6107076352162032;95062207.59588459;0.3307951034706091;1.5664190562397822;10.441906704542241;3.1433271299920458;-51312664.99780063;0.0007196833703932981
O067;O;19463.168384920456;20586.049379824522;125236.9421422577;52.19499783831343;25.29782035635831;1674.655947312424;14230.811641239521;31465.86343127011;29791.207483957685;125184.74714441938;19.37718621420337;1.8288355545518593;1.3062155473901782;0.9454542746796016;0.0024874791082921104;524603740.41518235;21387554331006.438;759.6020149858898;164.8717876881673;4977782.393929721;329235544241.7264;0.5142736774784044;423785429.0685736;0.339457948856284;1.6396791979039964;10.441906704542241;3.1433271299920458;-122534645.53326413;0.0022723188478517287
O068;O;12479.084226793762;16054.351800903696;162198.05744521442;53.4188059862466;3.347617769099341;1568.2414812845811;9121.407714240286;16948.652669611874;15380.411188327293;162144.6386392282;19.601688796080772;28.416832377956535;4.2438764048326245;0.7773022780085906;0.003329342960018342;340254075.53390497;8722731295774.457;545.2030896617349;297.50025361347156;3249974.114574451;147908422054.8185;0.5595434158847665;257742211.74717975;0.31153764578274085;1.423731819257409;10.441906704542241;3.1433271299920458;-75394428.63483639;0.0022723188478517287
O069;O;10097.981743855085;14618.352351209413;122818.84189449174;74.44336925244873;3.3052428606297295;1241.6574552444463;5866.53728206168;13354.93205798226;12113.274602737813;122744.39852523929;21.603931861012242;20.980992570304632;3.920294574250255;0.6907742747779406;0.0036861509308651454;303455148.3534352;8378495715195.971;476.37610328195774;257.81906575149435;2637432.422512384;106581351230.43477;0.521014678275857;213696225.46410975;0.3006526264311275;1.4145608773582674;10.441906704542241;3.1433271299920458;-60325612.273519486;0.0012749847751036825
O070;O;6754.925450657671;8192.845247393056;61491.48202005366;26.568658716117085;27.45894068830852;1130.4923173746697;4619.633010422695;9033.72361073319;7903.23129335852;61464.913361337545;20.574073526304026;10.708570660942955;2.8239942834818494;0.8244907900350092;0.004959614992431109;193316079.04516777;3215868602920.6064;284.70693382492436;215.98168050893622;1615384.7772829807;46806443411.039314;0.5359753481956682;67122713.24773099;0.3408879271037171;1.696076498201122;10.441906704542241;3.1433271299920458;-38208374.82692744;0.0002776507023547481
O071;O;6018.971066760126;5735.652371766399;39787.00056505661;66.30602789603489;2.542494508176715;1509.0337683640305;4681.115551915065;7983.805471744958;6474.771703380928;39720.694537160576;20.06023501010873;4.2199980293666375;1.7708736090973796;1.0493960715590709;0.00581482892751926;167952085.99848986;1477529140534.3809;222.92371481209767;178.47809775910588;1414008.6653928475;25558496994.193035;0.5714853683243253;32897708.129749514;0.3327812199024728;1.5313693262127475;10.441906704542241;3.1433271299920458;-33085785.433772366;0.0012749847751036825
O072;O;15743.66004501687;25236.930821126145;153570.4681007441;57.25400964152897;3.347617769099341;1312.205277513515;5691.74501170578;16980.617606872696;15668.412329359182;153513.21409110256;18.69340281460976;7.409186944684677;2.661468129576528;0.6238341800199277;0.002616680527015393;409374887.38590866;22053666939106.63;797.5364246140572;192.55605557458986;4244311.425831061;357135690501.8726;0.5570759981438794;636902677.2703067;0.31581342511300803;1.5644724607656748;10.441906704542241;3.1433271299920458;-100051989.47099294;0.0002776507023547481
O073;O;7235.304435439559;10053.346619002525;101237.63017834569;9.722805929273754;3.09336831828167;993.5234117698666;4885.175029349737;9511.805472000087;8518.28206023022;101227.90737241642;19.56227080813196;41.32245072721224;5.290685878172768;0.7196911346678936;0.004664504519987589;196880727.78077763;2603559159874.684;332.1058968978872;304.83538872383616;1746082.1375402492;52648009620.27839;0.5762290154648866;101069778.2418095;0.319338680352279;1.463378126814716;10.441906704542241;3.1433271299920458;-41393599.94145447;0.0002776507023547481
O074;O;6461.427061346044;7215.490867531562;50292.896271296646;55.70153632496317;28.052189406883087;1151.5681788729576;4542.262435582657;8917.27554778539;7765.707368912432;50237.19473497168;21.6398277261725;6.802617390749353;2.2385183178678547;0.8954937619589164;0.005162693760512048;194495418.34560555;2770668325500.2554;259.6980884505675;193.65909303129004;1542455.8910253725;39492472531.39633;0.5237369973138295;52063308.459431365;0.3488067614504982;1.6319548844398473;10.441906704542241;3.1433271299920458;-36228388.90599595;0.0012749847751036825
O075;O;6755.4901299400135;6265.77024934606;33340.84117376427;125.42696037286207;30.12855992189407;1491.1347384609987;5430.2347765410395;9818.69648642738;8327.561747966382;33215.41421339141;20.708894607937673;1.7834778087848884;1.3336798378867105;1.078157969588027;0.005321487945255425;194599137.77811426;2143837249735.7065;247.04802635933487;134.95692179815086;1652919.7774189461;32012647643.67838;0.595043945209028;39259876.81759019;0.33642595367046;1.6129202563291558;10.441906704542241;3.1433271299920458;-37638627.39190997;0.0012749847751036825
O076;O;13234.070462161928;17924.726505717263;100473.0491289921;27.510195164288497;26.314818159629;1021.4210129713016;5656.94731612026;17134.72063212839;16113.299619157087;100445.53893382782;20.718516011174867;3.500446620954074;1.9318601922284926;0.7383136617421078;0.0029104953027534373;381398708.3617757;14772964776448.098;597.4041866768027;168.18270003746775;3218458.5011432334;188320469126.38843;0.499602517607225;321295820.304763;0.28674303190075;1.5481382439423181;10.441906704542241;3.1433271299920458;-81723209.03920522;0.0012749847751036825
O077;O;14479.422756435642;21053.4065418032;122164.23688198227;108.23861384147006;27.24706614596046;1175.1232803642856;5484.004209001623;17722.85661568243;16547.733335318146;122055.9982681408;19.260231617805;5.563353804973355;2.30109314989141;0.687747264447946;0.0027977014939001748;387917957.0496642;16350777378538.398;685.1089479623092;178.31359121104788;3545818.2124233544;243652319491.82584;0.5499426433884577;443245927.0144418;0.30481002443701316;1.5547609332961057;10.441906704542241;3.1433271299920458;-90594933.99763407;0.0012749847751036825
O078;O;9164.014594401642;15687.69779369174;191157.99103441302;102.20387753738862;1.1864974371491337;1222.4675370308148;5367.444777983404;12469.566452578702;11247.098915547887;191055.78715687562;16.42504334490486;67.82956442461756;7.140882787470248;0.58415292765817;0.004019633143629315;209372397.66460532;3099631040404.4185;487.1335379446956;392.4139402122529;2167176.057523198;127034419042.3197;0.6091462763195524;246103862.06620064;0.25674443352950005;1.6169835977423808;10.441906704542241;3.1433271299920458;-54340433.12936089;0.0012749847751036825
O079;O;7340.10324487832;10280.037469395169;87295.37302843535;98.63659043054795;1.483121796436417;1447.6057285141737;4371.674707678022;9313.670425465189;7866.064696951014;87196.73643800481;16.608056464425598;20.462617008088255;3.931007571717217;0.7140152228754647;0.004749889531668069;169569645.16160288;1781983166283.3225;338.68299713806965;257.7494995795374;1747485.300246267;66862471718.028984;0.5955738801181416;105679170.37216865;0.2955582363282958;1.6601342672280477;10.441906704542241;3.1433271299920458;-42171864.360317335;0.0012749847751036825
O080;O;16620.84324752748;23893.117734789703;176987.34521694708;62.92375757293466;27.24706614596046;1543.0130921017567;8049.775694668149;23181.58894011512;21638.575848013366;176924.42145937416;20.32241823430747;11.103736388488649;2.945617249379033;0.695633086984149;0.002639476837934489;469846037.48541796;26246671287908.684;780.3912018978493;226.79310682453612;4049456.1676866678;330030566058.673;0.5078658567278417;570881075.0885222;0.3047780318490996;1.5744595885190964;10.441906704542241;3.1433271299920458;-104863457.31472817;0.0002776507023547481
O081;O;9793.266677236004;11454.565747142686;87070.24200962685;65.15136798002825;3.0509934098120577;1006.2907489845783;7551.196744361341;13444.33912265548;12438.048373670901;87005.09064164682;18.218552332456582;10.874967621345071;2.6992844993264944;0.8549662111528682;0.0038790712088326356;248181025.7777139;3990579658296.4863;404.0726784274436;215.48163649292962;2278406.4791394216;80670623065.20958;0.5706394697211336;131207076.45561448;0.28254336928338225;1.6134602702977068;10.441906704542241;3.1433271299920458;-57585390.098785974;0.0032696529205988867
O082;O;8412.93300748639;10947.740143013625;104919.26876534785;53.969473567338454;3.0509934098120577;869.1238203661933;6057.100861114981;11143.013068927945;10273.88924856175;104865.29929178051;18.654332708054582;16.808019065189555;3.341558771540775;0.7684629793533381;0.004137522174426307;218300273.05876547;3257567065998.2754;370.19673012987874;283.41489869059154;2018760.542726781;70567215941.63377;0.6082905107769291;119853014.23895198;0.291498787846476;1.4735502321100324;10.441906704542241;3.1433271299920458;-49013946.747805;0.0012749847751036825
O083;O;5272.410381178987;5791.651999839147;52151.211541408484;67.89031707467966;27.71319013912619;929.6726818973216;3863.0341395763144;7519.027969913184;6589.355288015862;52083.321224333806;22.381515637310894;12.411094340660059;2.716631046568681;0.910346543840241;0.0059157666067840954;164144308.7312148;1844268891317.1382;209.99733679938865;248.34225203164723;1312956.176959955;26436665201.95283;0.5200689512395666;33543232.887240786;0.36166433277552923;1.6367466069966747;10.441906704542241;3.1433271299920458;-28826505.09034117;0.0022723188478517287
O084;O;5114.092696400832;5020.4067115335;33785.07710820723;76.93034260622164;1.2288723456187456;1280.757261897113;3926.297668863876;6843.03205527315;5562.2747933760365;33708.146765601006;19.450391537948335;4.710293263086104;1.9131016453186522;1.0186610349022331;0.006270762036953021;138364307.48114416;972852510314.4895;192.15084322995654;175.82580716429612;1163605.6358115326;16865947808.30264;0.5943306936730349;25204483.549210615;0.30230912987563785;1.52373773738121;10.441906704542241;3.1433271299920458;-27659630.19202598;0.0022723188478517287
O085;O;8239.056464141282;13379.31110070403;146749.6266721907;34.52432949397314;27.71319013912619;1275.5342441052048;4560.869580172299;10302.059357179067;9026.525113073862;146715.10234269671;23.10223735106417;35.88329965253157;5.167617518991373;0.6158057318592238;0.0042325325330778455;264763827.43492526;8694140417479.2705;421.29513174172916;348.3297470480958;1953825.8071135783;103717764396.06833;0.44959572758785815;179005965.52942207;0.2960775065167038;1.5831609219308809;10.441906704542241;3.1433271299920458;-48383683.19286411;0.0022723188478517287
O086;O;10463.372470938544;13432.878838892348;91074.5321513503;9.247070527877025;9.322479863314621;885.4459635563201;5697.607722922579;14177.300030405997;13291.854066849677;91065.28508082242;20.76009308268924;5.005406127976022;2.0956629211758795;0.7789374561053761;0.0033846581538676864;302153835.75964546;8389024019540.419;456.53998115915897;199.48862292435214;2348331.9679157515;98809365381.18872;0.49259698853013945;180442233.9003618;0.28828862182375375;1.51539846164309;10.441906704542241;3.1433271299920458;-62695868.56691325;0.013995150651988197
O087;O;11666.914055026853;17233.95059513887;145280.10448605605;58.42935007727542;6.229111545032952;1215.9267694562984;5696.445447331223;15002.080239733747;13786.153470277448;145221.6751359788;18.483533662165748;15.956547019712115;3.412449474104137;0.6769726993599311;0.0033010094735421032;299963305.94952977;9101375544561.27;558.0119898290758;260.35301594604925;2700218.336444574;154416860427.6759;0.5791581794638837;297009053.1156875;0.26637393605017384;1.5163769091976176;10.441906704542241;3.1433271299920458;-71078504.2611552;0.0012749847751036825
O088;O;13732.75369785086;20984.71063206166;194558.0712488431;30.422623660187373;27.41656577983891;1121.317923957046;6727.788489157501;17877.059316090512;16755.741392133466;194527.64862518292;20.542686160268726;20.186046652367125;3.7566976460743637;0.6544171105637817;0.0029129069188466674;392411740.21972704;20023750297499.824;672.4241821113641;289.33830225728144;3317193.2387246815;286125641708.5837;0.5065929291897165;440358080.3113616;0.2966869576051518;1.6886097851229294;10.441906704542241;3.1433271299920458;-85257806.44616543;0.0002776507023547481
