name;class;mean_psAlpha;std_psAlpha;peak_psAlpha;min_psAlpha;peak_frequency_psAlpha;Q1_psAlpha;Q2_psAlpha;Q3_psAlpha;Q_range_psAlpha;amplitude_psAlpha;spec_centroid_psAlpha;kurtosis_psAlpha;skewness_psAlpha;coef_var_psAlpha;flatness_psAlpha;1st_moment_psAlpha;2nd_moment_psAlpha;rms_psAlpha;crest_factor_psAlpha;line_length_psAlpha;nonlinear_energy_psAlpha;Hurst_exponent_psAlpha;Hjorth_activity_psAlpha;Hjorth_mobility_psAlpha;Hjorth_complexity_psAlpha;Shannon_entropy_psAlpha;Renyi_entropy_psAlpha;spectral_entropy_psAlpha;approx_entropy_psAlpha
O004;O;12742.615716071465;7758.508753023016;35535.90582132411;2986.8070812164297;11.229350744447157;7227.353556086433;10521.615311232657;15260.080246772955;8032.7266906865225;32549.098740107678;10.378050100212944;0.5914583742669994;1.131543067948196;1.6424052768009636;0.004410508923436327;12430889.405060148;224612031569.36194;1538.750229819041;23.094005208046777;173818.17484839223;3812055211.9981637;0.49481210403632203;60194458.07073475;0.3646318378983129;1.4101870403054864;6.554588851677637;1.9731278535996983;-5005383.516252509;0.010810916104217583
O005;O;4708.262897836228;2120.1280260448157;10532.545209310247;1503.7325965654627;11.102226019038321;3142.766254642347;4249.7495528840045;6050.361027428973;2907.594772786626;9028.812612744783;10.249149452714095;0.2916116388902914;0.8389038163526727;2.2207446154181936;0.008002237836679802;4536034.869643671;26277103214.391937;532.5838497759274;19.7763135584032;61382.88272985157;484367054.21515083;0.487054208910457;4494942.846820687;0.44535102874197474;1.3924883355494853;6.554588851677637;1.9731278535996983;-1644196.1104319703;0.010810916104217583
O006;O;6683.582466143124;3733.3047974270867;16984.22589290003;2135.745603794;11.229350744447157;4245.736119544752;5496.942419015371;7155.767892100222;2910.0317725554696;14848.480289106032;10.376576357802307;0.9387280725451284;1.386097224683127;1.7902589873586816;0.006483799288430622;6519154.157538661;59543305733.283455;789.6123428904702;21.509574977928086;78171.63611613474;1041229446.8824626;0.48868648147098503;13937564.7104921;0.3461122854196382;1.359508822192615;6.554588851677637;1.9731278535996983;-2440053.686625639;0.010810916104217583
O007;O;13876.052503974986;5401.843127249334;36468.5708812564;3503.0644054014324;8.008857700756652;9602.916461216662;13243.037713925718;17256.455348559277;7653.5388873426145;32965.50647585496;9.929712856659087;1.8158076820757447;0.8277041709747874;2.5687625829002543;0.004384404438688315;12951810.393149313;205876150319.47723;1535.8300211538583;23.745186888492917;199095.9346837261;3980007958.285551;0.5370866868495373;29179909.17141087;0.5846020941533256;1.3075588005336316;6.554588851677637;1.9731278535996983;-5444934.952303763;0.010810916104217583
O008;O;8065.866134998578;2847.0523339125775;15121.697057826654;2855.806689928829;8.64448132780083;5765.219207476329;7369.738345938107;10632.7323879516;4867.513180475272;12265.890367897824;9.904491862551975;-0.8392643525789976;0.34077523975472795;2.8330586125594737;0.005992347775365856;7509500.716861535;67665688243.26196;882.2354554956136;17.140205558086233;146538.0613547051;2127659941.3091831;0.5875313831933674;8105706.992037054;0.7732402567557658;1.6202968571497665;6.554588851677637;1.9731278535996983;-2982563.9403577866;0.010810916104217583
O009;O;8539.178227604461;4035.8648902482287;18430.28465055098;2819.111896344849;10.63610202587259;4537.69306745725;8685.741772137404;11675.389668673;7137.69660121575;15611.17275420613;9.876909324939282;-0.9972231113452881;0.25308730459890566;2.1158236114983655;0.005646211418752318;7928024.77197323;82042340566.29915;974.1650555630357;18.919057448533582;123579.7726277236;1559116261.1636012;0.5375182700626038;16288205.412338346;0.4581329824702215;1.2765861947609727;6.554588851677637;1.9731278535996983;-3195857.4667471563;0.010810916104217583
O010;O;12793.55693842153;6373.8328744970095;33207.390359649944;2000.5809248387845;11.186975835977545;7883.100947440155;12673.869440074668;16519.40436530707;8636.303417866915;31206.80943481116;9.961200182471261;0.20704176900465932;0.6693312681878092;2.0071999361029893;0.004468396234250788;11979283.080689335;192806552378.42648;1474.2500605199618;22.524937423396025;192905.28052328344;3514163274.7929997;0.5654675384592828;40625745.512018815;0.44632239166835186;1.3015698115258112;6.554588851677637;1.9731278535996983;-5003745.0685699405;0.010810916104217583
O011;O;17662.87365247215;13098.77567414013;63698.89981366277;2001.5023649128302;11.186975835977545;10698.494317033166;15092.661736335116;17922.599914611837;7224.105597578671;61697.39744874994;10.287373252323484;3.1531392875262565;1.9076095972841933;1.3484369907442995;0.003587422110613462;17080229.953331452;486489860428.51654;2268.083429890307;28.084901540303342;276688.1693905015;7543836527.879855;0.5355837305945826;171577924.1614452;0.34018565695313024;1.0888503722973053;6.554588851677637;1.9731278535996983;-7212306.256350266;0.010810916104217583
O012;O;5696.646396504815;2353.6037234563823;11546.128582629244;1471.9435393829442;10.63610202587259;3717.8767482669537;5554.376946704434;6875.171960109222;3157.295211842268;10074.1850432463;9.944075598099731;-0.532531669605814;0.5619507632150993;2.420393178227561;0.007224008162108669;5324900.947713712;35396083381.786125;635.7373893619565;18.161789405240512;85219.66401582054;789417863.9005142;0.522695941513713;5539450.487067747;0.5355786337864066;1.526610362355738;6.554588851677637;1.9731278535996983;-2030611.2236532604;0.010810916104217583
O013;O;4285.146678713619;1944.3795724417105;9375.094748087107;719.7936148496703;8.983480595557726;3005.667219206081;4073.3667621092036;5416.803088453401;2411.13586924732;8655.301133237437;9.907934804330155;0.06729406524499648;0.6812827391320817;2.2038632474072037;0.00840072648142623;3990953.6684505246;20446888339.236023;485.3502133228563;19.316144282501362;58902.523445988336;406893592.0770215;0.4683002269867213;3780611.921728609;0.4699075024961359;1.408093574802592;6.554588851677637;1.9731278535996983;-1480765.2579424544;0.010810916104217583
O014;O;9784.351150933473;3829.8333039833637;21151.361716954398;3186.1407419772095;8.983480595557726;6868.75182127579;9691.764198591722;11121.683054079776;4252.931232803987;17965.220974977186;9.92291258634286;1.3709867703984866;1.0832088372514481;2.554772068214271;0.005355043367959612;9126390.551370826;101680771861.31699;1083.7344348734919;19.517107730754603;125749.08220061439;1732060998.8543847;0.6101237087696415;14667623.136300128;0.5196944321737195;1.3059302246631017;6.554588851677637;1.9731278535996983;-3698988.682918964;0.010810916104217583
O015;O;10439.80777942499;3990.603189953132;21489.26991441341;3806.9948535008093;8.983480595557726;6638.494708715678;10436.911202138164;12124.317163733938;5485.82245501826;17682.2750609126;9.690812643466497;-0.005818622622268066;0.5584580227040968;2.6160976881160667;0.005154644774277503;9510000.79507589;111038995447.64856;1152.7695618250348;18.64142724274586;130557.90482981659;2174137274.022184;0.5162731828228252;15924913.819664113;0.49203144846961255;1.3650815623884063;6.554588851677637;1.9731278535996983;-3974565.160605506;0.010810916104217583
O016;O;5264.728780429588;2913.309065074187;15869.903545553956;1058.7841572505256;9.110605320966561;3392.6116111879364;5030.881153588489;6296.1932357173155;2903.581624529379;14811.11938830343;9.895310428687335;1.6500556896042244;1.1321315815919584;1.8071301955378094;0.007322564404133856;4897035.806888355;33087458204.03547;620.6100193934708;25.571458806069217;100994.18767483227;1040523095.4060936;0.5364630900477304;8487369.708643433;0.5161056565409817;1.602186734977806;6.554588851677637;1.9731278535996983;-1872822.7030868945;0.010810916104217583
O017;O;12663.31162877613;5499.776979012905;26359.272820675298;3091.3020645644906;11.441225286795216;8219.97777437659;12839.218419334957;16560.68438413645;8340.70660975986;23267.970756110808;10.185008822101313;-0.6678505099430656;0.23184945951755295;2.302513661390126;0.0045504044196487785;12123738.421673683;185384047512.80252;1423.985298402986;18.510916404992024;202451.38156941725;4670945214.257632;0.5599515329163207;30247546.818880316;0.5368133580867775;1.5581061896970645;6.554588851677637;1.9731278535996983;-4934304.914081735;0.010810916104217583
O018;O;7311.448198860894;3961.3098552219444;17658.699563430862;1403.5555066176057;10.763226751281426;4711.4044485655395;6171.626890574989;8830.072439185285;4118.667990619746;16255.144056813257;10.166712754105408;0.14398096289235696;0.9552299853298891;1.8457147928538522;0.0061166524497133735;6987339.003507965;67362697444.93391;857.6889440972442;20.588699067372765;122609.38028799713;1545734206.6106248;0.513061853560298;15691975.769078502;0.43702978010859556;1.4854978230216571;6.554588851677637;1.9731278535996983;-2696882.3526061065;0.010810916104217583
O019;O;5747.532491402003;1723.7462402576007;10397.944468305162;2378.1293823426;11.568350012204053;4661.226065883768;5728.747620045317;6617.762120069479;1956.5360541857117;8019.815085962562;10.027197251246081;0.12608219601724668;0.3129139913829723;3.3343263394402407;0.007312192058806389;5417374.347927968;34249975453.995663;618.8994250307928;16.800701451270246;66386.50545429789;435612341.94869846;0.5557934572302607;2971301.1008022144;0.517883358330806;1.1878651376388807;6.554588851677637;1.9731278535996983;-2041839.16015238;0.010810916104217583
O020;O;4033.136649446023;1826.9818421884877;8020.551224694059;270.2011909434751;11.653099829143276;3005.773263731333;4053.2044250953095;4948.946561627728;1943.1732978963955;7750.350033750584;10.058251186555408;-0.2648706094449129;0.12733062022295788;2.2075406313917427;0.008525782668042681;3813232.340044073;18747194697.867218;456.6768712468594;17.56285840094254;46556.27354562324;266751449.34046903;0.5068690981954145;3337862.65168644;0.35917565103731874;1.2511332452778279;6.554588851677637;1.9731278535996983;-1385716.3317151566;0.010810916104217583
O021;O;6886.2257202806995;2705.146391399419;12949.78718696934;1428.3654908193043;9.025855504027337;5261.571837000323;6140.873664098588;8614.675050672113;3353.1032136717895;11521.421696150037;9.858218445567863;-0.3389304973412868;0.31790035076173406;2.54560187285034;0.006477954126674656;6381276.237105413;50204763155.96058;763.0978414551979;16.970022038425114;84100.51588086956;955195993.2189183;0.5331958387157034;7317816.998901297;0.46437551172195546;1.435801804445969;6.554588851677637;1.9731278535996983;-2506838.2647983106;0.010810916104217583
O022;O;6248.922622997054;2688.846532505222;12604.207241357817;2263.1025677389025;11.780224554552113;4378.13833966868;5738.363101321284;7910.6544149464;3532.51607527772;10341.104673618915;10.194480163804755;-0.30767897496563634;0.6751621693467796;2.3240160966624144;0.006839840040964279;5988224.666177658;45248974911.5089;701.6616268178091;17.963369749206166;72016.96408795856;561835318.3799262;0.547128031256868;7229895.675365356;0.4133536223036076;1.0469512027265864;6.554588851677637;1.9731278535996983;-2252597.0977796903;0.010810916104217583
O023;O;2733.2684460664996;1002.4435316361422;5375.893502005887;739.4997310357396;11.31410056138638;1949.1994812061096;2895.387561227474;3486.7093376232942;1537.5098564171847;4636.393770970148;10.099457864583883;-0.624901070050615;-0.14325010900531787;2.7266058982947246;0.010957847530980756;2594825.773342656;8153454019.62715;300.2773440058572;17.903093954038123;30033.85353209049;114583049.97573031;0.5758771657215214;1004893.0341191412;0.4290246328431787;1.2961588632685046;6.554588851677637;1.9731278535996983;-891113.2711052414;0.010810916104217583
O024;O;3778.369432689596;1649.448285453428;7865.186419075537;471.79541053387857;11.017476202099099;2672.2110394079123;4017.8970086321506;4610.310787918181;1938.0997485102685;7393.391008541658;10.149446694372527;-0.10796077844505181;0.06179302487970842;2.2906868108635092;0.008917571756880311;3604745.7599805845;16362218373.63852;425.22528717600824;18.496516214521357;42971.72669945788;208557898.7503704;0.5087637612189256;2720679.646385254;0.3865301913843885;1.1222760196602983;6.554588851677637;1.9731278535996983;-1286854.5936144122;0.010810916104217583
O025;O;3585.516637644113;1423.2257579565608;7201.669874943356;1063.2866816335813;9.70385403954113;2611.0252303865577;3719.528371323694;4384.413197362193;1773.3879669756357;6138.383193309775;10.044358659663988;-0.22633531934127138;0.3216439356610201;2.5192887478316344;0.009379151696281908;3385336.2183368555;14040466748.68033;397.8867196445594;18.099799564501073;43985.6583836189;228897022.23353493;0.5627652373741497;2025571.5581110269;0.46848658963080353;1.2712371621455902;6.554588851677637;1.9731278535996983;-1209882.2303210096;0.010810916104217583
O026;O;2796.490069569001;1098.1971711761294;5204.807378572254;742.1450454850612;11.186975835977545;2008.5994939325483;2641.0936281358545;3714.1606863286606;1705.5611923961123;4462.662333087193;10.235350283574682;-0.6651910116248416;0.2357239987225927;2.546437145320691;0.010797476868799196;2690567.2100982247;8848926040.274307;309.8797593847559;16.796216019097297;35089.65952921031;126843670.05546941;0.4973029420717537;1206037.0267792526;0.4510824210539836;1.2512989855506642;6.554588851677637;1.9731278535996983;-915124.2042779715;0.010810916104217583
O027;O;4606.898660689343;2238.6312770313134;10438.43884296176;351.5339806702938;10.38185257505492;3147.504438204124;4314.998295015668;5768.027157453213;2620.5227192490884;10086.904862291465;10.198890019735403;0.2320956151092064;0.5505845730153998;2.0579086462146767;0.007894902144669433;4416613.760609073;25327952874.312706;528.2949819170793;19.7587317696691;53827.30170915277;386117875.61877817;0.4374405843248925;5011469.994502849;0.37132691954715474;1.2654769906811554;6.554588851677637;1.9731278535996983;-1609669.0920951646;0.010810916104217583
O028;O;4381.285284637428;2122.4861216522118;9807.804140217155;1092.132553175183;10.297102758115695;2622.974196361789;4343.326623797087;5885.955377156455;3262.981180794666;8715.671587041972;9.94057711796209;-0.4637431618225203;0.4430895624825501;2.064223289821511;0.008217811814716938;4093935.3992866985;22095156402.164234;502.12959336387826;19.5324160731346;58304.77274396667;459855367.8001907;0.5320996481905103;4504947.336606247;0.42464493396317904;1.45072061299129;6.554588851677637;1.9731278535996983;-1521101.9079866225;0.010810916104217583
O029;O;4221.150036047899;2185.050614391688;10238.44924909343;883.5555773128348;11.102226019038321;2549.2095315859324;3624.1092451153413;5730.1649401634295;3180.955408577497;9354.893671780595;10.243823545856843;-0.4712454887265709;0.7272980155193077;1.931831696824586;0.008379918863790081;4064627.316207022;22292044037.08061;490.2512796242338;20.884084702320333;57421.965038170725;356591106.5433797;0.48691109115974557;4774446.187453494;0.38128316579071186;1.291662091567034;6.554588851677637;1.9731278535996983;-1460795.1717028203;0.010810916104217583
O030;O;4948.610408273262;2037.3703137499276;9945.619859972061;896.2080165402407;10.297102758115695;3552.3697435274576;4652.341975079652;6277.537557447289;2725.1678139198316;9049.41184343182;10.227121507377614;-0.2613583866618576;0.5090098489171385;2.428920444592611;0.007802805640268117;4757343.754179914;28044642328.169815;551.9753961543817;18.01823039444022;70913.20997849254;545178005.9514335;0.5344899360479207;4150877.7953494783;0.5254925510750144;1.356175196337165;6.554588851677637;1.9731278535996983;-1735777.058214485;0.010810916104217583
O031;O;7343.952758711221;2950.688823606929;14973.952260884897;2041.4209274792472;9.619104222601905;4893.1690152221145;7437.5494302387715;9578.002390496831;4684.833375274717;12932.53133340565;10.02905621600822;-0.6366651242772754;0.12664426358046965;2.488894355770784;0.00623293608475553;6923374.016093407;59182450580.02724;816.3241863321591;18.34314419638187;116710.74973019127;1468254761.6680834;0.5726089088987585;8706564.533758841;0.5890970181133579;1.530568642179811;6.554588851677637;1.9731278535996983;-2694254.9201026494;0.010810916104217583
O032;O;5443.34977891318;1837.4679807771022;10002.994823325269;1513.6273477249229;10.890351476690261;4325.1093608258525;5375.344061814649;6600.296957622972;2275.187596797119;8489.367475600346;9.938711349563114;-0.21143835735310157;0.22151294211339256;2.9624188480340634;0.0074885383454557156;5085388.929368671;30780851500.726963;592.5633586374852;16.88088653730755;102360.48470697692;944570768.7209208;0.6031483761790154;3376288.580381081;0.7819231086019105;1.6119422799310172;6.554588851677637;1.9731278535996983;-1924606.1558383827;0.010810916104217583
O033;O;7742.658641953582;3067.0381553973684;14769.615985072864;1499.3221412810676;11.568350012204053;6271.473896600424;8010.092879726013;9807.360985309557;3535.8870887091325;13270.293843791796;10.0214090114891;-0.1709318802528932;-0.1789992431291669;2.5244741831229147;0.006008503663861241;7293680.8142116135;65886773858.30887;858.9670063542169;17.194625492963624;121517.026577223;1755413497.1151419;0.4785250952318559;9406723.046663292;0.6058298375591976;1.677231783946231;6.554588851677637;1.9731278535996983;-2858297.8046200047;0.010810916104217583
O034;O;9842.468708195132;4084.364863156959;22482.93360752714;2331.2102885241156;11.229350744447157;6616.140221247485;9663.170432138862;12198.197815709917;5582.057594462432;20151.723319003024;10.184686843820932;0.10093267613764612;0.5497367954952922;2.4097917394646076;0.005289148048072668;9422791.386928972;110903119085.36836;1099.1109879836035;20.455562589519428;135403.0342950997;1973402723.6385708;0.6111437628137026;16682036.335391164;0.4826131268131899;1.3216659657646945;6.554588851677637;1.9731278535996983;-3729020.2356159855;0.010810916104217583
O035;O;9061.018304446488;3584.1277267956234;17359.07062453275;2832.8476704926225;10.000478398828411;6121.3170681324555;9468.929092933167;11577.693013776237;5456.375945643782;14526.222954040128;10.120917664227981;-0.5961431405489805;0.07425620603804457;2.5280958144165973;0.005541099087318169;8620347.100056361;90786801913.50078;1005.030031707;17.272190956372835;140987.04243886936;2468644758.777367;0.4740387661282312;12845971.561985163;0.6214955799549049;1.5417578533486198;6.554588851677637;1.9731278535996983;-3401088.3238655184;0.010810916104217583
O036;O;5953.560812143837;2404.6024944493206;12879.221179592749;2287.7239412468252;9.152980229436174;4305.75772921616;5944.117867065188;6769.10422394317;2463.3464947270095;10591.497238345924;9.84487689830074;0.10714845499098624;0.6506055267620413;2.475902285673735;0.007057258271724935;5509534.890397725;37474670978.248886;662.2575790929299;19.447450034823234;102361.1140590135;1131632317.830517;0.578519426796274;5782113.156311894;0.6572772362154488;1.7037037936202162;6.554588851677637;1.9731278535996983;-2131981.6999252955;0.010810916104217583
O037;O;10609.463173037366;2752.297940706685;18589.34590721737;3610.904077947796;10.297102758115695;8984.658763739213;10288.626800410668;12383.32881761073;3398.6700538715177;14978.441829269572;9.96228638939495;0.12297631311955115;0.20962240607215765;3.854765509257788;0.005196776120933334;9935283.993348489;112321116427.02638;1130.5047487570675;16.443403645721443;148897.2279256884;2518760515.0022264;0.6130402159479303;7575143.954418259;0.820356864651804;1.5410704525180015;6.554588851677637;1.9731278535996983;-4029645.5316673205;0.010810916104217583
O038;O;11490.68408091019;6880.092794549676;39179.59584516749;2363.2296716491433;11.27172565291677;5477.474978937786;9847.998995862732;14887.452369402654;9409.977390464868;36816.36617351835;10.288896780837488;1.68533730323814;1.1374022052129111;1.6701350438198985;0.0046602444337599065;11113287.470271558;178777979493.74942;1381.3788112995715;28.362673239723556;227523.6822235555;6416664231.921766;0.5118626050588668;47335676.86161438;0.559013909129777;1.7020553677754346;6.554588851677637;1.9731278535996983;-4464658.706196146;0.010810916104217583
O039;O;10856.64501683463;4826.856199432625;20488.63144064717;2269.250482938847;11.102226019038321;6982.678781776302;12095.11367587348;14319.706352303278;7337.027570526976;18219.380957708323;9.853162682940292;-0.9660546560587457;-0.18273660628601293;2.249216584929706;0.004909058918945719;10055395.216929637;129908473665.62659;1225.4624910341006;16.71910122957573;162026.42315085494;2999220400.680722;0.5869643917183333;23298540.770001158;0.5195035414143706;1.5239566874368735;6.554588851677637;1.9731278535996983;-4167519.546574501;0.010810916104217583
O040;O;5487.241810966236;2140.2756533400893;11864.418176479467;1192.8898614651393;11.356475469855994;4001.1074422882607;5660.097660867852;6960.369185983465;2959.2617436952046;10671.528315014328;9.99503078291243;-0.2764495620697862;-0.03942488394190488;2.563801444175151;0.007345138384298422;5155444.176505817;32876029818.91235;607.4940028098723;19.530099262877297;80498.04878894046;700663331.0883877;0.48414806702056995;4580779.872280346;0.5555972452827347;1.5136012230812317;6.554588851677637;1.9731278535996983;-1947274.280012292;0.010810916104217583
O041;O;13248.458916027601;8436.86925506725;38077.364185619226;618.0532922170589;11.102226019038321;6204.158935014229;12637.55566235579;17912.26874887997;11708.109813865742;37459.310893402166;10.283948577194053;0.3375441790483311;0.8260913232269714;1.5703051114689817;0.004184757864034648;12807168.200632617;245199317289.21402;1620.0289808176412;23.504125319042924;213623.88988722092;5654540984.832948;0.5127853479782215;71180762.827099;0.4230913055032808;1.39103504897213;6.554588851677637;1.9731278535996983;-5242414.535656236;0.010810916104217583
O042;O;2488.7852197976963;1654.5664362662628;7018.221966353181;528.6528468704583;11.144600927507934;1031.9483203387717;2142.7363853319407;3814.6161723572313;2782.6678520184596;6489.569119482723;10.452915888858588;-0.5022036453801397;0.7430736340131409;1.504191772083781;0.010820617057785219;2445415.8813900966;8979403181.570328;308.2490351713483;22.768025737540167;35497.62903925175;150846661.66942844;0.5027526119507849;2737590.0920188413;0.36529208904303506;1.1514798200452572;6.554588851677637;1.9731278535996983;-816216.6220811306;0.010810916104217583
O043;O;4196.673059797113;2476.675803160475;11282.795194894006;226.033903370293;11.48360019526483;2280.1353388378047;3431.3159813620036;6234.99965549618;3954.864316658375;11056.761291523713;10.292758480521272;-0.42809259023106794;0.68139661113138;1.6944781607838042;0.008149395423085789;4060362.169262977;23702054381.66175;502.6100790277609;22.448406161530276;72008.73795189985;624897454.1589767;0.47883716457775916;6133923.033960585;0.5346850611192625;1.6174683312850389;6.554588851677637;1.9731278535996983;-1458913.3770982313;0.010810916104217583
O044;O;3146.6391526950124;1333.8843205286782;6805.487208103407;356.6736867009372;11.610724920673665;2315.524246220368;3114.805243316443;3940.7653789469978;1625.24113272663;6448.81352140247;10.161789283813187;-0.02866578184430635;0.12511474506651368;2.3590045285545136;0.009922973693939862;3005695.4980570194;11379112696.879587;352.50751218531383;19.305935257702398;53035.99836863384;302855505.9437003;0.4845892548525384;1779247.3805522535;0.5743653977834287;1.6600422674850661;6.554588851677637;1.9731278535996983;-1047322.8112767693;0.010810916104217583
O045;O;4841.499705501542;2873.2588527865355;13896.733928611357;1041.986305149676;11.610724920673665;3047.868165589809;4250.02502471805;5597.411512212617;2549.543346622808;12854.74762346168;10.524020952244301;0.9992376600305102;1.2110904114931857;1.6850203735755214;0.007648327750145042;4789492.1680523865;32710058962.357456;580.67949772629;23.931848778931304;54048.27998942579;484912351.5663312;0.522065067729463;8255616.435116199;0.31429780963448123;1.449529473404409;6.554588851677637;1.9731278535996983;-1708786.4900107319;0.010810916104217583
O046;O;4363.680128487231;2328.0532802735834;9543.918703166502;1428.7837740904781;11.7378496460825;2559.360897671013;3516.775718700861;5482.744974784431;2923.3840771134182;8115.1349290760245;10.35503811940251;-0.40842772484710377;0.914648427212546;1.874390146248899;0.0082397311647848;4247490.962708265;24439947649.098694;510.12656272260546;18.708923237067847;58660.04973489607;411359624.5397555;0.5834403850412985;5419832.075792591;0.40688075953711733;1.3831561242475956;6.554588851677637;1.9731278535996983;-1516516.902951569;0.010810916104217583
O047;O;4905.502797335202;2372.3634314040046;10495.375125779507;1463.484144115751;8.093607517695876;3321.207183583932;4084.350357166303;6597.053919984379;3275.846736400447;9031.890981663755;10.003965782486931;-0.45190790770051903;0.7397748024412194;2.067770364522961;0.007763175810528687;4613001.320260917;27847405066.58553;562.0258374590602;18.674186178396155;73256.03485741274;617258946.6273136;0.5211676494036745;5628108.250662983;0.4867114666440169;1.5125269807527353;6.554588851677637;1.9731278535996983;-1724345.0046798724;0.010810916104217583
O048;O;5980.979487383909;3720.335122355831;16091.157569446455;1558.2273290451503;11.27172565291677;3413.2692606475734;4435.080794526621;7912.704223507945;4499.434962860372;14532.930240401305;10.495164960932755;0.2082242287454874;1.1132835808171824;1.6076453573882796;0.00676421397374432;5900508.43671662;51053340595.8143;726.4970534208411;22.148964670508114;108247.47707077108;1454365712.1040375;0.5017458039914945;13840893.422634376;0.459067929292253;1.6246022708596601;6.554588851677637;1.9731278535996983;-2165944.307558509;0.010810916104217583
O049;O;7045.525593930846;4012.1690384633107;17753.817487522123;1963.2615318438816;11.441225286795216;3765.2323925298147;5679.216137118161;9640.32119094876;5875.088798418945;15790.555955678241;10.381740530013454;-0.10963434713177378;0.8654131561436167;1.7560390717309688;0.0062068057075745885;6875612.9496933445;66509762019.70009;836.2589648276793;21.230047430559384;126416.3512290402;1955224645.877583;0.5490793390602468;16097500.393203607;0.5228166123593458;1.5756145537697523;6.554588851677637;1.9731278535996983;-2592519.558530552;0.010810916104217583
O050;O;3266.416815823227;1582.4779803695228;7224.979108881645;1026.0153211464;11.7378496460825;2192.0463467370378;2661.460883605764;4498.5072088642255;2306.4608621271877;6198.963787735244;10.405651076276554;-0.25058630494953205;0.8310589175881845;2.064115176541344;0.009784517628896592;3194984.203583047;13377373776.400812;374.36066596786833;19.29951452084918;39021.17869866829;205614717.84106845;0.5551530324336764;2504236.558354404;0.35237434935191936;1.444590053208215;6.554588851677637;1.9731278535996983;-1093804.6172259203;0.010810916104217583
O051;O;2197.475587344428;877.8109138515609;3911.396821976755;231.13205309779352;10.16997803270686;1506.342521379244;2296.4923028407397;2738.419302829589;1232.076781450345;3680.264768878961;9.914087337574122;-0.534370509624011;-0.046641944237900655;2.503358699087699;0.012255866099345472;2047880.700141247;5187700254.275292;244.066849873006;16.025924143372816;31090.51422989172;84639390.77200343;0.49690050244052025;770552.0004769126;0.5174699943627337;1.228018724880031;6.554588851677637;1.9731278535996983;-698199.8897389643;0.010810916104217583
O052;O;2371.6506272433885;1038.709372028367;4989.5579927780855;592.7542967966016;8.093607517695876;1739.6585940652367;2296.5198875231163;2736.3651480087715;996.7065539435348;4396.8036959814835;9.871117034892432;0.010313149022074253;0.6442855546321016;2.2832668031213443;0.011778745377347955;2200619.04529518;6090045667.834854;267.0493590770098;18.68402908744384;27565.811642747576;102281118.62203106;0.49311058958927506;1078917.1595395645;0.39457041257709985;1.3953684034724172;6.554588851677637;1.9731278535996983;-761628.6137688452;0.010810916104217583
O053;O;3780.5181991599025;1467.4288467790705;7973.607375127342;725.8375251782957;9.830978764949965;2888.912094533521;3606.288707474552;4414.365873391005;1525.453778857484;7247.769849949046;10.045147198443237;0.47613232445349896;0.6534457539305916;2.576287230183557;0.00913119482496015;3569731.008913748;15535465493.944952;418.27489274321334;19.063079122041604;51606.35812838195;294413699.7870755;0.538156487523767;2153347.4203593526;0.5213829460129326;1.2883403829305746;6.554588851677637;1.9731278535996983;-1282944.509000316;0.010810916104217583
O054;O;4707.528914060822;1705.4116508186253;9260.877508012549;1440.196454688898;11.102226019038321;3238.006635295977;4569.736727479771;5660.648543000138;2422.6419077041605;7820.681053323651;10.10341480358353;-0.4465757640026853;0.4685748157005786;2.7603475746170325;0.008115776264205253;4470839.027950243;24041065547.222977;516.4244643687794;17.9326855077093;62190.29955430023;473947091.2442148;0.570018033060677;2908428.898747909;0.5750535226128266;1.3648021856164325;6.554588851677637;1.9731278535996983;-1637785.2749629943;0.010810916104217583
O055;O;4006.4238566880176;2202.9620529251606;9719.68798563498;998.1435328895307;8.39023187698316;2340.9983374686553;3598.0516059946876;4988.034328858848;2647.035991390193;8721.54445274545;9.692001648571583;0.20537691390559232;0.921094478781989;1.8186531408328914;0.008568115069312272;3650045.0626462977;18461236247.957916;471.58034362139813;20.61088448045727;61697.77846011968;419794433.4461882;0.46860133399508297;4853041.806628238;0.41978046992891344;1.5373347792148973;6.554588851677637;1.9731278535996983;-1380307.9443252604;0.010810916104217583
O056;O;5703.6797317856735;1895.5332189709425;8720.389888950729;1471.0172986251491;10.38185257505492;4439.2807353083035;5531.153370124088;7149.510062663053;2710.2293273547493;7249.37259032558;10.007610569243099;-0.9379017134564775;-0.11785557253536795;3.0090106966746375;0.007289609791876164;5365539.323335219;33965926980.820972;619.9262882314954;14.066817385382963;72314.44804253711;682212319.9159106;0.5414788432906601;3593046.184222343;0.5414266879570926;1.4885118610506287;6.554588851677637;1.9731278535996983;-2027489.6646839278;0.010810916104217583
O057;O;7286.8065464796955;3897.8453340338338;18837.707115946767;2110.7733645467683;11.31410056138638;4282.39321144449;6315.329466217276;9441.157158506343;5158.763947061853;16726.9337514;10.293423383532136;0.6195487746118458;1.1005303402632707;1.8694447629451387;0.006163684627362332;7050581.38030006;68199958392.64052;852.3481202066906;22.10095460922552;105504.46894642472;1285684344.7537377;0.5104434607502362;15193198.24804933;0.41781448057177034;1.467443153363528;6.554588851677637;1.9731278535996983;-2684760.802978213;0.010810916104217583
