name;class;mean_psTheta;std_psTheta;peak_psTheta;min_psTheta;peak_frequency_psTheta;Q1_psTheta;Q2_psTheta;Q3_psTheta;Q_range_psTheta;amplitude_psTheta;spec_centroid_psTheta;kurtosis_psTheta;skewness_psTheta;coef_var_psTheta;flatness_psTheta;1st_moment_psTheta;2nd_moment_psTheta;rms_psTheta;crest_factor_psTheta;line_length_psTheta;nonlinear_energy_psTheta;Hurst_exponent_psTheta;Hjorth_activity_psTheta;Hjorth_mobility_psTheta;Hjorth_complexity_psTheta;Shannon_entropy_psTheta;Renyi_entropy_psTheta;spectral_entropy_psTheta;approx_entropy_psTheta
O001;O;14557.95811774315;7286.534876334582;36897.1198797878;2758.725715559818;4.0256163046131315;8520.837282866582;13095.81759354864;19995.158968463395;11474.321685596813;34138.39416422798;5.570419643080218;-0.2319859866197267;0.6130990475107396;1.9979260876146914;0.004162795725720396;7541736.035186047;128762903020.82838;1688.1233936133215;21.85688559223852;334829.5569992735;10233972480.906092;0.5510510076153311;53093590.50404022;0.7229009489152795;1.711315608857677;6.539158811108034;1.9684829485539348;-5709279.056248848;0.010929070532188057
O002;O;12300.87575520991;3315.7667612827845;20241.96849247664;5823.50720451898;5.720612643397608;9864.15127643944;12882.097672246455;14771.295298638051;4907.144022198612;14418.46128795766;5.91688079383508;-0.6802939016059257;-0.035756215138514715;3.7098133375494178;0.004772623677144853;6768801.8418118395;88977577614.61676;1321.0693516358626;15.322411701862041;179725.7205567098;3377978851.126619;0.5026694193503753;10994309.215227727;0.8008991749495232;1.606532304461158;6.539158811108034;1.9684829485539348;-4697456.967005502;0.010929070532188057
O003;O;12396.202394245745;6893.677238070857;31311.56338964744;2648.533105291189;4.703614840126923;7915.40154398963;10466.173110809426;13969.364962958934;6053.963418969304;28663.03028435625;5.553425411790255;0.7180638137750699;1.2397836040336159;1.7981988373036635;0.004550469260473919;6402248.840888656;96389632596.99171;1470.8223859416537;21.288473502258444;200636.9794523027;4729707090.924163;0.49611225178484575;47522785.862696245;0.47239125204647087;1.544589144298259;6.539158811108034;1.9684829485539348;-4788430.686637282;0.010929070532188057
O004;O;12302.38245697776;4058.2617979387996;22307.37154241519;3666.459979924148;4.237490846961191;9679.372423788991;11570.510012161618;13859.335580163603;4179.963156374612;18640.91156249104;5.744005858569611;0.11636752845901155;0.6497123307032806;3.031441308992478;0.004740220220994056;6571840.992373717;85865008806.47235;1343.315201477315;16.606207923414093;167835.5555147384;3002459952.12963;0.5949849396911231;16469488.82060946;0.6061250828585976;1.528195008191589;6.539158811108034;1.9684829485539348;-4705962.43864772;0.010929070532188057
O005;O;6043.336557220108;3657.059732421954;16871.77618740144;1545.3091813827996;4.406990480839639;3418.34760173148;5130.036066170171;7100.222663758247;3681.875062026767;15326.46700601864;5.467661040105546;1.1272731852525375;1.3228456780140283;1.652512400506458;0.006762782029161809;3072991.1736926907;23254513859.04813;732.4726324685663;23.03400214495452;90735.77761831146;1143488384.8734143;0.5048102656831598;13374085.886502132;0.35651581382696496;1.5845944061976893;6.539158811108034;1.9684829485539348;-2164814.6587657332;0.010929070532188057
O006;O;10571.672380667387;4334.993613690299;20834.6482147664;3011.9800349401517;7.542733707590921;7341.859125509011;9595.695646319327;14263.3600146348;6921.5008891257885;17822.668179826247;5.9884057376448725;-0.7281356785764195;0.4038464017186796;2.4386823425255106;0.005084629806089097;5887594.109302808;73266682481.03137;1184.8162443385056;17.584708442614733;138266.79675974368;2175627287.5481634;0.5245851620242582;18792169.630735673;0.48103492517602114;1.4985342446929433;6.539158811108034;1.9684829485539348;-3992543.6121452046;0.010929070532188057
O007;O;52149.13253185041;32457.45193745254;162373.85072511024;14421.423453071184;4.618865023187698;32880.74517115731;44266.16415127828;58553.86614916382;25673.12097800651;147952.42727203906;5.5482529934561855;2.655178333245072;1.7682716726880543;1.6066921282775037;0.002006807083633847;26908302.00286636;1794746480139.9941;6369.465305707218;25.492540257597252;750131.4213455744;55395027665.099075;0.4424865203557628;1053486186.2720417;0.33666561194400224;1.277473691416877;6.539158811108034;1.9684829485539348;-23217184.32120926;0.010929070532188057
O008;O;12847.947105715257;5101.9837713087145;23709.22901285778;3529.0536633360143;6.822360263607519;8790.602711983083;12411.565678782446;15793.668497140286;7003.065785157203;20180.175349521767;6.051803640461733;-0.7810812534761267;0.38917062299462446;2.518225788558245;0.004567306069361935;7231052.535214946;108715195808.86125;1433.4707982366997;16.539736311351653;154282.45864142454;2993766646.4952664;0.49023422878912815;26030238.402697492;0.42741167638767547;1.4568452171537816;6.539158811108034;1.9684829485539348;-4950563.328626882;0.010929070532188057
O009;O;13142.261383621786;7191.256091714259;28986.35933644562;2063.236383187849;5.042614107883818;6469.347423294;12082.351065985895;16923.50252129342;10454.15509799942;26923.12295325777;5.712019491109995;-0.7728236308141203;0.5250828635843082;1.8275334956801574;0.004345623806378471;6981403.345787416;116290014409.9733;1553.4671539524677;18.65913885768101;211895.00799663947;5101694401.389062;0.507672222929584;51714164.176617436;0.45861188539531506;1.568272043619228;6.539158811108034;1.9684829485539348;-5113781.099813377;0.010929070532188057
O010;O;14221.314753092438;8079.661662766809;37072.461755583856;2300.5278784593747;5.890112277276057;8152.469296366467;12060.06412269599;18192.44877744957;10039.9794810831;34771.93387712448;5.795416246116153;0.051506555324888126;0.8471197401816516;1.760137410038835;0.00415774148407967;7664914.7861919;142074163537.7067;1696.0635192105465;21.857944195887008;202061.0223384776;4941159807.0816345;0.48121930653869804;65280932.58478371;0.3830714911463221;1.4308869605867252;6.539158811108034;1.9684829485539348;-5581641.0396513855;0.010929070532188057
O011;O;13870.687363180497;5960.317924055944;30586.295303685947;3257.2893817445406;4.152741030021968;9884.36678568539;11845.665097823614;17769.084161799317;7884.7173761139275;27329.005921941407;5.746744091256052;-0.059698887032778813;0.7681669983952346;2.327172399176589;0.004355292000833649;7413150.030079628;115177542556.81282;1565.4926658764941;19.537808110114124;169951.89080226675;3489776918.9860454;0.5591218667430129;35525389.75582256;0.47204108291606023;1.2275945458149575;6.539158811108034;1.9684829485539348;-5393216.477970281;0.010929070532188057
O012;O;3625.244835935343;2285.902003690813;9644.34807298416;1004.7272747330662;5.08498901635343;2078.9552828541027;2670.4822842268986;4326.717668748116;2247.7623858940133;8639.620798251093;5.666762734731943;0.9382598620751095;1.3835398131119327;1.5859143699432563;0.009020834748205581;1910536.417671877;9147159416.217112;444.4127221903778;21.701332098347777;59060.54103332794;393780521.21930254;0.4890259081837802;5225347.970477675;0.43118730135390193;1.444417845039603;6.539158811108034;1.9684829485539348;-1225137.2566064748;0.010929070532188057
O013;O;4076.5613034700327;3024.8809794189174;13558.215656515618;921.1999542181715;6.271486453502563;2152.584169772081;3022.50530980324;4908.339942060355;2755.7557722882734;12637.015702297447;5.871797178440764;2.0767937810882584;1.6791172125967537;1.3476765966022055;0.008260944318183293;2226116.927829421;14187841523.084656;526.3820212208167;25.757368431905395;68533.9261130245;666019747.0423111;0.5048938842956043;9149904.93965035;0.4286486261084529;1.4535386617820472;6.539158811108034;1.9684829485539348;-1405863.455906566;0.010929070532188057
O014;O;8051.649528615974;3264.8386810407023;15739.700616296794;2443.797747737527;4.406990480839639;5446.261834967078;7964.906598849571;10247.249391978998;4800.987557011919;13295.902868559268;5.973430088214459;-0.8228956660197912;0.16162319720952079;2.466170710171023;0.005921509535577861;4472924.796521296;41334264683.762924;900.9447356034818;17.4702176440976;101222.5429473432;994897183.3766149;0.6435381033392247;10659171.613219593;0.4577746506714932;1.152121646874449;6.539158811108034;1.9684829485539348;-2952553.797584286;0.010929070532188057
O015;O;13290.886570933137;9795.323655034972;41517.112747989726;2290.5752831126506;6.101986819624115;6057.324816535687;9153.771056992258;17517.2033963708;11459.878579835115;39226.537464877074;5.828335292492218;0.2894791906394589;1.1543110366016462;1.3568603794016936;0.00416450112760593;7204128.124098885;147342513977.57764;1712.0572776705553;24.249838652874033;211964.64324439986;6581493907.11972;0.5201587855328028;95948365.50688769;0.3661448274067484;1.5661301465150466;6.539158811108034;1.9684829485539348;-5227242.605401994;0.010929070532188057
O016;O;4915.675771489;1819.7259371010284;10474.30895160383;2187.3730762549776;7.203734439834025;3528.6935529367174;4424.98619881402;5589.678763946753;2060.9852110100355;8286.935875348852;6.1362245839292155;0.20075834729702757;1.0147238239256673;2.7013275302983657;0.007942690921971578;2805223.2179541495;16155347957.63486;543.5375047803226;19.270627803020055;73283.04967987629;624692194.4298247;0.5870595469435221;3311402.486158216;0.6225269447096492;1.552128802517606;6.539158811108034;1.9684829485539348;-1700280.7244976019;0.010929070532188057
O017;O;15221.629018053067;7297.359609647326;42557.128551476155;5370.261981500176;6.313861361972175;8986.21302143139;13875.521101009883;19477.85884956874;10491.64582813735;37186.86656997598;5.898665172158114;1.2882316417823727;1.0964480564936496;2.0859091277247215;0.0041087483554969745;8350218.2445639875;155184979920.13696;1750.4206782719443;24.312514745592203;294349.91547590523;8744676339.138252;0.568377823976443;53251457.27251217;0.635665121923016;1.6277163571030455;6.539158811108034;1.9684829485539348;-5986311.38212864;0.010929070532188057
O018;O;4976.976201626093;2428.4099748698177;10623.365471442588;1004.5508635654681;7.500358799121309;2804.55672627955;5210.261414625367;6279.413641922714;3474.8569156431645;9618.81460787712;5.928944856467169;-0.6593750999428631;0.25639891456575925;2.0494793931543205;0.007594452084286071;2744264.2229793193;17172984160.597406;574.2453403745933;18.499698168230196;65132.0214709382;637873084.4683044;0.5270562887163308;5897175.006047228;0.4330533340556986;1.448806121666803;6.539158811108034;1.9684829485539348;-1736439.1030262078;0.010929070532188057
O019;O;7712.825339744424;3736.8255899127535;20207.492247965165;1115.6014220115078;4.0256163046131315;5154.244286725757;7307.004872840325;9233.768496517563;4079.5242097918062;19091.89082595366;5.806729941663015;1.6709988662668431;1.1498556116634262;2.0640046355292974;0.0059961343071076026;4165125.3266653386;37601551826.91276;888.7077740423665;22.738061754596323;98702.73040220475;1087264287.7460086;0.4817548027938553;13963865.4894268;0.4068937476557631;1.3225495386794026;6.539158811108034;1.9684829485539348;-2822880.8885335713;0.010929070532188057
O020;O;5750.662309763152;2404.362370826745;10635.111189092722;767.529959326028;4.19511593849158;4020.2581226101306;5866.56703260728;7757.010541936354;3736.752419326223;9867.581229766694;5.79722908594464;-0.9000978209681962;-0.21915615382539963;2.3917618989294755;0.007081625741878593;3100425.332921221;20409853851.548866;646.3385328486346;16.45439757741219;69401.47227553885;517169472.93820596;0.5481269760303594;5780958.410247605;0.40873286601980385;1.275950130386223;6.539158811108034;1.9684829485539348;-2033426.3152373414;0.010929070532188057
O021;O;10012.011450566246;4679.042567078195;21134.630658204394;1993.105970390467;4.3646155723700275;6432.226186625698;9150.089984027418;13234.704995643968;6802.47880901827;19141.524687813926;5.738891353081136;-0.641710072759504;0.45797932033013167;2.1397564367144017;0.005171873995045086;5343579.672476167;62076342134.052216;1145.97853491316;18.442431524082547;124810.60175773005;2182236060.858878;0.5358428574407176;21893439.344529707;0.387410561707852;1.5652804236788715;6.539158811108034;1.9684829485539348;-3769584.9542665794;0.010929070532188057
O022;O;11572.272559006977;5333.777361481052;25893.371413615598;5003.847640504284;5.08498901635343;6823.820937488432;9928.086837713536;16475.948550742636;9652.127613254204;20889.523773111316;5.7536362426072305;-0.7552840337929334;0.6824110635066168;2.1696204724588757;0.0048071967825876714;6192186.152849345;84280005304.34645;1321.3168452762134;19.596640659040975;107052.31658045585;1715517340.6518676;0.5142375715112272;28449180.941847775;0.31310569986700093;1.2020498078770405;6.539158811108034;1.9684829485539348;-4420642.698983617;0.010929070532188057
O023;O;4804.435312689586;1920.857653267121;8977.169213550587;1352.2770743653373;5.97486209421528;3251.3355085057233;4357.605367795455;6644.313391989339;3392.9778834836156;7624.89213918525;5.878554711640606;-1.004460067240535;0.3573689225552138;2.5011927898550352;0.007963553661766808;2626611.6335091004;14443388575.673141;536.5390163881957;16.73162424231874;99671.76591462689;830436347.7095816;0.5732639648535353;3689694.124114871;0.7243285161462798;1.6594158826890977;6.539158811108034;1.9684829485539348;-1660588.8564897014;0.010929070532188057
O024;O;4829.950782620195;2130.0175203066005;10186.914040303387;1691.1704042628862;7.542733707590921;3081.73999612488;4687.343025825531;5917.099614186564;2835.3596180616846;8495.7436360405;6.009415591408406;-0.3541503281340739;0.6357591646643524;2.2675638752140213;0.007890949031638183;2699341.8831096124;15855657657.199425;547.3828170303395;18.61021888770535;62586.04992756586;566513936.8426259;0.5347235478607435;4536974.63681308;0.45808411424855777;1.4964929363919657;6.539158811108034;1.9684829485539348;-1673321.9630323758;0.010929070532188057
O025;O;6144.220357975244;2662.655569118659;11573.082837617763;1701.9127523624782;5.805362460336832;3871.9782132090213;5689.96507363;8336.837956173062;4464.85974296404;9871.170085255286;5.8393585798059915;-0.9202568065882804;0.41294383869919554;2.307553567662146;0.006883928131185642;3336682.4453112087;23926488322.474674;694.3797300748936;16.66679244275971;80811.58741176172;825943121.4962761;0.5482821761601234;7089734.679758611;0.46624888213447946;1.3466603139835778;6.539158811108034;1.9684829485539348;-2188111.1363394116;0.010929070532188057
O026;O;2671.3605062406414;1380.4063555083937;5746.235910907939;605.7147758463129;4.6612399316573105;1607.9700448021208;2458.3820998591264;3578.4474893252946;1970.4774445231737;5140.521135061626;5.670967031109099;-0.7354901331696522;0.5471318061270739;1.9351986431972044;0.010809941886597462;1408875.354396076;4538183449.976198;311.8051614653837;18.428931336166738;33385.56513165385;162234623.25334403;0.454776833552087;1905521.7063279662;0.40945781421380273;1.4316594449103588;6.539158811108034;1.9684829485539348;-865667.3323683961;0.010929070532188057
O027;O;3780.9635842108346;2336.219320390887;8424.225617522086;346.01085932743706;7.839358066878204;1929.8572974629199;2966.9220367704547;5940.3350837962735;4010.477786333354;8078.214758194649;5.844591600874398;-1.059691481952797;0.5275805635446903;1.6184112301486397;0.008589154365469455;2055131.484696626;10747360051.889086;460.87348505510676;18.278824646453245;50983.14783681165;318040973.80609983;0.5428814783613989;5457920.7129676575;0.372027790392029;1.2488272203567758;6.539158811108034;1.9684829485539348;-1287297.6818352116;0.010929070532188057
O028;O;13239.909741380132;7425.546052701274;32389.7250777621;2044.8959324484003;4.406990480839639;6429.292332813532;14280.270231384373;18753.13638525585;12323.844052442317;30344.8291453137;5.62600663151868;-0.64863463551124;0.28733561806545393;1.7830216993353238;0.004252043978809908;6927367.260531346;115380193946.4209;1574.0979466344236;20.5766897460317;268776.84628709505;7684098567.929251;0.5018085802535119;55138734.18078747;0.5732881331165017;1.680245806787896;6.539158811108034;1.9684829485539348;-5165422.761467576;0.010929070532188057
O029;O;7203.447954221306;3009.0915573607053;14800.496968317024;2433.6842527289364;5.042614107883818;4834.796632662695;6901.853171866902;9170.096857714214;4335.300225051519;12366.812715588087;5.769657404009187;-0.5609220150730803;0.4651626910732694;2.3938945747930314;0.006313333627535484;3865212.694582504;31754403088.850098;809.5152832827362;18.283159409045663;113997.48064195146;1491992813.1103284;0.5079015866776087;9054632.000579474;0.5790470075521947;1.584526373734385;6.539158811108034;1.9684829485539348;-2609582.370429441;0.010929070532188057
O030;O;7753.840783726483;3918.720490131987;16524.84124336835;2201.6349152085513;4.0256163046131315;3970.083480897869;6791.235913365461;11127.079197031702;7156.995716133833;14323.2063281598;5.886146761686272;-1.0441322387391079;0.45082702039597505;1.9786664558628229;0.0059381127377088816;4244542.7682379205;41113887969.15537;900.8861657539682;18.34287379642289;138168.92625085954;1865092710.9437308;0.5528629253879105;15356370.27978028;0.5429304197027979;1.5897184672430966;6.539158811108034;1.9684829485539348;-2844701.325326216;0.010929070532188057
O031;O;7787.010162090735;4544.199266836602;22462.427971006742;1077.0329495870396;4.322240663900415;4789.06146218228;6190.029709509085;9748.637676434824;4959.576214252545;21385.395021419703;5.555618288532834;1.0536779055120817;1.2128704201868914;1.7136154699288932;0.005855992677647207;4023334.0144637153;38817207652.58067;934.9100022308091;24.026299769398822;126085.46390356348;1720036496.2992823;0.4710886989195135;20649746.97671831;0.4522039666693045;1.3620598810257545;6.539158811108034;1.9684829485539348;-2867054.1149281194;0.010929070532188057
O032;O;4898.369433816003;1935.2555689840772;9337.079162092203;1238.511017865448;6.017237002684892;3390.6922798573346;4917.35450501513;6324.524699074517;2933.8324192171826;8098.568144226755;5.839872188313436;-0.5666979253027589;0.18847866127435597;2.531122768651909;0.007854098662359255;2660344.1824902836;14772280275.681255;546.1422598891678;17.09642312606799;86205.28270165298;756356225.7769225;0.5621247758462888;3745214.117283884;0.6424512006839126;1.5969431659145383;6.539158811108034;1.9684829485539348;-1697117.8228846558;0.010929070532188057
O033;O;7644.845111604903;3276.192335776901;16000.598135056043;2507.4583430672783;6.229111545032952;5019.185358275876;7153.435169426155;10047.33161179115;5028.146253515275;13493.139791988764;6.046664059805549;-0.631208933621429;0.5197115261182705;2.3334543055122676;0.0060952806108432915;4299000.3466583;39254473549.4902;862.4614250462597;18.55224786917029;105697.75024328912;1268566514.6024985;0.5994704182126586;10733436.221003305;0.513504032897975;1.4093876978301358;6.539158811108034;1.9684829485539348;-2789026.096704134;0.010929070532188057
O034;O;12471.718023869016;4457.546595931138;22050.86609188722;4608.987524625509;4.788364657066146;8504.840743961351;12164.332081695615;15902.876596833648;7398.035852872297;17441.87856726171;5.905534015458782;-0.9354900621481783;0.19862642574381598;2.797888424823924;0.004674094012076268;6849650.416968704;95295549597.62326;1373.377721859882;16.05593693628951;192616.28756310637;4036066054.873785;0.6070452991415449;19869721.654897276;0.6926322630238526;1.503403445398319;6.539158811108034;1.9684829485539348;-4783606.02202778;0.010929070532188057
O035;O;17675.69487208831;8744.14708555472;42237.604332974835;3917.9915393530273;4.152741030021968;11121.604611100898;16247.865998718893;22425.794307003387;11304.189695902489;38319.61279362181;5.656737488932036;-0.023869264417919478;0.6347497533409763;2.0214315586351987;0.003727220572920991;9298769.22180551;196056162745.5798;2044.9000224397334;20.655095050848455;344297.8068831806;14374615903.607868;0.5865969266644857;76460108.25381508;0.6555060302356012;1.7873673329648418;6.539158811108034;1.9684829485539348;-7069225.33094065;0.010929070532188057
O036;O;5274.085111003052;1829.0719025404344;10331.32179723871;1471.8667326127693;4.406990480839639;3921.9560435002713;5285.9075979609;6372.559986729657;2450.6039432293855;8859.455064625941;5.803095017383278;-0.29456946448929155;0.266599604483701;2.883476097182276;0.007615126132646247;2846359.5836892943;16335092839.042114;578.8520135389866;17.847950003792945;73786.48605642028;598657994.1619406;0.5960057119605342;3345504.0246628844;0.5749295974700795;1.474986531964952;6.539158811108034;1.9684829485539348;-1838799.2934441648;0.010929070532188057
O037;O;17822.038050113344;10198.624625676342;52130.50228102336;4200.106215343833;4.449365389309251;9502.144540772599;16267.233982528967;22732.079888570628;13229.93534779803;47930.396065679524;5.4719925110539425;0.959953511495176;1.0503828953217422;1.7474942655742112;0.0036661788661906305;9069551.463000292;198116796893.197;2129.255977164752;24.48296627559014;279135.2874272696;11099911903.8915;0.47391133507041355;104011944.25545192;0.4660887816565045;1.6413722659644483;6.539158811108034;1.9684829485539348;-7156550.565536608;0.010929070532188057
O038;O;13887.124354424;4305.979103428579;23622.889583781263;5210.897366267601;7.881732975347816;10698.074107816872;13048.84221075935;16789.535049074115;6091.460941257243;18411.992217513663;5.871905314782963;-0.6249192903857845;0.3251480224376594;3.225079365426219;0.004435546488103189;7583580.775252862;114245803715.3113;1507.6638585830121;15.668538745754237;180169.80829173303;3998792976.984054;0.5540348308946021;18541456.039163586;0.5875035545795517;1.6081171642522991;6.539158811108034;1.9684829485539348;-5377283.386956209;0.010929070532188057
O039;O;10616.530534417258;4197.152821695481;21141.906407516166;4158.550332747645;5.720612643397608;7346.472650993371;9945.054400790115;13672.81725279577;6326.3446018024;16983.35607476852;5.990284033264582;-0.609085005461214;0.561373268606375;2.5294600853081652;0.005100139169461875;5914431.101455661;72781095308.5429;1183.7920316339366;17.85947686971242;166464.7542529779;3093901588.962248;0.5941567436077217;17616091.80866634;0.5928397411302317;1.544004846613307;6.539158811108034;1.9684829485539348;-4007812.3565137577;0.010929070532188057
O040;O;5414.680598108068;3429.517373452016;13880.204254879616;961.0834117823266;4.19511593849158;2574.5671274213873;4009.4737109731896;8394.209592276338;5819.642464854951;12919.12084309729;5.728554812508026;-0.8815948328308316;0.6265827239240468;1.5788462365064113;0.007015230134726539;2884701.39765918;20949607432.12169;664.6233907650351;20.88431500868843;71619.11009000946;676767149.127601;0.5252939413987122;11761589.414809214;0.36060901155620123;1.387982378769166;6.539158811108034;1.9684829485539348;-1923270.0680074499;0.010929070532188057
O041;O;13428.358038217426;5839.418963530754;29176.456183983693;4594.81513099891;7.542733707590921;9592.509475420582;11458.894263604318;16164.564747305649;6572.055271885067;24581.641052984785;6.257708274577897;-0.08669370120220021;0.9816862670033311;2.2996051699804885;0.0044510085872850064;7814859.490506546;130299713166.6907;1518.4160303513559;19.215060695343404;172779.76883549814;3839716726.4990053;0.5340425468757783;34098813.83164258;0.4742121327182241;1.4442484647455125;6.539158811108034;1.9684829485539348;-5202755.044840117;0.010929070532188057
O042;O;2165.4867611859872;1513.418006769063;6685.945520567101;633.0340348583575;5.381613375640713;1094.1592129423875;1608.4293777694454;2412.1287477028777;1317.9695347604902;6052.911485708743;5.57429861116127;1.099302832402655;1.4610839179725703;1.430858329622363;0.011899038868846318;1122609.4956191464;3443161948.2010527;273.95484629289086;24.405282881614063;30796.444400869055;145304725.10377315;0.5526381297448953;2290434.063212843;0.43002223283190255;1.3990102879609345;6.539158811108034;1.9684829485539348;-689806.6830818271;0.010929070532188057
O043;O;4232.120859468447;2003.6112940186767;8593.26223989475;1051.260397988527;7.3732340737124735;2826.5164358698385;4085.1874239550607;5753.057290136494;2926.5408542666555;7542.001841906223;6.009688604560322;-0.7662149144511687;0.3065753398878328;2.1122464582339275;0.008383538074326825;2365336.7507110694;12292466289.488678;485.5470829374935;17.698102906739113;65995.14554951426;513445822.18758214;0.5096905515077983;4014458.217519196;0.524326159806526;1.4505525454307377;6.539158811108034;1.9684829485539348;-1447213.6775325069;0.010929070532188057
O044;O;4673.768403042188;2275.011121080633;10910.361522234622;876.1703540290649;4.237490846961191;2899.115050320849;4436.576263530582;6371.913596087153;3472.7985457663035;10034.191168205556;5.6668699240987435;-0.29974033580131376;0.5087404401651652;2.0543936509735135;0.007916716871863558;2463164.2963724593;13546567314.595697;539.0133029091918;20.24135854040824;74209.23420588531;664442620.8555592;0.5518286417069118;5175675.60104056;0.5395039366076735;1.6093920136158422;6.539158811108034;1.9684829485539348;-1617688.4238126422;0.010929070532188057
O045;O;5818.072341313216;3106.148115445405;12043.51113536021;702.6641073942706;6.991859897485966;2778.3474671277854;5349.345933437871;8213.958605539967;5435.611138412181;11340.84702796594;5.8054687607251205;-1.0944940899364255;0.2011283406553697;1.8730827137259474;0.0068462367060208845;3141227.261937345;23274199215.93879;683.9018501849806;17.60999934727871;74614.02274609426;657365081.8419583;0.514655282688851;9648156.115085041;0.38266157952545504;1.2771031869536988;6.539158811108034;1.9684829485539348;-2072733.220589842;0.010929070532188057
O046;O;5707.657064929891;3570.809760718846;16659.882255313485;775.0405745479727;4.237490846961191;3179.904830122299;5045.5905644633285;7028.140060016185;3848.2352298938863;15884.841680765512;5.49129903596056;0.28868874118131505;0.9396095760923495;1.5984209317779148;0.006832401735031065;2914848.0116565977;21468720288.826763;698.1390895563358;23.863270950636448;107618.69882414206;1434067881.10387;0.5370393985687798;12750682.347244984;0.5010411676011891;1.6714646522786079;6.539158811108034;1.9684829485539348;-2037231.943541166;0.010929070532188057
O047;O;7475.9209644966095;3079.607711871815;15046.350967802082;2669.3535717466852;4.957864290944594;5419.141689364857;6759.983586425787;8980.427576132111;3561.285886767255;12376.997396055396;6.004871082698665;-0.339383396908326;0.7118167676131497;2.427556255193514;0.006203592538565586;4174950.570310916;36936943501.94369;838.4149018212383;17.946187424767615;91629.11791416674;1087495101.244688;0.5691560330005196;9483983.659020355;0.4629607398100379;1.350076258862771;6.539158811108034;1.9684829485539348;-2717973.557698718;0.010929070532188057
O048;O;6538.891750037757;2286.4850572045502;12484.157769978172;2439.455986522003;4.067991213082744;4861.939828166975;6314.8308030242815;8029.099072074519;3167.159243907545;10044.701783456168;5.98365093162437;-0.370265397837378;0.4392835044644105;2.859800779993807;0.006751777215756623;3638759.451207103;26506386407.10072;718.3098384666422;17.379906415632266;86604.45548398324;816239545.120143;0.5858225823264016;5228013.916819694;0.5405358088800885;1.4256986328486263;6.539158811108034;1.9684829485539348;-2336396.9067587513;0.010929070532188057
O049;O;9526.450149851502;5140.395107967878;28227.887704691027;2807.1049642923726;4.237490846961191;5865.775710304957;8792.621939575853;11465.481993786194;5599.706283481237;25420.782740398656;5.61396225355668;1.7681054425715548;1.3053026263977305;1.8532525126492732;0.005293401853092437;4973745.234303981;56869812686.01495;1122.4824366929527;25.147732188893546;214410.9877307971;4505583635.061842;0.5378500559283793;26423661.866020095;0.6650572371357361;1.725617108916671;6.539158811108034;1.9684829485539348;-3575976.490161165;0.010929070532188057
O050;O;4364.376978832098;2498.7542403008665;13596.641394397457;1182.0949390184535;4.0256163046131315;2930.6299279086916;3738.383463242896;5254.137850108392;2323.5079221997003;12414.546455379003;5.595730440054226;2.428408672069633;1.4909086403084841;1.7466211396229978;0.008185642000939313;2271234.571446008;12173739348.153164;521.490411326204;26.07265847864737;55753.471648693594;506408887.7868039;0.5513333942530333;6243772.753421561;0.4278373215570699;1.4828961181024516;6.539158811108034;1.9684829485539348;-1503007.3507330096;0.010929070532188057
O051;O;2808.492955612353;2014.0572937434058;8983.74940299585;435.0977494063961;5.042614107883818;1500.6040553491766;2212.3646508285283;3454.1885787258116;1953.584523376635;8548.651653589455;5.60719321470414;1.168886135057976;1.3812614193777857;1.3944454134134276;0.010128095858857388;1464541.9259156184;5849172854.616859;358.37235792808826;25.068198493139775;40750.363141257374;189247349.04818517;0.5064137207362335;4056426.782481012;0.31745948268677754;1.2734039299165079;6.539158811108034;1.9684829485539348;-926115.772445304;0.010929070532188057
O052;O;3294.866323302841;2399.811464557902;8120.265900806962;579.7598955333431;7.712233341469369;1399.0860879630745;2105.742615320566;5784.587386055882;4385.501298092808;7540.506005273619;5.915491407011075;-1.1713738336706698;0.6320840978080117;1.3729688235779087;0.009015967452856212;1812640.068315576;9136810266.028122;422.6801219898596;19.21137398792029;49496.87364362774;344182794.3739387;0.5354417226065001;5759095.065423543;0.3574369846943047;1.3861889255481386;6.539158811108034;1.9684829485539348;-1112370.2654646283;0.010929070532188057
O053;O;4568.302905373213;2666.996397602684;12224.903218228585;1136.105104677124;7.542733707590921;2529.4813153385753;4271.390577961798;5354.237424111735;2824.7561087731597;11088.79811355146;6.1650148542101775;0.9057016470753987;1.1788460912345196;1.7129017907484168;0.007934730671949362;2619219.9401246356;16939380135.544415;548.529424231766;22.286686325624142;63281.926803061935;447553535.10980123;0.5156170294830454;7112869.784825694;0.35365806281171525;1.2807858245428363;6.539158811108034;1.9684829485539348;-1583505.4668109668;0.010929070532188057
O054;O;6340.272661159989;1734.0062035105043;10551.545370997144;2618.056061863055;7.542733707590921;5047.059701477624;6525.447854456758;7377.516055202092;2330.4563537244676;7933.489309134089;5.953801738681498;-0.37414627965035807;-0.07154907735873428;3.6564302067224874;0.0069367564430024235;3510631.554616807;23955733812.73166;681.6002275769607;15.480548485887573;68264.03955072483;632155808.7271197;0.5649062326512853;3006777.5138129126;0.5563573651208535;1.4082535484449221;6.539158811108034;1.9684829485539348;-2251880.855768701;0.010929070532188057
