name;class;1st_order_diag_amplitude_entire;2nd_order_diag_amplitude_entire;normalized_entropy_entire;normalized_quadractic_entropy_entire;mean_magnitude_entire;weighted_center_X_entire;weighted_center_Y_entire;sum_absolute_log_entire
O096;O;205988.33426481392;11074798.467659406;4.508756402928898;1.3375125249185267;475101.1210493639;55.16363752210932;474.48866832627505;6164131.311320498
O097;O;196614.41375531492;10483663.08111172;5.096242287428399;4.100676281448644;199390.6735297264;89.64017738544844;519.1193672802423;5934016.198681093
O098;O;195911.29513723;10485184.882500153;4.423706453318024;1.0577744993615836;361102.26356250007;47.0799923036893;385.2786395244375;6108563.309171999
O099;O;220390.58133115567;11973749.262516895;5.130214030126978;2.5390954086371074;493229.67589446687;87.21301450202708;511.3177253564161;6650838.69012289
O100;O;233678.65028120132;12702331.259576665;4.8898442796269315;3.0942689132710908;1238295.4407212476;86.09261215205935;508.9316587567528;6859559.031383027
N001;N;146014.2396984041;7300243.063397222;4.59096373728413;3.599143674578799;198199.3697816946;46.415986259549264;227.7447021634766;4856331.574681289
N002;N;166249.533718493;8535359.917788913;4.640731286715829;4.032730618906389;408325.86216215737;53.428999855028536;239.57234094476436;5629175.8757029455
N003;N;163560.75425560682;8484355.64438847;4.755296882328147;3.713477247753899;175821.63226686534;52.958875640729616;275.2750430088057;5500539.108950994
N004;N;159275.40739450307;8305957.0423155455;4.459617924763578;2.3010666566254874;205030.1995883223;37.05261857343686;222.02371222615082;5326297.577592472
N005;N;252292.73891631854;13894060.19503782;5.158424753997489;4.274756316598309;3454327.6658473606;83.6054934109778;437.7047171891634;7941826.974119672
N006;N;157741.63023291994;8107867.440093859;4.625237089391494;3.8902070862405935;252978.01291444863;46.653812331754146;230.80700993219685;5215528.541629754
N007;N;149251.56078228774;7734512.1920396285;4.581747949432828;3.862300156765676;135408.6997126141;47.48369808750995;224.9492317932672;5083771.037399998
N008;N;140592.26978452492;7184492.118683332;4.015157517187997;1.3774631690866443;142242.54614889887;22.86164537533172;167.17625617240594;4786115.578312276
N009;N;180319.92443441972;9499879.525747947;4.620797956343296;3.1652373206122526;443569.5399730709;48.033682510562166;253.22568254029167;5923536.744117738
N010;N;150210.727587373;7735623.909657394;4.802217804908336;3.9795268564310704;74721.9904444246;57.30024506323808;281.92541487397386;4876387.807428476
N011;N;121111.99730294924;6108528.881061551;4.749693055578737;3.972715417954565;17781.810622559362;53.75164942866188;266.1897785597966;4123581.388947448
N012;N;166174.37873191066;8554479.483662914;4.698994144740482;3.9981161572377943;304898.0665881355;53.89164209911752;252.80107204958858;5439770.99364606
N013;N;126749.57611644568;6253965.161470865;4.386101114194009;2.737099236228028;87413.13858646958;32.16616531435217;188.72996762041797;4321830.59810024
N014;N;148688.354614875;7613581.595818049;3.5455510756691666;1.001358609789031;220190.12186947902;20.085684139055065;153.03633028731542;4838182.456367075
N015;N;211760.53996357697;11500023.379064409;5.049950105380939;4.210538449233537;595791.3686306574;73.13834454649634;381.09392765816466;6851133.029709623
N016;N;146118.89021824658;7361368.542422055;4.402813997869046;2.1152261866277016;171773.14716495245;36.49259850430582;210.9586315949267;4888786.789550173
N017;N;215122.92723974105;11724996.956114378;4.755551428805067;1.4779271616915786;817685.9854101631;53.30699562735239;338.0727795107625;6907158.265408395
N018;N;141549.3045603097;7152052.606895025;4.508267554292396;1.6174773676413345;92196.05853956964;41.41008156059045;249.46983886497185;4735470.5450816015
N019;N;157103.03597177894;8111474.416589941;4.366447783904752;2.8391956718116877;313798.7008453607;32.41851201330893;190.61816054557443;5382367.537572502
N020;N;136485.3525842152;6868306.851879416;4.1259754360950005;1.169297374334796;135839.92588137172;27.794994330848446;196.2735975530384;4748164.390107796
N021;N;158629.6618499641;8143975.867895916;4.677261193924045;3.8985017785529195;206269.7056735672;52.80803628758913;248.06840931575908;5315302.344291615
N022;N;149617.5557348345;7533497.127388737;4.567869087687827;3.4598164508661977;218631.25122178902;44.695454440069575;226.25261949932437;4898289.487335544
N023;N;129773.08638404805;6725643.598426814;4.599549982267687;3.5408996616605575;25877.2863411126;43.03838048198851;243.53359133497355;4386423.660434108
N024;N;188108.86011357643;10022999.245191164;4.7844100769357265;3.9208545793844616;448986.4747073003;54.871068392589024;279.36218386777495;6154576.514265001
N025;N;137442.62845954066;6839866.130960204;4.559386586151105;3.499395477319758;139292.5078536704;47.311587002586506;240.82595146912493;4720832.223166026
N026;N;111803.91410411843;5504225.166190324;4.388235352251411;2.6950020473714256;31319.91870544241;33.755455668009965;191.52901586474331;3907523.251557094
N027;N;129597.15890559007;6476447.67182411;4.771614321746806;4.170158387803735;35703.2847407669;57.879224259481994;271.090117757649;4330048.172903807
N028;N;102262.08178811759;4998603.3119534375;4.608975681993417;3.6993553085341597;11514.60651815663;43.62159627212055;235.81365704799256;3600315.2333354624
N029;N;155040.22501614512;8030681.216418837;4.30228476819672;2.7042998317672935;289129.3763792282;30.4018826086925;180.02712733474797;5300366.014921663
N030;N;153390.11578695982;7897582.6036003465;4.277550171702543;2.3284228078025007;261358.36053180412;29.503875818585573;183.54399858911196;5204546.914462187
N031;N;128093.92302900797;6162487.105454345;4.6237457137056435;4.216609300127577;113631.73449886304;61.895785297678565;260.87073634619117;4347925.671065836
N032;N;142682.03534822425;7280867.342063517;4.1459885430854;1.2603022631336012;138179.21137985593;28.236701876464885;183.39171389211648;4754172.907268183
N033;N;154737.4058656646;8011375.071288696;4.392430091577914;3.6423083045586195;365807.59817335504;37.74197056704489;181.43738978954823;5399844.806843166
N034;N;148006.80979045675;7453417.133337977;4.432692515326296;3.522045083575395;304684.9501062306;40.07002657732097;190.32306180786802;5011939.591251656
N035;N;139560.389760235;7026414.783958903;4.2103898725191025;1.3827472979103395;184361.13635092924;30.79171190160807;195.57012970838815;4823164.467919351
N036;N;131086.1982900734;6360175.397269143;4.431288896936142;3.85470621393467;251448.2713912691;45.09915325479931;188.36887269424014;4566495.7973960275
N037;N;171573.81980311027;9026480.302236954;4.688228585450008;3.4238170637222254;236232.7520242612;49.0097996065004;263.67713122588646;5621257.525451971
N038;N;159123.55790708816;8340537.9510066025;4.372740952249774;2.2909902910494577;186907.11943714097;32.40903991819819;208.75159954233735;5356821.281505985
N039;N;189647.50324756678;10113966.760987801;4.903626001611316;4.028116474959421;341446.0637440154;62.82023494464941;320.29085146857545;6103646.734208725
N040;N;155230.51202039976;7968273.755282861;4.536751888367804;3.6934399466340273;261827.1879128925;42.7424510107823;210.54770058390937;5375063.657457382
N041;N;127569.73592272469;6563719.248351949;4.5502095740995685;3.4869804077306146;31228.52290193815;40.801058301466206;223.8385886638739;4358385.317360219
N042;N;188073.25883199042;9989699.534847554;4.749966458639641;3.8547874336204306;540928.9627936801;52.59230305316053;269.61221453810987;6179277.947892828
N043;N;189908.7587361347;10091975.540170789;4.85296373208249;3.9379507663510815;428114.13384214265;60.05943651881037;304.79650408907406;6109133.340511148
N044;N;155026.4220983837;8024347.907947743;4.680706119533445;3.8261419420607203;139852.05262258457;48.35535718286342;247.44718203655586;5216619.281344674
N045;N;140724.17173483243;7035941.630918768;4.011701406133903;1.139324288625846;240166.1136739212;26.26865951197357;176.21070850199388;4711273.969839981
N046;N;130018.4852924784;6686100.270652628;4.483290037197868;3.368339844382665;39867.94357338848;38.04144741777507;215.57758691090444;4432103.50444334
N047;N;187525.1024503579;9957353.330797479;4.756635629697616;3.9200979940696565;467974.3116679839;57.00265195368456;279.25276143629094;6081612.48372365
N048;N;217464.58993188883;11919041.838196034;5.303487323854762;4.644861895628179;328768.09625713114;100.72949039199774;518.4630102553324;6746827.229370366
N049;N;164080.43083840105;8537110.689322915;4.037075947317076;1.0448348991533247;252788.43195978593;30.09478510431683;208.82737608215484;5364450.731102976
N050;N;221116.0152057797;12043502.381360767;4.9279125804251205;3.7694170247286345;1238417.2179860515;63.46326483034963;355.71111816800226;7173406.837803309
N051;N;178815.355726626;9339873.248529218;4.672083389147305;3.87910883825183;538474.1015883667;51.89192596278015;248.75725200538747;5866911.204596004
N052;N;225779.4215398482;12383775.357856903;5.269958283363732;4.585877705401705;609199.6183217564;96.53926825763178;488.74151064714204;7102163.799100945
N053;N;161879.9268991881;8351435.631214033;4.460321402864331;2.5137062600237097;365204.6547737655;37.07317651420415;207.70628146093006;5475016.970389722
N054;N;161851.80245659582;8365703.739407019;4.572141788694306;3.703309611542441;303256.0214384482;43.7355959938437;222.58105759384767;5466348.604398806
N055;N;134077.4712133979;6655547.09331165;4.557464966065165;3.0851163700814186;109916.37497638038;41.28813480829948;242.55993367307195;4635495.992364865
N056;N;210477.8970078239;11421317.059306579;5.039724976377809;4.229145716089283;567027.5743156007;73.52928045457948;379.21020685331155;6735135.96831667
N057;N;108631.17971445408;5375068.042567124;4.611811457017287;3.1813994644867805;13417.752750254747;43.795736292296446;244.2567879135807;3815685.3145003053
N058;N;147725.41557598722;7466988.377160642;4.2682087715919055;1.8476371767359963;310882.63572232093;30.13456971294589;180.29972979329864;4887293.106693843
N059;N;110864.52367837854;5531067.793389036;4.621101075213841;3.0174117220361385;12111.17345487391;42.29556691983457;248.6811140141255;3872874.041135649
N060;N;185894.22327354894;9809964.060906056;4.798660465726738;3.9803639232093113;462168.6648982665;60.17696946130994;287.29187880671117;5977015.642073235
N061;N;146183.36078803224;7525789.032978001;4.883038318856643;4.175552625738571;43885.40022484844;68.49498500501389;309.9769284558226;4723777.017522445
N062;N;153309.00880662433;8042319.095165832;4.726725136225542;3.0147141549908585;66033.59834675715;50.884109749084026;283.47476011855895;5010482.092575006
N063;N;149834.76307034199;7728776.710285381;4.722149654098566;2.646033882443458;72980.27807509287;51.57751294311263;282.55954224400585;4876350.475838457
N064;N;143753.9245261271;7174023.509456732;4.643493819873555;4.026315049139358;163607.32385643705;52.10735301444164;235.8567588647924;4684564.25362143
N065;N;150650.6211418534;7659428.610551066;4.61827517206385;3.3109603133633314;138677.37236807198;45.957093217678384;244.42611698278665;4992201.067778821
N066;N;124235.86694871752;5854636.75531093;4.380485724095092;3.834341006569071;471016.437110316;39.64074274373007;170.89038879097492;4413357.132002832
N067;N;134631.54547853922;6953931.0012994595;4.566186691220289;3.244259210574267;38783.56537896707;41.816620748006514;236.51277468238004;4520759.379853828
N068;N;209563.30574274083;11361564.775442513;4.7829101575777395;2.831538976981629;870683.5522229975;52.70994323894174;311.64435893829415;6898456.6122474605
N069;N;151121.70693693197;7636951.359637701;4.7898125533773825;4.27197863773817;126667.36227370794;58.351119010190274;273.00587368487953;4884425.310660751
N070;N;168922.73663453106;8750333.884943966;4.717675186715321;2.3070406758365425;239410.82774450464;50.097622555165295;278.15195935161205;5389328.912836064
N071;N;184496.55391778686;9726865.374853564;4.630601805246425;3.607125885349161;716255.4937685656;45.596439614932244;245.41854634712263;6079863.832999155
N072;N;140348.43989711913;6937741.277138603;4.6627037900459865;4.130452977380689;145252.49370134276;53.594761187065075;239.5537605287481;4711499.142105812
N073;N;152867.51169321;7848156.558329229;4.678789916261995;3.2142241977918915;120367.53516521049;46.88326519639964;258.739575053767;5062187.251615142
N074;N;116402.83928843748;5880467.405277961;4.696793845089878;3.828757045259336;13536.19899683326;49.315729318028325;256.7444235976853;3925340.153455019
N075;N;160063.08592925596;8305103.828327819;4.562967301349493;2.572943313039077;208531.52225886824;42.2667899621853;233.87614068095286;5483471.123289964
N076;N;155887.76064042898;8096824.040683652;4.352920914097472;1.9367167549485873;199973.5710913927;33.06682493827164;203.20402228542292;5197736.946862663
N077;N;214818.07273955172;11703846.632919831;4.452602983712086;1.0795142118414573;889585.1373045077;46.5283922380131;315.8089584020525;6811900.38146448
N078;N;189385.48833252158;10094132.010035392;4.794053150926312;3.7312477254234153;466001.19445767236;56.278147729737874;294.78739032664157;6124443.8460121015
N079;N;186439.52305169514;9786684.43918031;4.806929860690433;4.184888595458398;604800.3948752641;60.04182686698094;291.0703036808818;6074654.91751998
N080;N;217059.62676696488;11885739.323870497;4.463252053050304;1.1951894383456079;1122240.6675280554;42.99959159629164;293.00693006897546;6964276.597703064
N081;N;131639.27823271716;6755029.255800417;4.408382808523847;2.585030785402345;47414.904075939856;34.78852711705564;207.89704594834672;4463624.1831705915
N082;N;158936.9922910636;8297200.910527292;4.508057637821691;2.0449099286864354;165606.4429086374;38.629700379392055;236.03235262330813;5411632.003653856
N083;N;100559.40862254315;4843634.434332063;1.9418139156386827;0.9653080426187446;182705.2538420947;3.290203573223013;37.03886076909038;3638744.8335525845
N084;N;157838.08018735787;8150293.787807994;4.8312896835460775;4.28363911306673;114843.5511558619;58.47373927375588;288.91351427802675;5132158.312412475
N085;N;213284.02941100107;11644668.996193096;5.214292558904669;4.414221917110573;382115.1205508213;87.1167997032486;453.95523515780775;6782600.235264922
N086;N;154876.5226945555;8024995.114417633;4.785156058540379;2.7838380320942897;78330.37514305838;55.41699543234055;295.96318278163943;5057218.001680884
N087;N;121198.58922447129;5874490.238425333;4.432203445029833;2.15995413771461;62448.30676843912;35.78213059158401;207.4529802737356;4051921.6155433627
N088;N;145117.6037794144;7395670.903150626;4.763852793903606;3.6670323563181846;66579.62217734595;54.59391862520865;277.9649718359715;4698105.021485778
N089;N;121290.51535459985;5779909.738776497;4.020985686915413;2.3034645263562594;468055.94907356513;23.01238996714497;128.95493400377123;4353997.519135048
N090;N;139744.60758714596;7216841.23748765;4.621408665221589;3.33302209261984;52212.32291347554;43.57348373801047;241.6544479935908;4683129.844877489
N091;N;237021.1403377964;12968012.763596874;5.166004198276231;4.437719280732699;1551262.658536323;84.62387606233419;437.02616743384345;7413992.644240164
N092;N;209933.95237928827;11397225.790339664;4.782887504047862;2.7159720465810566;848542.8033798467;51.3154646964104;315.8224196271849;6829054.589470999
N093;N;106973.87362502413;5164298.167266839;4.457260098875909;3.4252765536431173;29701.137136108366;37.239285918456844;196.57949595630453;3798407.0370325376
N094;N;182244.93790002575;9497481.334349612;4.749986964725484;4.163962628409607;713875.8032523574;56.218277760502566;272.7880414104887;6014051.5847248575
N095;N;159914.8774379598;8297011.093704035;4.443755829567312;3.650934995445067;368655.9429385431;43.83196771729543;197.23953438385735;5532214.075715456
N096;N;222429.83125865547;12216752.474330086;5.172833145560173;4.306995697040371;636093.7234776313;82.83266799514537;441.9084793066645;7039061.225488792
N097;N;94870.31905084554;4528657.417119168;1.9473823298051693;0.9643540886768203;184765.9099660235;3.265423100210101;37.4489188545627;3471094.5183991194
N098;N;190110.10867685248;10185084.91342473;4.691823560328704;2.7061080677294798;443145.40286967764;50.399288421882844;278.04590314558476;6232702.178300673
N099;N;137961.5043932337;6817417.519753918;4.417723090410527;3.6552540648653653;263530.73993329133;44.628607136506396;187.64369392209477;4775085.366210734
N100;N;152877.80952310943;7869126.619012533;4.551943249182746;3.5802711134857876;175608.43154243886;41.58350442641193;219.15607902756167;5200268.688464988
F001;F;132868.08304892908;6792455.229829715;4.119886683207697;1.2958910730846587;60648.64556513742;27.743203033082406;188.21057036162307;4557363.773037372
F002;F;195874.68896085475;10219900.28073144;4.4836445059327446;3.36329213106825;3023431.8545429143;37.582087459978865;206.76837302648906;6207000.608924759
F003;F;187928.56834245595;9833118.66109551;4.696950366548568;2.7567407467286973;567743.1527305886;55.70440818677457;306.7127906539845;5859518.981696256
F004;F;141542.79946764463;7177977.812392916;4.234591908427117;1.2933238088878065;134881.16602433193;32.948186747178895;201.16255679168336;4800124.9161526505
F005;F;221202.57097111648;11986232.000386618;5.068936050205878;4.251499572677076;1064086.5876597138;81.08855619993578;389.7359364688038;6974247.942628264
F006;F;115816.30279660686;5742940.329350184;3.6303495566488717;1.0431106146822198;45359.26419027342;20.737929785872385;172.318961479889;3963011.204729919
F007;F;177200.90690385242;9427023.861195559;4.776566845483752;1.6280927600706787;148808.0386346106;55.014874934505514;324.64696751838915;5711483.402578955
F008;F;174521.1268816806;8804160.504634123;4.566223583065028;3.655351731685403;1523571.2643531328;42.31690306306189;217.52201904769552;5635822.164494885
F009;F;256702.051432453;13582654.465371752;4.586410446092294;3.8445415734298116;94361539.53446409;51.88331860118839;234.80572041723298;8508347.3842291
F010;F;202389.11810984203;10658728.740846837;4.49799229376841;3.520477877050938;3457361.0763478437;38.92216252706858;206.16710933664203;6451980.288678679
F011;F;151370.30403658753;7642883.289414061;4.175597833086173;2.252588124102292;250317.4990114386;38.974495039459725;216.39971571940546;5069275.3176421
F012;F;156098.07695677422;8049874.030892645;4.810821901835931;4.156911277709073;98438.50513740745;67.34538942144057;290.67014790163296;5025646.748936907
F013;F;131519.91466791485;6638752.454884106;4.668774080647055;2.118739369781994;33041.398876474785;50.102512599609206;275.77677746566536;4334101.913043351
F014;F;128611.4841539737;6388410.014073881;4.573527633746531;2.5254642184159395;51891.58536290052;47.39287414458563;255.898772923783;4344404.000072829
F015;F;121615.39506184937;5966688.69276061;4.322624552398434;1.8855462988985332;52089.56631689652;34.97594881104577;227.2444186322473;4143106.445551587
F016;F;189835.54235366842;10147132.660540083;5.020375118930488;4.277555972265119;224299.2718796733;80.53300392876174;369.65724768246923;6094718.869263153
F017;F;117679.1413776557;5535577.200450192;4.63246707002682;4.177225449023835;71129.0980277577;61.039511117107224;274.98581616911736;3911973.886542191
F018;F;186016.43703234676;9703721.399252627;4.901464155756074;4.399638298789608;394648.507856878;76.3747760678151;355.29091481862986;6009415.453945722
F019;F;148379.21334548751;7575949.814984646;4.409103434497181;1.3419038390274105;80761.64323628946;43.67601313792776;268.386459414976;4757828.493988212
F020;F;137931.99287441987;6913550.228468792;4.563063839413086;3.415840176063091;96972.81807231277;41.120212807699716;224.71169814554196;4628880.974037435
F021;F;252588.6706921733;13867162.852732407;4.97192715588862;3.74636198846407;5414034.990908524;63.20817617216098;357.8177632818558;7907322.905995023
F022;F;179914.19773169953;9391132.038627822;4.678811232478619;2.878922810301907;410869.237384159;55.043372318544506;289.4576473599331;5702514.714700436
F023;F;178546.52644009466;9205661.825288093;4.793247676510696;4.253045419056779;432300.58684913465;65.0509905013417;340.5953129049289;5807918.773351113
F024;F;200633.87177747127;10656512.562195968;4.91620137403724;4.246161043827978;737014.6971452053;69.95908892934449;323.91558435998104;6579901.0972631965
F025;F;195898.154440676;10321701.73378063;4.788650074323415;4.126550855796876;1017435.159104361;62.686357512770265;276.9503687600142;6480058.93691321
F026;F;124363.10743730616;6303055.049873499;4.874563163121776;4.05121214756988;13457.74269876754;65.75018289468312;313.5808524207719;4123999.440434644
F027;F;166680.58154754064;8809212.452825308;4.237262281675319;2.153772589216875;444423.4092384042;29.49466467051144;181.8217207714028;5833550.077177034
F028;F;151666.35602443793;7792077.632024544;4.303476342602594;1.3878242433440127;146394.26170516133;36.85818339726275;229.87730325542634;5066348.05686822
F029;F;176959.86001202502;9060971.083711272;4.49171954452244;3.3757904378122077;1245918.4267303334;38.33207875337741;211.93202929015456;5636424.475447058
F030;F;212153.30264471058;11205121.826892445;4.577986887584132;3.1284399489325625;3914456.018472726;43.60838598928466;237.6455651997309;6772810.794344693
F031;F;236362.89531140018;12982738.365912195;5.216100765581073;4.510388889224095;1301023.8355287965;95.24393336440298;455.1301019493484;7434254.288691978
F032;F;209606.5979131445;11296318.036426762;4.812176635977538;3.2023352231173448;940747.7758221395;50.62061052898518;317.8168707690718;6544912.647114687
F033;F;151612.5755454394;7666975.750736424;4.760687340108111;4.029325495630181;115763.31361025978;60.22773143086677;284.0542037253808;4945589.219278353
F034;F;128183.15724848448;6438025.375481388;4.842005555678983;4.327845910696135;22872.47484516325;67.1045096958904;301.8949915880037;4263841.173941606
F035;F;120621.09480954484;5675737.454396893;4.580052957707014;3.9325372964769185;105616.86360683682;55.05690124822111;272.12148493930874;4049538.409790301
F036;F;122639.2237272343;5901691.154411636;4.6259637198971015;3.987631758722159;80307.38246801951;47.34540737357067;255.15980565843486;4093609.9633884537
F037;F;175768.77335408374;9264825.430583643;4.741425009427609;2.8789316420764917;222550.9803657458;51.812520352315374;344.6600099327541;5685750.266963297
F038;F;165044.49917899066;8452203.425004542;4.743162646371479;3.982681158066692;271205.73255132016;51.91096596437087;260.1983729634783;5398137.021532286
F039;F;140779.59179585121;6992907.44865436;4.4266504053610305;3.589211283269289;297562.5748047016;40.76584987552539;187.08240730478636;4916114.063266538
F040;F;150761.01999819712;7853831.884709667;4.920330093162814;3.9246520244575205;43432.19307374128;64.12865691156927;331.2254327740228;4721946.357690378
F041;F;149522.2222703496;7428868.949885695;4.489523525359301;3.849948572110734;536699.7748375924;41.17999071239171;190.87244427112205;5111043.169214012
F042;F;137077.99077333132;7000781.059399822;4.70050835759073;2.764677816215513;37055.286952785515;47.45595357630755;272.3801801468864;4415615.888350331
F043;F;173710.83325733207;8930950.900434388;4.643326395230296;3.5968118855830795;465994.73802501766;52.83003038584924;331.85960237638835;5710082.425650031
F044;F;165437.40242185167;8600316.46673036;3.8024067563805444;1.032206080754843;506259.4862424983;24.260867918140306;178.0091467948192;5433177.212817605
F045;F;180207.3475414521;9579183.560657198;4.94802712661513;3.9284627388980446;173647.02518057227;63.73696813341073;345.97599708967357;5769087.483741161
F046;F;181620.77677819188;9654053.671538053;4.799050408158227;2.753350835185072;213017.9804152499;54.096169595773794;350.30719603925763;5735914.615487394
F047;F;191105.92395222568;10203014.964985846;4.446317765806675;1.223086158898741;519953.7176318403;41.73014613613593;262.48178640211256;6231037.6465867255
F048;F;194172.08496107347;10354048.298816059;4.910015663071709;4.149956293697912;425394.8982918554;65.87761522526554;320.7922722951413;6342176.072722177
F049;F;149312.3457616482;7612072.846787239;4.7252656958743655;3.683719296266764;100945.24154897244;48.24086785539844;267.27756372862797;4864675.372828446
F050;F;141867.90132678548;7064187.676426426;4.389056300967626;3.693469525073859;325068.754972612;37.82619046028724;177.08988736376844;4793204.975304714
F051;F;192600.00279756635;10109746.100885367;4.889488801371567;3.651261899162023;534008.7524574242;68.28884361016141;353.43751176434426;5912256.560709404
F052;F;138027.1114468436;6934739.533493572;4.566128285562892;3.221932435777193;104120.82848972752;43.782890280819466;224.92742855704734;4684390.458218593
F053;F;136879.62380062402;6906702.609912516;4.506398320881723;3.6955090220897;115535.97946780155;42.20862500516154;203.1940955281691;4758817.940879442
F054;F;180961.9966790747;9346727.45228982;4.796326828647466;4.09297881421484;496676.7092402207;62.8355085426763;333.62986257630496;5895252.909132365
F055;F;176021.23720939033;9172947.569130478;4.833623584322544;4.057826642188017;298938.74951431033;64.40717820581709;295.4109033677511;5547200.4871639535
F056;F;165317.17255083445;8661947.89487655;4.884875230357388;3.423146424131722;93966.18884638138;67.01785649396226;337.0270977587757;5230915.884023027
F057;F;128526.45315009229;6321671.550264179;4.2089968483961515;2.466296169564404;202515.43325237551;28.630455275031657;159.33149143156365;4541887.571324818
F058;F;128171.03780202137;6312880.31770791;4.687448325186014;4.185748790746837;54702.81304442115;61.260114595908455;281.9996182792299;4376943.210238793
F059;F;141091.8403763529;7058052.240065177;4.65789496906718;4.012271717498638;119394.45690654125;52.79793224408992;237.9125843320751;4697410.543113981
F060;F;272770.62470007554;14895176.25752601;4.720676694515675;3.8049627051815356;44678931.6573832;50.991637188829564;262.1054148323182;8677340.79802306
F061;F;206953.22760391585;11082719.770988092;4.723717433273378;3.740457322189462;1428985.9327655267;51.63326860322072;269.04678407818494;6698011.107748661
F062;F;142315.68194918107;7078476.593506132;4.480511254850327;3.8014175360164217;270051.3077204687;41.12931588186595;194.60805506860132;4800557.622981881
F063;F;158312.1374319324;8159524.84351293;4.7557668937862285;3.6893302470566183;141687.18490024642;50.29574847389897;275.59184103843006;4896319.998167877
F064;F;185178.27137651644;9773820.702098617;4.736683145659674;3.6747783015140087;492355.72443135135;50.85374909967609;278.49224891067473;5800072.760485664
F065;F;193804.81302574428;10341649.84206007;5.013626991692268;4.331370748174786;295740.311935602;71.32577410740512;381.06895326688635;6168293.558306783
F066;F;143476.84737887193;7194325.4979627235;4.384782605790452;2.687069190517063;158618.88789585186;49.75072602660984;233.8614292521586;4762578.982430113
F067;F;146294.30218463734;7373876.784032464;4.565345067746164;3.527681533929908;175817.59985108543;44.8335918314586;221.7946503035915;4862931.288536795
F068;F;134182.34526870004;6702062.853900843;4.34803868035338;1.476292781786591;99196.02174283145;38.14772633814819;231.84968331037933;4574449.143211332
F069;F;123150.08033398965;6144727.722187817;3.692162473645389;1.0193926731131642;73974.6198869445;20.842789664860394;158.0977553114066;4069271.960383899
F070;F;223002.17452138904;12037588.924664212;4.995518844821666;3.9730606861817823;1823463.381041909;72.56552636488736;387.20015521895357;6788728.5310940305
F071;F;120912.71135668289;6011222.773047424;4.6617683304991635;3.604377483506023;25276.479755893084;50.64663859962729;267.3684256075632;4114711.922789002
F072;F;152487.98526641738;7953663.270963754;4.896873253596741;3.695857741025712;48401.54561893781;59.71308074033311;325.83875381151694;4947752.842439112
F073;F;224640.16163641514;11952173.232792534;4.589362471082028;3.8652581161456236;9188285.782824488;44.59840549994084;219.57070321915825;7367057.930568001
F074;F;202502.7410476894;10813086.856666509;5.0298303608275;4.431363764479307;503995.06758459087;78.86764083200296;369.7522960166879;6485885.633616435
F075;F;119560.16735119003;5903200.242652477;3.9071830571217143;1.122609826836221;39353.44827336862;27.080452779152452;210.01902547181172;4075487.4685216793
F076;F;244784.74422379077;13125249.534105914;4.690516429980487;3.5271338313659633;15338508.189059842;50.995417434986905;261.7848051268769;7784338.608056637
F077;F;192131.14235614863;10261806.091058021;4.875263636472321;2.1902552573618155;302348.3254244221;60.63523386415568;360.1299961203602;6081565.773488902
F078;F;182254.33304297656;9685956.424349902;5.001510003256279;4.255243541802576;161721.19857521387;70.73141087938693;385.14820991854594;5763870.8566594
F079;F;143780.24691991627;7387265.687641957;3.962685282071238;1.591286270789043;305964.0583507759;22.29748631195371;142.11111730187267;5098587.99584034
F080;F;179578.1174834548;9505563.522851054;4.951091745478036;4.315733231928585;175232.22001523545;71.04061466208545;381.46088522008034;5791099.8471960155
F081;F;129135.86782311207;6533210.819833375;4.195913444381032;1.3786793125387824;34133.08801708498;36.53117298019664;253.31874274618363;4322217.86203879
F082;F;160517.04706521909;8211942.382220364;4.096839090814735;2.347392971918249;526362.8015693048;32.243805507703904;184.87530452842608;5344701.687319891
F083;F;120455.89630341849;6001770.01482911;3.562332160896973;1.0244569390919767;59692.77084300895;18.54300889948254;161.85999142280986;4176848.84281779
F084;F;163575.8642298748;8474304.58643811;4.784655430929702;3.8255360414716986;167431.97322147767;54.06421127940556;280.09565757988;5280954.867031547
F085;F;128242.40021024193;6498985.82321281;3.1877810530874293;0.9744774330887214;48692.285327883605;18.34930020241293;166.91914313153407;4309234.120132383
F086;F;224803.5143291426;12148264.857128495;4.601653996185493;3.5381952688682627;4183577.914779063;42.513823962788685;242.9014559708814;7234559.783689298
F087;F;106732.15076672823;5158719.068532193;3.851714446268815;1.153101827053187;37770.43481576893;23.562702032504635;168.12836493326222;3696398.278619372
F088;F;127932.4880830893;6455603.7088280395;4.928937839195511;4.240457060070616;13249.286407147929;75.82625657530238;347.35545083540103;4252571.835968151
F089;F;195892.55866451468;10455839.278297653;4.536548620092798;1.2608096061459122;602053.6125250665;46.42674039452802;283.49178492522583;6256865.82654071
F090;F;164012.90156964204;8320100.7282280335;4.470922759932394;3.162453872632557;757420.5791583078;37.730059933885;200.04077843788028;5415826.358166831
F091;F;196595.31258491747;10404175.559331538;4.763998920989427;4.154128430217267;997631.07065099;59.26367234099784;271.05091449570216;6460242.221199401
F092;F;177958.17297447834;9164486.039368387;4.67654601071722;2.573231287728916;465030.02498824894;57.118606922590615;287.6804148966246;5518723.450006626
F093;F;137660.13661280918;7159090.315360365;4.66739359513028;3.619451113482272;36369.32397601881;48.329579278057686;261.2496407094249;4704945.212576209
F094;F;166886.0772360678;8761350.799756004;4.26717598249037;1.181903335954791;220748.2126884251;37.69360742950267;244.60689615633916;5518438.875814943
