name;class;SG_average_gamma;SG_std_gamma;SG_min_gamma;SG_peak_gamma;SG_kurtosis_gamma;SG_skewness_gamma;SG_centroid_gamma;SG_sbe_gamma;SG_sbw_gamma;SG_rms_gamma;SG_crest_factor_gamma;SG_var_coef_gamma;SG_Q1_gamma;SG_Q2_gamma;SG_Q3_gamma;SG_interquatile_range_gamma
Z098;Z;993.9825007536496;1234.4944710955754;4.943743540361564;15701.967707639687;15.067774730858378;3.2215548649384593;2.7017424849633467;0.07114924644604646;91.70968317204768;5.489123456623916;2860.560129812999;0.805173716064942;244.17323153224018;596.2568762447398;1226.784301131518;982.6110695992779
Z099;Z;2367.0651481830487;1815.240343746058;14.812287113329333;18196.544447651133;7.004988610210825;2.0614570922773683;6.799544909389279;0.16330562446172867;207.54114405744696;10.331029850767653;1761.3485499994977;1.303995449604324;1106.4911986542434;1985.8364233090888;3065.5722978944837;1959.0810992402403
Z100;Z;1157.3083450738743;1161.852491252298;3.5628057263855233;17067.307351018884;17.636527625374697;2.8948282627924793;2.68925862970977;0.06868961521271796;94.61481815377354;5.679522227800285;3005.0604023481674;0.9960888785688053;354.76492715999103;828.8844554941488;1582.5473800583723;1227.7824528983813
O001;O;899.4497464064445;955.2091616574675;4.115564369207203;15287.674756033597;40.079967782238334;4.726520832329757;2.1459321250017873;0.05322062387148056;80.58837088461944;4.544021070572235;3364.3494426200796;0.9416259626799749;342.27517135767073;647.0903934435491;1162.592539010985;820.3173676533144
O002;O;870.2476637558484;781.6885370714874;5.861998733628104;9667.878468423387;10.227462508874957;2.4501107897727192;2.3522745603764084;0.058222444210457566;87.89754136242809;4.051320004378233;2386.3527092343675;1.113292088196839;353.6011062281068;636.4216854134905;1108.3064974799047;754.7053912517979
O003;O;1281.9847483986402;1706.0468521491193;4.315857538801451;37854.120924372575;89.65628730612714;7.357683372261689;2.3035104571766616;0.05808672068326039;84.14341574159276;7.3908682921052575;5121.742050904548;0.7514358393989679;481.4614729735305;906.2703929647025;1533.6320178633357;1052.1705448898051
O004;O;1583.233227008103;1845.2546265264848;11.080256053093892;28788.887216519914;35.77343726086555;4.547620454282648;2.254415065127014;0.05659112972378353;82.90777962550095;8.420683201224628;3418.8303405515976;0.8580025782069914;511.39072034435225;1106.220519502811;1955.003985706021;1443.6132653616687
O005;O;1456.9248163967814;1884.6612420541421;0.06768328289145713;23945.550046362558;19.594736132987958;3.5904556168016293;2.692535336710646;0.07067480773674358;91.71067194512847;8.250150690816522;2902.437900075817;0.7730433373845161;328.1548412801644;864.4439375010429;1854.7410095762193;1526.586168296055
O006;O;1142.683429653862;1207.2369916896207;13.32736154319718;15947.017165781848;20.978190136258736;3.6963159185610848;1.1596026090092235;0.029005939665882375;45.581338237296535;5.757011021069642;2770.016786040288;0.9465278462471474;474.1321796841647;804.9670090634222;1326.287427852551;852.1552481683863
O007;O;1257.793305734528;1709.0863975871503;4.7245371038817785;20371.56688684224;14.469540506669667;3.14322367912405;0.9084754296775207;0.024311746430487377;33.30371733777631;7.349318218853549;2771.898872820898;0.7359448343338595;257.67449338951434;616.2563689282881;1526.9685823289608;1269.2940889394465
O008;O;1109.7106616177844;1106.8270790512647;10.997414106402188;17429.879042826637;31.49811846116595;4.06748802496205;2.6276622093851665;0.06439561149577863;97.65882223994734;5.428196982724467;3210.98867603703;1.0026052692612033;436.3703205642537;823.161038733695;1417.7744923459238;981.4041717816701
O009;O;871.0032357013696;1036.3162999753497;1.2819929523109812;20072.589686115196;45.226109602617676;4.784560429715759;1.2235853958460439;0.03161925139246569;45.912044930857135;4.68844382071059;4281.290435313984;0.8404801079767709;257.101890656459;570.4574978284887;1102.5697036926583;845.4678130361993
O010;O;2966.3844606813054;3169.0188627713346;1.0737538497840973;35917.828687041416;7.255513510488097;2.2124870709000586;2.194818932000294;0.05630023836018545;78.68424747991186;15.033494777641076;2389.1868935532584;0.936057685086537;756.6880471353999;1945.9652684851199;3928.4583603185647;3171.770313183165
O011;O;3281.9184875364604;3936.2782219728506;2.3566669875506974;66901.66812195179;27.849437902092696;3.49168757011978;1.8025673634778658;0.04734621943055722;64.27167903087344;17.749498098113385;3769.2146421347456;0.8337618182618131;694.298163253706;1832.362541665126;4569.2384035582945;3874.9402403045888
O012;O;1928.9324390761858;1522.6288449673254;41.39093301313253;20981.384456434607;15.599535694593477;2.834680976474885;6.130400292561017;0.1457691542964174;196.72398384671794;8.511067771304376;2465.188272519075;1.26684348943723;937.7707503468026;1557.6003648693522;2421.1384764757177;1483.367726128915
O013;O;1785.1227898816878;1631.8741056614692;2.1323102791380997;21220.19038302147;13.574870151172348;2.6884917504222177;1.9008684783053054;0.046603400148224505;73.00279852510083;8.376469718946181;2533.309508064588;1.0939096243322644;664.4987376581412;1364.8837417725283;2391.5514595344507;1727.0527218763095
O014;O;3431.615359510982;3827.3582391016153;12.309421435504738;50611.1399996993;17.512675403103636;3.0434161334405596;1.7024621110717897;0.04422944167991286;61.73813067660767;17.80326936201941;2842.800329004207;0.8966015578192846;783.0145603728672;2311.861200615186;4667.967770851215;3884.9532104783484
O015;O;3122.699782573816;3189.886385229508;12.319485468622734;33995.05602283324;6.940497386876633;2.095295411562768;2.104325348863895;0.05381469745084067;76.0679014540609;15.460089995363452;2198.891211695954;0.9789376189174656;733.7591625391692;2214.0257384227107;4422.345417282078;3688.586254742909
O016;O;1126.1612368413694;843.4943596266031;19.170399357544117;9604.985973469033;5.068124976731612;1.6732826451270477;1.3863406339689144;0.03365071801830158;55.216886378318925;4.873008727556873;1971.0586437395073;1.335114128492687;490.3609806463805;941.482059866413;1537.7789593176874;1047.4179786713069
O017;O;3203.207370681065;3560.642913198855;2.1079331915271853;35728.033035520246;12.664543011843021;2.8387770402477157;1.7732644593200864;0.04587781335054333;64.41609317309207;16.58745073328567;2153.9194665896184;0.8996148866282487;806.9792548540067;2187.377867357868;4260.93982040377;3453.960565549763
O018;O;3676.3159730775687;2979.2977847518355;17.84593033256001;17276.77984188178;2.493828471134517;1.4930005197165936;9.830068115425235;0.22026029791383703;277.2877777875436;16.388410474799386;1054.2071708814256;1.2339538504318366;1491.8654261992465;2886.034021394018;5056.655516273767;3564.7900900745203
O019;O;1902.5895894044804;2523.799354085511;2.1028060396175854;28254.506456755298;6.62606919780333;2.3263560517558064;1.3328912255103316;0.03508469328799158;48.144168112302545;10.94624150178441;2581.206202343459;0.7538592900915756;218.20023716421434;938.9920486480687;2596.636606554059;2378.436369389845
O020;O;1609.57487682012;1749.8354343398262;1.3432734127644825;15173.120462236257;3.1061565785623806;1.662096591980263;2.484093397938732;0.06426553756104939;86.0985807840965;8.234198873154803;1842.6954092284288;0.9198435722770562;256.2427665533979;1025.0127216822884;2361.723584564016;2105.4808180106183
O021;O;1939.6108808276567;2158.0182803925;3.5419569982252836;25739.54046657453;4.46910325725342;1.755392395099696;2.5570711262069215;0.06699352814102556;86.91066373252208;10.049137561874318;2561.3681082671646;0.8987926091501323;245.6425716634248;1225.0176643216882;2969.015039553152;2723.372467889727
O022;O;2152.131918379651;2649.518070638787;3.77972498378005;25964.43045757571;6.9759965865825375;2.279044586116203;2.57600564865777;0.06754125007257449;87.50180175164249;11.821925398349634;2196.294561391869;0.8122729722921956;329.3677632861821;1103.6412664197105;3062.013775957425;2732.6460126712427
O023;O;1362.513056274661;1670.1466508753458;0.49828986286406984;11560.419273241198;3.166839827899472;1.799677025816311;3.8756451654824504;0.10020007416228749;124.11957598643586;7.464948811924455;1548.626730671571;0.8158044418198546;136.1231259501838;737.6075998709912;1979.9915969139336;1843.8684709637498
O024;O;1551.8718540598406;1967.9148780650783;0.33255165748583354;23565.287162581146;5.66487317492585;2.065479056265656;1.1623174296375558;0.03068250328968236;42.290211261993186;8.67979225302269;2714.9598142023115;0.7885868801325872;193.59429790085275;694.2603455358043;2172.833691067813;1979.2393931669603
O025;O;1750.7889120910627;2052.399344972839;2.950739942848182;21127.298597451827;3.9134597571469687;1.794016745781735;2.4063019712523945;0.06278937751497209;82.96674226109;9.343064260586502;2261.2815247966178;0.8530449575417459;244.49565419848457;939.8476108107134;2541.804904946643;2297.3092507481583
O026;O;1384.9480155446254;1870.2513370728082;0.14236107979584878;16739.582787621017;6.058473644580523;2.2931875628264624;1.6613913000605225;0.04354819962466227;59.201887658181526;8.059929860022978;2076.8893871705845;0.7405143833300251;168.81600274189304;655.5689317302197;1723.6631998488804;1554.8471971069873
O027;O;1540.9989280349505;2216.693247249194;2.799479103870971;22794.86776957364;11.951370571077279;2.980335104860056;1.2239056707778517;0.0323969656528948;44.28616884842989;9.349995396851138;2437.9549723896575;0.6951791502713573;212.67910936809744;626.8812345673825;2038.05746248902;1825.3783531209226
O028;O;1237.5860601273;1357.3247893766245;8.297690731328279;13683.527895205;7.226832218855369;2.1988386798192945;1.3239296935406257;0.034321989735001016;49.06148704392517;6.361571461572196;2150.9666248130548;0.9117832885787663;323.01198827259543;705.3782816291541;1651.6734637848328;1328.6614755122373
O029;O;1274.8446857798588;1488.0202223015433;4.735554926637581;12459.40944440628;7.1041911138672305;2.3499799260118994;4.5086648841448635;0.11738558867104779;139.06656293866394;6.786231249144451;1835.983624338922;0.8567388175733508;247.6852278413805;801.5821366280304;1696.426180596316;1448.7409527549355
O030;O;1439.0619804262633;1795.7139961713854;0.8359223108876856;15525.128150801436;5.947654678322447;2.1852151463164735;1.9378520413901315;0.05130286239558669;67.5928602424259;7.969812406471095;1947.991666428158;0.8013870713791091;228.2725762980672;690.8265828736866;2035.7158544549716;1807.4432781569044
O031;O;992.6478738999601;1058.7554352367697;0.10916872543777918;7918.51956627418;3.5429678703354766;1.7962914496945952;2.790210664839958;0.07159229638106163;96.41190476705145;5.026394138712311;1575.3877128908935;0.9375610654390398;228.11054836833154;618.7207637335107;1382.9635628715337;1154.853014503202
O032;O;1695.1495009359542;1245.3116101901262;29.66120942515347;12454.128038879018;5.4425617025745545;1.8992964056850254;6.505775431927992;0.15816098321956912;198.67307288662522;7.284822842093196;1709.5993010175237;1.3612251640994093;831.1518287224873;1376.0497188318068;2187.1465741549628;1355.9947454324756
O033;O;4234.966826473334;3339.1479514641424;39.49935378746804;22002.495967998584;2.88931171903425;1.5945793869876772;11.743603877630273;0.2590722858196712;304.2100313021544;18.677921090774586;1177.994909661872;1.2682776828191737;1929.3518663413306;3271.0661411621395;5726.172000624334;3796.8201342830034
O034;O;2771.833629371075;2265.903346688681;43.819954642439015;22028.57239370347;4.3816066883477545;1.7412554058338559;4.462160091639656;0.10694796150242314;154.41782654447204;12.399230207762171;1776.608065548548;1.2232797278938419;1162.388849720042;2103.8870165916933;3719.815012457061;2557.4261627370192
O035;O;3168.710457854815;3314.011471751898;7.168100986391583;40330.48110790657;9.6900019445284;2.4000649354316073;2.4656587492288233;0.06309351349258092;87.29510697162289;15.879855833290538;2539.725897470538;0.9561555489063314;721.9314739860823;2213.4093094705913;4494.216879303433;3772.285405317351
O036;O;1348.4580358592614;1160.4954661346808;20.001021740003964;20276.913726480183;17.07104868096324;2.692468048096741;3.988267519514943;0.09816867587742835;137.20435367981577;6.161522644423234;3290.8933224213215;1.1619675175040853;526.0166768537808;1066.466293331253;1847.9214887281057;1321.9048118743249
O037;O;3107.6114775823003;4002.5993637584447;6.779065865953678;71641.52872140231;32.38390589790641;4.110988180853405;1.8991381655172128;0.04966024666942201;67.74341779501283;17.54995979110251;4082.147741314096;0.7763983339727136;650.7620689063767;1813.084044889773;4136.478995521381;3485.716926615004
O038;O;3365.1948148514957;3591.7488678484488;13.530444211845184;47250.04333305289;11.1026763523717;2.583962377432131;1.7006409305267483;0.043628119544504226;62.695591385200466;17.046245923343164;2771.8738510247927;0.9369237490335273;973.7751645716318;2230.5027811180526;4517.524775101049;3543.7496105294176
O039;O;3138.3575004399;3135.575325635498;11.980489621160883;40100.791564462575;10.649747163237231;2.377709443722517;2.4645019273769044;0.062455138120511317;88.37166964875476;15.36455578488536;2609.954503462515;1.00088729324461;827.8506720865878;2335.633512405755;4355.209858474351;3527.3591863877627
O040;O;1696.4915581346781;1982.296529646256;4.087674507756283;40696.4700760866;59.05740531540571;5.566788298512022;2.6913799501157203;0.06783464012124456;96.58104184675574;9.036319462518529;4503.655525337526;0.8558212824180345;576.988813770992;1167.1773730045334;2225.028403949417;1648.0395901784252
O041;O;3012.8426846126263;3634.046246989182;3.5011543454221448;62792.20632220367;30.870729518076644;4.080454166144296;1.8415387388886082;0.047658327688762284;66.77266493818136;16.34883949418193;3840.7745298710383;0.8290600834011883;835.1788368115825;1879.726354641578;3804.135275558742;2968.956438747159
O042;O;843.3146007291157;1008.2613340744007;1.0600353717880533;8420.620783998162;6.4926858373111;2.2532174552664888;0.7115686784599631;0.018245288712060465;27.32773129653223;4.5523759277338325;1849.719996254777;0.8364047814084742;140.15967326922708;481.03311074415274;1190.9622149267725;1050.8025416575454
O043;O;1456.8560262299945;1496.2075226893444;0.9605414598435826;9463.611539973788;2.562953263019157;1.559120826486411;6.337443808856617;0.15945407492002558;183.45607857092176;7.232550095352989;1308.475076592181;0.9736991721652235;298.7337316096829;956.3196719333814;2161.988594238264;1863.2548626285811
O044;O;1159.0068823859256;1301.5571070778408;0.20072990184864828;8962.275991189676;3.8656317139262946;1.833997702120903;4.427605732811748;0.11204319095559345;141.53951118826225;6.035904582862007;1484.8273143078895;0.8904771646847226;187.6211087502604;712.4068048987378;1649.3402265725817;1461.7191178223213
O045;O;1496.9505302830155;2001.4415782773829;3.8628250352560656;28501.70955717785;13.754906424421893;3.0609631793436187;1.0388119671447789;0.027421906164611855;38.08726650171934;8.656014306806918;3292.705920641174;0.7479361608803107;193.73441627776054;799.4493890178703;2085.203379616081;1891.4689633383202
O046;O;1316.7429124440757;1524.8587333083415;3.5421307180116686;23558.127427525957;14.413557908487189;2.7498087119671157;1.7632678809471154;0.045708197989649056;63.49987153703056;6.97758199679457;3376.25948908208;0.8635179664068051;227.35969941563624;854.5259395860721;1844.6821062595861;1617.32240684395
O047;O;1214.8688164157434;1108.485998051678;3.424718830133947;11184.827642420209;1.9619807604921515;1.3511922375371177;1.4974407066034763;0.037919162091626726;56.31363243029718;5.695743597622281;1963.7168441166095;1.095971278438382;335.1218105117068;848.7537128507456;1808.6508722172468;1473.52906170554
O048;O;1433.6946770841587;1579.6681743790618;5.577746737007042;15005.993583618565;4.597794857109109;1.8349709915717645;2.220835434200659;0.058132106404762275;77.20430538733801;7.388231574199426;2031.067033147859;0.907592303458109;245.4293456283285;852.1702709844885;2130.965804949672;1885.5364593213435
O049;O;773.9206504136497;744.578011532915;2.765697007188682;7951.220027525254;6.576739164473178;2.0447671067322424;2.0418280076830193;0.05183104389468912;74.40786222752371;3.719423080693645;2137.756274298973;1.039408414465967;222.3100081129901;560.4667529836947;1098.2565949414247;875.9465868284346
O050;O;942.7764625725887;1073.7922985653058;4.068746100399794;7521.115687451388;3.19252231595158;1.7001728796309161;3.600921808800269;0.09119188010657679;120.33669815990946;4.94888998066949;1519.758110774151;0.8779877298731166;136.49212326979887;492.94363749773197;1428.3109714198968;1291.818848150098
O051;O;650.5269484893263;683.5271540739387;1.2208300558527188;4774.693868960431;3.1602095223359177;1.677113546182777;0.57564826348512;0.014564769736483187;22.59346221127715;3.2680325819284612;1461.0300690891188;0.9517207101606343;130.33097184282576;402.20828290774045;965.7932932896975;835.4623214468718
O052;O;1022.1569194994564;1208.8204098349586;1.2292263227461697;8790.90790510848;5.202299825808446;2.1001576267488904;1.4394144078930964;0.03675182792074902;53.48058593913325;5.482644661390882;1603.4064667758953;0.8455821155758054;167.92546191411898;591.1366023887459;1403.4599741419013;1235.5345122277822
O053;O;1262.920170007322;1492.1896234765716;5.724262909323655;20671.524439854118;6.295122951462718;2.127609048512516;1.1634370153249456;0.02993134329293399;43.56974456108835;6.770450323260223;3053.197860242184;0.846353673915057;205.2372722560441;699.4704637083912;1763.898536686844;1558.6612644307997
O054;O;1299.274733789058;1441.4512291652677;0.5574630043440347;17373.515306937064;5.1754463290313435;1.9610627999022245;1.7343742789654863;0.044275002821513205;63.62034808065928;6.720928698533073;2584.9872965813565;0.9013657260824961;269.1671090480232;791.4553099700034;1777.6865463235101;1508.519437275487
O055;O;1166.8758681657691;1217.698883907669;4.0902368422566076;8408.788369861188;3.5752560699651585;1.7601804707864208;5.249900989592185;0.13442128617432278;158.5611587773598;5.841033007065774;1439.6063777912664;0.9582630678129509;258.27979557871214;764.7714314598229;1672.1962608972146;1413.9164653185026
O056;O;1679.8111328437503;2016.3165467204892;0.8668055367881948;19293.596884611565;9.762570784566089;2.590987924126666;2.3366641498068397;0.060311853990470815;81.95971659351397;9.089071754810561;2122.7246747612116;0.8331088367924866;308.6234083236937;932.3677643788287;2360.180662779436;2051.557254455742
O057;O;636.1598410123052;664.0551727767559;0.002582002817390492;4319.097869064127;1.6031007455351611;1.4293277258318662;2.6114898971587666;0.06680131724591558;91.21318733534795;3.1848956377253947;1356.1191198556078;0.9579924486578337;128.58955979964804;379.1626861873092;931.5433580215353;802.9537982218872
O058;O;3129.073880879422;4458.636969888906;4.799011023426784;46492.32258169986;8.978687034762649;2.663072320478194;2.053773511744118;0.055544070590040594;69.79903174183424;18.865046307586418;2464.469040979951;0.7018005507089733;574.5383875331513;1259.0262652309762;3552.79786972495;2978.2594821917987
O059;O;3468.7794703199293;4571.3250063817895;38.68027700509374;36205.32181146626;7.741652340814941;2.490895688190592;8.976823475089809;0.2400794159975585;202.87882120276294;19.874091902260083;1821.7346477777426;0.7588126999234022;721.156555840645;1485.0334096245551;4482.1308569017165;3760.9743010610714
O060;O;4453.6634700465265;6176.993500691122;18.474858539273516;68385.77708117024;9.075540079422137;2.505979178684682;7.138621267042044;0.19541482883792627;175.1767937200457;26.37381939860497;2592.941736940364;0.7210082817066623;691.6290584971088;1645.0366430968447;5568.676286094294;4877.047227597185
O061;O;4082.7298087123004;6009.577440407304;12.82003536459288;50931.4828242307;5.753383398322622;2.3169223518955215;7.142533791429956;0.19541307966485788;174.68493400240894;25.161992549399105;2024.1434665493928;0.6793705296583366;538.7581313456546;1332.4175290910794;4691.95840152451;4153.200270178855
O062;O;3959.797584333067;5391.219656698023;18.246894884567634;41226.3996783108;5.443095868512662;2.175619663192784;2.4733861130500903;0.06769175126404321;80.71774928503868;23.166933430082537;1779.536329343349;0.734490122177351;547.5612320000735;1407.3216952713642;5408.658649667815;4861.097417667741
O063;O;4968.396449795478;7062.424906780496;22.078791718874875;55963.55426833988;6.144319173429841;2.416738627549525;7.961485966208792;0.21761176651104958;185.93088748560774;29.90585540780386;1871.3243110824487;0.7034972428556964;812.9626058281085;1976.6662675874334;5861.174622695527;5048.212016867419
O064;O;5872.137559138505;10083.489647562623;28.238613889847482;99610.56096145778;9.289016380468965;2.808444151414288;3.8492740544983826;0.1086905294891333;111.15200735784092;40.41270287604764;2464.83293302553;0.5823517219118597;598.6534822849923;1451.229800907232;5702.734169096673;5104.080686811681
O065;O;6336.770600376766;9878.492340162407;49.292998044210734;84901.43582630226;11.17382456143951;3.004086682356302;6.181243269742833;0.1694493403340344;162.29871707539468;40.64657829600716;2088.772029173299;0.641471429259881;1175.1383227136446;2177.553743256166;6216.549780499394;5041.411457785749
O066;O;3853.8958879105485;4939.356486160494;62.37842880050174;49194.42147044207;16.93934558374965;3.5666280668407224;7.08072776357429;0.183666922939923;190.7795086902312;21.697693992218138;2267.2649677926884;0.7802425070368416;1170.3889513618196;2151.994395431711;4555.502215019841;3385.1132636580214
O067;O;6033.399820485735;9256.458241938208;6.483353055193978;76952.02546958225;7.953913621707736;2.6452260026705026;4.61879706577183;0.1271622168939948;132.25528491700956;38.26699454202833;2010.9242021885589;0.6518043578644614;961.9331223150439;2026.7387317979383;6577.754524921176;5615.821402606132
O068;O;5350.396455000005;7602.163626201194;19.430944018773985;64539.016833038346;8.966327983119601;2.621595212707592;7.082691030220743;0.19389376946572742;173.95864056030638;32.19595492164682;2004.5691140425158;0.703799170615011;721.7909237075809;1933.5142958354022;7013.078441579151;6291.28751787157
O069;O;5466.237218296238;8548.045024393416;20.839532809730024;71051.15677415975;10.188517915462644;2.7932833600039246;8.60766254917505;0.2377688982122304;187.33379340667648;35.14032649348423;2021.926483447277;0.639472207118391;569.2701495097481;1578.706736612718;6669.821653737415;6100.551504227667
O070;O;3069.622242434086;4033.6773541929106;0.008665296477818857;38391.82130931709;6.205056675496543;2.3176230205349;2.0607716444746336;0.055269530411208134;70.71415322602375;17.555113341296025;2186.9309848889175;0.7609984569646572;581.5690844747713;1323.0427309232707;3969.4459211201156;3387.876836645344
O071;O;2993.7715135245016;2971.435360601843;33.357082675260884;26411.19109424745;4.610325257918367;1.8578920671052754;8.505101806770439;0.21873305129423815;211.57024608845583;14.608601944702464;1807.920511094833;1.0075169573664005;824.5186394292159;1894.7721414303164;4286.3219386640585;3461.8032992348426
O072;O;4767.388450211403;8437.743151176866;20.57455795219836;79140.43473379468;14.109060644225476;3.44659481676519;4.756883734921437;0.13186765464562922;134.59913630879942;33.564658905778145;2357.850111212382;0.5650075339809869;859.4638229023354;1532.4302466596323;3915.9267558951124;3056.462932992777
O073;O;3441.807051208778;4020.3295964889485;4.63456237970081;27537.115425260214;3.387258425948115;1.7434492302182114;7.704976316134018;0.2053331213503692;189.40326839238665;18.329244588217666;1502.359537662644;0.856100717268204;500.2836150893544;1679.4302782747363;5098.868571229434;4598.584956140079
O074;O;3406.0778285229535;4371.627772320984;20.30475968444085;36531.85193097727;5.865130024450028;2.2791790767967246;2.3166233700759484;0.06214976623373036;78.30047752827802;19.193432626489116;1903.3516641811723;0.779132626544414;597.2154247253115;1673.9834127073004;4261.701023126173;3664.4855984008614
O075;O;3627.337994303564;4490.053339748556;22.91681251211946;33163.99816201515;5.863713094987888;2.2472522997285673;9.198969254805585;0.24394336408034561;207.76934862284168;19.991049910167096;1658.9422922279098;0.8078607802255409;742.7584448960115;1651.138312506142;4931.602242712469;4188.8437978164575
O076;O;4843.19721924437;8444.183733453454;34.99135390803295;89006.97362823496;9.947520070207974;2.907677829182392;3.767354937989874;0.1059884023140124;110.0161136611982;33.71393572074576;2640.064760325945;0.5735542205289779;549.1906267450455;1172.8838427488445;4596.583357458358;4047.392730713312
O077;O;4885.69516569605;8065.26885732916;49.66904832371335;67433.90428856248;10.759493673310084;3.0398822733968487;5.444800899021149;0.15092946170986626;147.08574371868073;32.65813320300185;2064.8425881968087;0.6057696590308044;760.3525778507142;1603.17295356073;4727.467259546828;3967.114681696114
O078;O;2976.7277800066126;3906.726703755051;0.032806111672154935;49692.12168232925;16.430296295659414;3.254959902790453;2.375924495903315;0.0631474362018806;81.194945482441;17.01040111581316;2921.2786543954335;0.76194932631081;684.2783986457453;1399.185286116343;3767.1661191167555;3082.88772047101
O079;O;2636.718015985008;2951.350368377404;16.032238032610316;27904.429619398237;8.070475498345111;2.4769060477713305;6.065568513103497;0.15803342694199263;172.4175678879815;13.706580454653071;2035.8418142086869;0.8933937645074059;770.4105320592685;1546.8258921683184;3350.0316493982746;2579.621117339006
O080;O;5810.744803071505;9766.386164787098;15.20105720222285;85961.10262179539;11.402921614228308;3.1056487402933857;5.602213651025174;0.15626940615321888;148.32916084728504;39.35839237179253;2184.0603094196044;0.5949738936211905;857.5705348977026;1863.333508636893;5330.136848547519;4472.566313649816
O081;O;4203.860256020367;5466.238217020319;10.98803833739284;41322.55342421483;4.761581537734581;2.067254605077736;7.267430310179795;0.1956666475153164;181.09848516662285;23.88253442099841;1730.2415520809427;0.7690591022781875;628.4552473158891;1504.5400286969884;5715.795243942194;5087.339996626305
O082;O;3958.4898688456146;5187.316633738967;15.6554416089987;37733.367725470256;2.988695564052465;1.8124405028549864;7.605378471455742;0.20654580062334682;182.36002786964207;22.598894627572264;1669.6997064375378;0.7631093585263513;494.2864856916475;1401.1514560278533;5515.784721942287;5021.49823625064
O083;O;3279.988757489065;4134.938891672579;4.0133784885750545;30974.027812340937;5.895695741616116;2.2334344756387567;2.3503146916058726;0.06286233035305326;79.3230382827061;18.279101055847395;1694.5049823679649;0.7932375407275517;521.7970594158982;1640.7805815048464;4446.008583657049;3924.2115242411505
O084;O;2532.035721495179;2632.014957923464;7.018523768381573;18175.00193195666;4.0092273110357315;1.8779731926342969;8.256889591818595;0.21369722715678732;206.32894158764768;12.648877191374511;1436.8865834471464;0.9620141837996378;615.9266986664001;1607.9916525565468;3434.197542232039;2818.2708435656386
O085;O;4378.254069270803;6301.599208277844;14.27803183405284;42113.726226540064;6.53674751558845;2.4368147207911055;8.92370622298086;0.24562508117246798;192.2703245046271;26.575183716220224;1584.701226386475;0.6947845974589251;617.9180987020218;1657.2894402824277;5326.505075813386;4708.586977111364
O086;O;4182.2318581263;6987.943623747638;7.066031216326411;53785.02306501036;8.293341020589253;2.752653429926794;3.6390567251301467;0.10237305700908869;106.89923048886052;28.204946454188395;1906.9358331301976;0.598492501272265;409.58251793146036;1092.3967228962529;4551.679166407261;4142.0966484758
O087;O;4238.514348390983;6712.389388921972;39.033800463113586;57031.88725657344;9.937675496879084;2.938653389141554;5.671725110248605;0.15617756288755769;152.1709423176576;27.494026566178565;2074.337388133992;0.6314464347652663;713.5060653699973;1457.3752465248072;4273.477676713692;3559.9716113436943
O088;O;5446.945204651207;9152.428579947064;16.02367913458674;80795.03439662943;8.838512746469746;2.77856799282113;5.99851088954888;0.16858661369668773;152.4280437091596;36.88678967016665;2190.3514813590555;0.5951365975786409;646.3437196886902;1520.715125718167;5248.798254440191;4602.454534751501
O089;O;3816.6019984289896;4840.964629450784;11.513864604800716;29836.09040905124;3.810701152220915;1.9383204932940876;8.122080795119944;0.21801465182061924;191.92982177477154;21.34985042585211;1397.4847511307767;0.7883970015418167;532.3955028992789;1587.036190683413;5392.782421150463;4860.386918251184
O090;O;3461.781788481029;4042.01485342362;7.292217398024798;24083.2237466489;1.6671476162340921;1.5027251376736102;8.880328557201977;0.23596268013523428;202.19529948918984;18.43128680503952;1306.6490691286956;0.8564495465791945;456.6409391820139;1760.1448748778284;5085.968148340067;4629.327209158053
O091;O;1867.359059712117;1695.119551811561;58.512176627500864;26376.17616900942;23.90348730422923;3.523502071541197;5.043568964061333;0.12355617431325101;165.1351608213599;8.73452651117324;3019.7602738132305;1.1016090621552237;802.467547567932;1414.0590296083778;2370.822315237235;1568.3547676693033
O092;O;2617.609998304068;2245.5837777516986;11.131155313245431;29527.502831413352;16.61210482152801;2.9016447770207536;4.344874260823993;0.1068548580121588;146.72220897428303;11.944520408273062;2472.0542828125517;1.1656701585744647;1058.748767725613;2163.01408854074;3560.042061867757;2501.293294142144
O093;O;2983.5626891496377;2610.681824936291;40.72461153312791;27141.15418502861;9.276702550489027;2.377545469180104;4.213960932123449;0.10440760724948198;141.99182078914652;13.730430439605177;1976.7154645596866;1.1428289194997734;1201.672148251751;2282.838451093483;3894.253727281241;2692.58157902949
O094;O;3860.82260861953;4622.741609600254;12.795758372484121;66921.32441996582;20.76795737813462;3.3311851415568032;1.6452917133331562;0.04280721534008157;59.73968175255085;20.859454524060816;3208.2010746145775;0.8351802749696385;855.2186368510993;2334.0083687841525;5243.233852283082;4388.015215431983
O095;O;3300.9729722865327;3883.840373051373;7.285819095363659;57319.26913078527;19.003756310323176;3.1571717281924;2.034984235816686;0.05312703498669147;72.02382096823324;17.65306052346565;3246.9876288359515;0.8499249853806671;664.8169479834316;1988.9911793942892;4726.880142048606;4062.0631940651747
O096;O;1858.8254559193217;1885.8430106060162;14.943004281706749;29819.576498188697;28.69385339758749;3.9547750479822206;1.8804674485923896;0.04694122285264427;71.05953925338365;9.170748392537343;3251.596840499326;0.9856734868519027;686.7227296504122;1341.5072029794885;2426.0034669792553;1739.280737328843
