name;class;SG_average_beta;SG_std_beta;SG_min_beta;SG_peak_beta;SG_kurtosis_beta;SG_skewness_beta;SG_centroid_beta;SG_sbe_beta;SG_sbw_beta;SG_rms_beta;SG_crest_factor_beta;SG_var_coef_beta;SG_Q1_beta;SG_Q2_beta;SG_Q3_beta;SG_interquatile_range_beta
Z098;Z;6471.166586276241;4242.15101409107;264.4406305896153;27620.262871075778;1.2065415523693224;1.2663762346186045;6.003514718440028;0.2867465514968144;70.59944050687943;34.05997941153069;810.9301105955805;1.5254446540873001;3470.0345308184433;5153.194539417242;8446.886761547526;4976.852230729083
Z099;Z;7914.417239642582;5067.637905390112;226.30874823739117;34712.02756608091;2.2890849575856134;1.3650998463649497;6.670097612658692;0.33801341067185614;65.7437772946564;41.36757179937187;839.11204008856;1.5617566581117681;4182.813597403132;6907.3214773427735;10280.681892041608;6097.868294638476
Z100;Z;6773.897104821584;4590.338848261596;289.6183416103365;29012.324645194916;2.1558070638952396;1.4066391410749817;5.08747021897771;0.24888839771702737;64.71035278769203;36.01892243352146;805.4745307481556;1.4756856364507651;3352.565591296062;5644.841935686281;8899.169559890133;5546.603968594071
O001;O;10313.743055211457;7031.980811371639;281.0061021859534;49704.302360604226;3.7755122477218723;1.7073814667618803;7.663054656567291;0.3777838800910214;68.481722854055;54.947448064818424;904.5789042281062;1.466691012372044;5528.158821876586;8603.426722869292;12982.218854946019;7454.060033069432
O002;O;10092.870290141957;8090.642102093608;187.60863453540082;70879.34604700006;13.809859295781283;3.029239941212749;8.55035015202173;0.41800965864271616;68.51334186141497;56.939397160474336;1244.820802145802;1.247474571583167;5388.475313619647;7872.584438761499;11721.798275999725;6333.322962380078
O003;O;13834.782772075978;9862.021193912295;575.8418143464145;58008.72812921488;0.5298175169927144;1.045919175855954;8.053466961890992;0.38805242554698777;70.934757577435;74.7871327006707;775.6511853635304;1.402834419035321;6326.104547874071;10980.902828060458;19103.574741766548;12777.470193892477
O004;O;21956.042078050734;17915.601136779063;552.5561786438695;117875.67234063623;2.3352865526007056;1.4721056958957583;10.101767573700089;0.48582692488086454;65.65393545189347;124.7385599873177;944.9818272122171;1.2255263951471336;8699.43302273222;16057.8288177504;31642.338927252138;22942.905904519917
O005;O;20532.656376913565;15902.116239108764;385.0671671785834;92197.5553958419;2.2964390514751774;1.3981906430396942;13.281525609901786;0.6165903046055448;53.736033675494;114.3177091773395;806.5028249719131;1.2911901830032353;8405.985697362441;16392.204448074284;28892.525544425436;20486.539847062995
O006;O;14431.840116990696;10864.8051879409;596.9406712273263;73484.4620753205;2.3690919728394872;1.4639545580218511;4.68378876418723;0.22678105751070932;62.713170225725506;79.51631548368516;924.1431978874542;1.32831098831012;6297.759683572125;11034.453802368214;19667.017718275405;13369.25803470328
O007;O;22392.386144777203;16200.559241162673;422.45964881538083;108838.07772603363;3.4133848001284877;1.6435671283923907;5.429748976021328;0.26793614880781524;64.87662793497955;121.65915880047497;894.6147482782752;1.3821983433684328;11113.957063474492;18848.783174872788;29457.64540343493;18343.688339960438
O008;O;11534.51405846469;9732.28406290919;386.38277801744687;76033.07802883266;6.657518015634588;2.1798428054019015;8.458454405838294;0.41435241392186595;68.29310360539104;66.43149939975032;1144.53352273904;1.1851805787732808;4971.958008968162;8260.175492557097;15476.192219067878;10504.234210099716
O009;O;14486.46583391516;11531.034748844795;581.7487842892617;73059.05186281625;3.134769492279383;1.7145805926811606;6.786856323823072;0.3255504643713476;71.37336671346691;81.50189387027818;896.4092537420062;1.256302331008624;6309.703844389871;10909.429403672708;18693.12777541621;12383.42393102634
O010;O;64414.407054889794;37911.0006010932;815.3627640509114;190390.4950724665;-0.5673099669596313;0.43012936391696993;16.256962755731692;0.7568152368675245;34.81917228288951;329.00417533857814;578.6871697799448;1.6990954085509509;32742.01915259073;61041.9896372863;92913.95739997759;60171.93824738686
O011;O;85550.4694259495;49364.9610973952;1219.1124196045134;263773.59614232497;-0.3312648070043389;0.44019755782375314;16.400754899980065;0.7640186687804749;33.87074366580547;434.77455429491806;606.690510142875;1.7330200920681709;44816.57847545142;83252.24693982574;118209.76878848122;73393.1903130298
O012;O;12420.009413296502;8711.589182888969;662.4726972767269;58372.72004251704;2.000447959954525;1.2664565151677278;12.079660060678645;0.5810247065287131;56.24267633585972;66.77856299617514;874.1236322479781;1.425688143983132;5767.609296417078;10083.139938824177;17852.493986273752;12084.884689856674
O013;O;20633.90904253663;15102.268567086565;514.7739204366235;83865.70913630111;0.6907996845470286;1.1071805991872263;7.111403634535729;0.33346870156802927;73.77002459220932;112.55575967493814;745.1036657609161;1.366278777978135;9228.830718343599;16571.936576079846;27781.511127463473;18552.680409119872
O014;O;76198.30203732045;56367.991911977966;2061.8279311833167;320742.3324630754;0.4647295992720619;1.0053167828019998;13.043526818835035;0.6079700782128522;54.24635680356202;417.21183919790485;768.7757209376098;1.3518008971529216;32468.422809855794;63879.614828600796;103516.66619360217;71048.24338374638
O015;O;74820.50156824673;53203.02674256477;484.50550297095685;316649.2216947235;0.9736115359265054;1.0787215333347422;17.07964015326891;0.7982066520543285;29.765047730614903;404.1220832817368;783.5484245832938;1.4063203947076761;35459.96434728587;62137.05446667061;104114.43376939007;68654.4694221042
O016;O;8572.520319912746;5166.349717575322;381.3876389386287;38715.91072180394;1.581982599098601;1.1879618043180125;3.230199371100419;0.158571940771125;50.118510952090716;44.05771919215514;878.7543121092307;1.659299270963022;4763.756562152044;7360.842987111748;11338.090921269197;6574.334359117152
O017;O;88842.20716060292;59111.88575517934;1519.227159034694;298103.5955647043;0.5705209660342914;0.9143850011247632;16.83172372430574;0.787700374733671;30.85326978316932;469.7217225366141;634.638725999025;1.5029499740298613;44907.75618932147;79915.89178898954;119516.23196281583;74608.47577349436
O018;O;12681.189234716378;7352.632236814516;494.3792054606777;43392.1536639206;0.13823439680948413;0.7706006400164889;9.68621905458297;0.47033514515668506;65.95014661523136;64.52451716649445;672.4909471535384;1.724714201156677;6763.842500418165;11521.823549239693;17022.510594561398;10258.668094143231
O019;O;43826.535037772686;35519.58132550211;446.7052523078144;194478.11528819404;1.2683315963012598;1.2195878356453773;9.89433103147936;0.5003037545975751;58.133642015598674;248.31951492982535;783.1769297034638;1.2338696967215208;15558.014118158011;34461.273435524214;61149.804268874876;45591.790150716864
O020;O;29283.216314494064;23152.506524902637;777.6487584862823;121995.46485927356;1.3082099982251654;1.311728386753275;14.115433802919243;0.7237853578872431;34.32753281876945;164.32120779638558;742.420692345696;1.264796806470923;12200.751519986054;23568.741893710583;37893.44730244169;25692.695782455634
O021;O;22435.706634558977;16466.904344977618;486.261025623952;100558.31818336979;1.4639149009985317;1.2569965478802494;9.188394023026692;0.47971361930083845;56.791014802815376;122.50374137872349;820.8591594969425;1.362472639941085;9782.11190127142;18449.97456121067;30426.204091006595;20644.092189735173
O022;O;33696.99965962457;29855.997188810943;607.0627768664061;165459.39878939354;2.792046707036082;1.5949602279458919;12.44409732564834;0.6546595338789278;40.15003763532233;198.17361947715398;834.9214149992763;1.12865095232033;11347.714792002753;25246.109759782485;46780.94522323196;35433.23043122921
O023;O;13870.02390854615;10854.765560284637;314.66448678430385;67735.96574948625;3.889181634773836;1.8141713723679367;12.546818037031722;0.63143498077896;46.085569897433295;77.5276136456508;873.701157101024;1.2777819872309104;6477.455358307769;11341.646116695494;17213.511568537535;10736.056210229766
O024;O;39240.406061699556;32799.13233145358;951.5943082294312;176771.94130916707;1.2314377803079068;1.2749053481677102;9.551484870358781;0.4802777676596389;60.19051632840298;225.1220921982622;785.2269832029024;1.1963854917000032;14416.420071374818;28733.114429007343;55717.584714606295;41301.164643231474
O025;O;31514.29457890913;23824.394944817726;541.5204519079384;140854.0401183888;1.3192657963425418;1.2142532678890978;13.677670021644692;0.6996551542314402;37.12178362398889;173.900206640634;809.9705160757208;1.322774183852426;13771.90471460652;26534.271656642588;40816.265214146515;27044.360499539995
O026;O;14930.474436605298;12359.179217865405;285.804969634877;90549.28467597769;4.514234388742837;1.901409578619364;5.8183003989663336;0.2906259558192645;64.17097329059108;85.3169635157201;1061.3280283855097;1.2080474094123534;6697.175195558011;11148.93800681143;19449.065827154223;12751.890631596212
O027;O;37746.24974119481;26489.07338013361;412.707070526011;152222.27578321946;0.12853080975804998;0.8546110839046788;9.856345251838642;0.4912469482301151;60.34501611363922;202.98348135744257;749.9244508234862;1.4249743356256437;15900.884100411757;32353.852676884413;53290.99155484541;37390.10745443365
O028;O;10910.996096231022;9072.020079242184;395.8476989158499;57035.55192466967;4.48831959250607;1.9896115905788936;3.6612624177663573;0.1873205853072992;51.20311022859282;62.461208132834486;913.1355865447523;1.2027085479227084;4985.046441805932;8368.902010446347;13719.77320211859;8734.726760312657
O029;O;9088.6591273468;6401.5098242739905;493.1443297355797;37329.05001640294;2.776563387323657;1.5947913422825113;10.300065503505296;0.5180615698795957;58.4800808821045;48.93420420406035;762.8416692082537;1.4197680511062194;4527.246051890276;7435.089636317989;11692.108764296376;7164.8627124060995
O030;O;22596.941852108816;16975.298173654188;354.0594821341034;108167.04935506344;3.000859291779644;1.5755055792873518;9.582869583293677;0.4986959291202901;55.72893595177229;124.40772524019242;869.4560498250947;1.3311661227358862;10860.945636745972;17788.977610654212;29888.331337950378;19027.385701204406
O031;O;10390.950196389238;6486.457865578572;221.12942324064457;38691.77825965569;0.37919099436980064;0.8554277498614793;8.831016753249648;0.4639277994845403;57.581385741065205;53.919425348137956;717.5851376352227;1.601945223683712;5583.988957668376;9172.062043953209;13839.576317391224;8255.587359722847
O032;O;8840.38248198882;4826.138440181927;231.62947334584456;26777.249774341566;-0.38066285560661983;0.6403418532949955;10.50266341209774;0.5106066456089171;62.99254971828314;44.33494754214052;603.9761240021701;1.83177142379189;4943.750824717795;7653.437527200044;12308.96375700796;7365.212932290165
O033;O;10936.608753998074;5672.84591181462;719.841011516461;32534.23287373812;-0.24860496206990756;0.5776548772708386;8.499935403834195;0.41416908422567666;68.97511931399927;54.23198459412345;599.908580097648;1.9278875054971643;6359.943101343837;10096.808397937493;14724.297535890055;8364.354434546218
O034;O;19706.56708316105;11624.962011321384;616.3344034791614;72872.95310206749;0.3291321812961834;0.8005592635593318;9.80302972481329;0.4706958671773741;67.27879271788298;100.71326021021234;723.5686040742246;1.695194105922162;10431.242665138363;18054.472489251188;26462.751602589393;16031.50893745103
O035;O;59479.94588224289;38216.82488098065;1415.788136291594;182944.19424658507;-0.7274284420578212;0.39468425235821886;15.810214821250836;0.7331566493786527;37.84824778326931;311.20611747136337;587.855392217408;1.5563811506445753;25644.93749445332;57202.56776638328;87999.10415957347;62354.16666512015
O036;O;12685.12191203979;8063.181284130244;310.5169850600353;53432.2491724684;0.6601730737402667;0.8994815729904595;12.182702188960189;0.5716815817040617;59.15623112778913;66.1633277550731;807.5810420277941;1.5732155169332898;6250.801990075106;11615.611242479154;17098.664486541973;10847.862496466867
O037;O;74221.71537931325;42473.28910351799;807.8242297041246;194565.00307677628;-0.8373625862767016;0.23482114262907233;15.851129792302885;0.7342385802024207;37.658555189060856;376.4230461217721;516.878562780226;1.7474915869693168;39501.72473136757;72232.70380510972;105594.7703882859;66093.04565691834
O038;O;72447.85260055853;54008.572359325786;318.21948283291755;294209.169709099;0.09884339196720093;0.790833525444139;12.593896083437901;0.5814412753228251;58.52306544054642;397.7659282421159;739.6540246906643;1.3414139540396275;24632.821262488826;60079.91942491687;113274.94834412706;88642.12708163823
O039;O;62074.144416591014;38959.86780087007;909.6796604815678;206064.62375455425;-0.0624652326548758;0.5991403480323807;16.60159815480328;0.7647166728091045;33.992938797332144;322.59936275404146;638.7632696958038;1.5932842671300014;28338.56223411327;61168.3656636422;86601.13626354493;58262.574029431664
O040;O;27987.949521231174;19699.21222973096;740.0477082203377;99720.58176567311;0.5444220319761572;0.9707924432977161;15.129067564778063;0.6927793945774317;43.767590818217144;150.65472823514168;661.9147167424402;1.4207649115526797;12020.60596719757;24588.846195793645;37962.20186818668;25941.595900989112
O041;O;78077.56297533851;51959.81111239341;974.7396630373867;281082.04312439275;0.17471284422233557;0.6942034197589442;16.648379359681588;0.7645618965879938;33.97036687413988;412.83251817704223;680.8621674609735;1.502652940874828;35612.18654651529;70066.37257715926;114117.03179204294;78504.84524552766
O042;O;5999.859403754201;5409.36098137193;57.8480118084389;36920.79471869039;3.521271885666315;1.8589216872413326;1.5525539627697773;0.08035746940093379;26.936312103809733;35.55944208727093;1038.2838579997513;1.1091623251647937;2483.0080906903886;4373.727720841951;7334.457397595903;4851.449306905514
O043;O;8505.832552733129;7526.477029674884;203.37752522276637;52965.80973342882;8.389097457750653;2.550712891290036;11.54975730396025;0.5763149345844302;53.50102420749012;49.994582906194054;1059.4309754080705;1.1301213727480877;3659.0845333161906;6593.784912961302;10568.647200429166;6909.562667112976
O044;O;10040.866774376622;7141.83334624184;362.2491834318218;38126.004904169495;0.45150354504793944;1.0373286914022946;12.062893763206931;0.6008896399627173;50.54573930163569;54.238093291772046;702.9377802621472;1.4059228614821018;4424.729250431954;7950.867190855925;14375.773125395892;9951.043874963938
O045;O;47886.67512184849;41112.24815890401;313.42546481428474;250551.29325562576;3.7978995514245613;1.664349508768319;10.945853908765939;0.5430363900318936;56.03853080174911;277.81605318132085;901.8603870673364;1.1647788011193274;17601.57845531452;36272.0071090304;67428.40158867263;49826.823133358106
O046;O;34465.07108695603;31341.302947516124;440.5396223530732;179745.7541041999;2.6650632905568656;1.5886872530246587;14.664173892727193;0.7406215534907975;33.24916301656558;205.0570875034039;876.5644547702658;1.0996693770093393;10586.81826128009;25902.833936998995;47315.62291811963;36728.804656839544
O047;O;6811.362868441674;4327.714279189759;28.24683068681187;46858.72368382872;2.6932819893258886;1.3145844971543603;2.562468272394902;0.13160955555676598;40.613295601107254;35.52244529180918;1319.1300119936698;1.5738938453480595;3591.8646998219315;5935.798322568046;8866.622198653273;5274.757498831341
O048;O;18795.26975713162;16505.561382734046;475.5778565042472;101105.56888904443;5.918783591506063;2.235779177350882;9.134210323720863;0.4717718329131164;58.56468627538243;110.10693238327862;918.248894057817;1.1387234472856385;8130.984799493783;14237.690939499385;23717.73109780632;15586.746298312539
O049;O;10228.62732444533;8510.602216208265;108.74200751910594;45975.78668928798;1.554353552593236;1.3530465387152144;8.05147980995606;0.42406744524229784;58.99856801766015;58.57163848168964;784.9496425417686;1.2018688060599427;3942.0667500926793;7474.069311741585;14528.620371040179;10586.5536209475
O050;O;9807.242471209958;7615.721292926333;234.62273876373925;49697.59013951292;3.4903163674884023;1.7021179266691688;11.742191355455223;0.5872437572626966;51.60158475084738;54.65737916408494;909.2567353132243;1.2877627862142438;4642.714661052181;7721.94070699228;12725.85859971294;8083.143938660758
O051;O;4307.209445966799;2895.010417827786;54.85177811078432;21403.133600196263;1.5907017502939231;1.2433948888963313;1.1583311465308033;0.059697807192630875;21.128465335029198;22.844231516890893;936.916332001403;1.4878044719433612;2150.2038472125673;3602.936255891349;5761.6897252257095;3611.485878013142
O052;O;9260.989783084795;6728.9271595660875;145.10755160424048;43478.53567860982;2.469381224089843;1.464268480510484;4.2596766688680034;0.2061307740561493;59.59190036597814;50.3897601727604;862.8446638671118;1.3762951453440888;4287.722043159583;7779.939203961435;11982.131936721793;7694.40989356221
O053;O;29771.195668228436;27269.852771727317;395.969671062698;221423.4933635484;10.405714774978907;2.6945389702211395;8.845473302274018;0.4367879446358246;65.00273485139785;177.71444832792784;1245.95099299392;1.0917255739310205;12205.883112251426;22111.797610833484;39451.1640790116;27245.280966760176
O054;O;37565.38725526076;32022.259990828526;201.12742794589525;170845.6583289594;2.1323367584855903;1.4799514526537532;15.55160872961489;0.7924457349362426;27.446087185098474;217.28198286256745;786.2854346143399;1.1731023127668014;14267.036609598004;29142.519527108518;51250.36208138876;36983.325471790755
O055;O;6102.064165154961;3994.440035657372;425.72981171717913;31757.745314173964;4.139803501002303;1.7737588890075677;8.641535625643305;0.4351552382239642;64.56138538494923;32.10340366559161;989.2329687213784;1.5276394465014753;3397.4627663432143;5079.708177656525;7503.525343249957;4106.062576906743
O056;O;31989.98202320993;32390.43937853133;339.9926442214136;218870.63082986776;6.629300954328588;2.317193504382024;13.698201103773572;0.7110174792822442;34.93852097317099;200.39195815121863;1092.2126459022115;0.9876365568666282;11581.736458312706;21315.639387589217;39800.903196143816;28219.16673783111
O057;O;6781.369122478356;5430.7448413746315;154.30095433743261;33245.382823766595;2.3860227441580877;1.4340149067746704;8.109097810832601;0.4408189122263913;55.01760328858812;38.242730383600744;869.3255552177542;1.2486996389176432;2614.3159103699873;5606.009423239531;9429.224766707039;6814.9088563370515
O058;O;10962.040100244008;7367.112164158107;276.8522117562845;60497.56807732481;3.898076282980546;1.6671448594937133;2.5531183627177425;0.12045846668915987;44.99103330014761;58.1375782453697;1040.593191240178;1.4879697574818613;5862.607751998543;9062.588808739241;14062.357710517665;8199.749958519122
O059;O;9005.212756468649;5230.702613939004;821.1264505181422;36457.51790808131;3.7853080498443985;1.7103077226879209;8.213070982931104;0.38583024723782794;75.96753455535257;45.84120985023739;795.3000810228946;1.721606717321525;5495.516626591039;7630.442255160191;11063.59512138766;5568.07849479662
O060;O;17583.364721613943;10762.794222477001;478.14588396393737;77733.54575751527;2.0574862105929617;1.2178486157405124;10.250314051645605;0.47760202677360203;71.33203171878105;90.74733895487874;856.5931150462255;1.6337174490331585;9581.9189338846;15602.552974788303;23235.862409649577;13653.943475764976
O061;O;12717.489174622684;8276.600676439764;786.9507938470078;59737.884119159964;2.1763372633082128;1.4485520100777665;8.031331513501136;0.3768152092152863;76.06851068420148;66.79136189153971;894.3953593305425;1.536559473120938;6945.182457871518;10413.833848384267;16191.716246830452;9246.533788958935
O062;O;12875.974449167046;7886.729114437777;612.4133825553223;56350.61551883514;2.7065544865784297;1.5029560417283059;2.9454867100101354;0.1362595427901433;50.88802136825376;66.46486487417388;847.8256237414121;1.632612742536795;7523.462211650689;11196.83812414894;16049.778190349509;8526.31597869882
O063;O;18427.17418570616;10823.653545310262;392.6548990198652;72102.77680612146;1.1560674183597168;1.0741175782253607;10.895651397713717;0.49963048650573477;70.83178972275634;94.07070279003642;766.4743078092353;1.7024911328292096;10068.126088302639;16188.182233325366;24207.39218289086;14139.266094588222
O064;O;31163.884794095953;21966.060278452227;1903.7723587183264;137382.1409621011;2.605858749421505;1.5627073273035688;7.77709812699589;0.35708460883318616;78.10590302802798;167.83007800350873;818.5787827568604;1.4187289117414652;15700.539534812218;25080.866598350833;39084.159973181864;23383.620438369646
O065;O;27051.00007296679;18719.972224028537;1286.6732664782212;128411.04222848639;4.654616995698246;1.8343116637024028;9.789606537210608;0.44779504147908084;75.47925334666252;144.80568897961587;886.7817496214715;1.4450341992625786;14400.198815504136;22353.240515122474;34562.73415313999;20162.53533763585
O066;O;11851.023036620678;7684.993008701435;433.6342991950152;55192.821524482184;3.678880597351151;1.736151260747793;7.343412609253859;0.34963175638777316;74.0848796800947;62.17429990171069;887.711186321916;1.5420993907479421;6790.892446177226;10072.6756857555;14334.539309511292;7543.646863334066
O067;O;34281.98308848697;20930.37565974998;649.3948298824189;148173.87908377525;1.2274148290364542;1.1614957272611885;9.391919922977001;0.4472866936268181;70.9604245085675;176.80532743141387;838.0622984409488;1.6379057712954819;18987.635187743334;28632.335034644704;45721.211683810245;26733.57649606691
O068;O;17492.100419187856;10802.82888135386;217.5273781854355;78041.50351672943;2.9091988295665834;1.5175135223115337;8.382266193056914;0.3924134727191085;76.03463643107253;90.49741859856825;862.3616532412794;1.6192148011693457;9983.926411030534;14887.168048989603;22295.88262180758;12311.956210777047
O069;O;14051.469578734472;10349.23748202957;755.1672006867282;77448.30972737074;3.5802180922804805;1.6219496842458794;8.3510457187402;0.3783662367945901;80.47336652953364;76.8179545136592;1008.2058317967768;1.357729939344175;6531.327597503883;10994.833972043774;18429.98595020332;11898.658352699438
O070;O;10421.63845683681;6585.410632730556;272.0317048277347;40702.25023440232;0.9422779400403392;1.0399203824360672;2.464429217735624;0.11616114972760248;43.82728312684799;54.26548539350989;750.0577934436071;1.5825343381078745;5281.512295607475;9042.926440578176;14184.331944267278;8902.819648659803
O071;O;7813.934244968821;4322.044471617005;619.4888507299352;35300.27644565925;4.825561572983704;1.7139269344404424;7.322760416907859;0.35341873619650377;72.54826113934172;39.306534055302265;898.0765486978216;1.8079254612679625;4943.2462284447865;6914.018951398813;9499.338937471002;4556.092709026216
O072;O;24442.88514966801;17295.037756899736;1068.1763185714021;92362.45607884468;1.0430022209841239;1.226076126175481;9.232394380459175;0.41853739485989816;77.96954749344653;131.80318048154336;700.7604500999;1.4132889151928385;11616.288399517409;19854.15285987677;32410.819808485237;20794.53140896783
O073;O;9097.59270749766;5548.568902034952;621.1556287062012;35422.5777841456;0.8512213513367004;1.073953808647112;7.156854759511059;0.33598743521239527;75.59248370877206;46.9063903345493;755.1759479146021;1.6396286804983344;4987.191777436577;7866.092240953376;11766.228618946378;6779.036841509801
O074;O;9550.67828075119;5865.470267279729;554.8824324413642;56993.204917695184;1.8731056289088137;1.2610482264000933;2.3180370140657685;0.10788056333230417;42.43453751117576;49.33567529079798;1155.2128268592987;1.6282885848095137;5210.173516137294;8128.219710148089;12240.79830368078;7030.624787543486
O075;O;8466.837607333922;4692.88029060674;410.8625191238449;33313.187938500916;1.988505086034313;1.2260308387851329;7.360101497392779;0.35248957040333967;74.00173883026989;42.611528780611984;781.7881425943638;1.804187851175562;5052.685673527591;7466.263665369468;10888.281563743603;5835.595890216013
O076;O;23051.398373239077;20199.243750119298;312.2497997620304;173033.40938620613;7.519118103456975;2.450616752228987;6.763883335415793;0.31228241203068446;76.66979385648264;134.91271946142197;1282.558161135316;1.1412010597229876;10733.809238109518;17290.463926164917;27629.66108024405;16895.85184213453
O077;O;22629.125879240728;15285.493356033752;1249.5449439448753;89559.92582633454;2.125832593239042;1.4699330165190665;9.401505826768837;0.43275240742548005;75.87896797534056;120.20486010824293;745.060771633418;1.4804315014345397;11921.548522665635;17961.043542101186;29203.59806771877;17282.049545053134
O078;O;11729.379547465098;7431.043450294546;482.08151928951037;53633.17214624512;2.889096355319692;1.604831904511284;3.1856265096083556;0.1540336829759413;51.102299570507896;61.12025801096414;877.5023845060349;1.578429681635111;6880.203034421449;9737.355698200532;14395.037596579627;7514.8345621581775
O079;O;8673.729274981972;4615.880961661503;587.8971262476814;34451.380758713014;1.810512574890411;1.1280575754433197;6.637873924408629;0.3218216014138569;71.3306247211527;43.250046135881014;796.5628672504821;1.8791059273460622;5335.764133576824;7821.130640239611;11150.193227104852;5814.429093528028
O080;O;27653.12646369656;18655.992347337116;550.5519586477916;112038.83621047898;1.1922421172338415;1.2155921026301184;10.121779620709058;0.46037364820957827;74.97823487582556;146.83520847401994;763.0243275767365;1.4822651054337326;13723.382069285704;22392.73272493916;37160.911178980874;23437.52910969517
O081;O;11744.219506404625;6640.3901731297055;471.06586884230165;49905.76790077711;0.6184073443255498;0.8581942584074355;7.027738332247211;0.3383894001862025;72.95183397320595;59.38740973075371;840.342559593628;1.7686038320349804;6794.143705274449;10587.862709218734;15644.413782728425;8850.270077453977
O082;O;9773.100007705556;7661.733156207511;390.9791117705372;55385.46782967234;5.5955159397798955;2.123787874703203;6.799695580402332;0.315677211970534;76.61771340457942;54.663480318736816;1013.2078584591704;1.2755730078888774;4906.581927277637;7294.8230592858;12075.973055278026;7169.391128000389
O083;O;7321.352172400919;4714.200790163729;434.0239168879945;35275.38390845845;2.1290006588454418;1.3785766911293902;1.8578618855470976;0.0868627304480513;35.477531251241196;38.33026478204876;920.3010756392947;1.5530420739984307;3858.7196792058958;6299.141267150477;9435.379205207935;5576.6595260020395
O084;O;6340.1871725086385;3680.6282030919997;513.8901636148237;28403.8027935709;3.4597986028965098;1.5606351583348026;6.767210249605061;0.3312494725082095;70.59431493409312;32.27023242302888;880.1858759870971;1.7225828914701062;3737.442180142943;5522.473935685115;7985.9030983941575;4248.460918251214
O085;O;13460.444257281033;8845.510558254975;569.379121085499;48039.15576357375;0.4879417231739738;1.0136999181823094;10.455670187319573;0.4674715688799473;76.36268500800003;70.89903700173302;677.5713436333345;1.521726096942954;6417.355144083824;10917.2703472067;18902.524283113027;12485.169139029204
O086;O;17962.48288001526;11578.165419264204;613.3093226723919;76430.21536204894;1.5037048837204328;1.1960951858252482;5.895366325421464;0.2721873836250074;74.19602921852592;94.0699284443518;812.4829754416381;1.55141010942274;9417.428420959794;14756.9674413469;25060.668356469418;15643.239935509624
O087;O;16465.819634127154;11451.81748810256;980.6480264365821;81534.4288234813;6.225862104953629;2.0812659648480847;8.067693770183546;0.3755885942052839;77.10000687289065;88.28571880997426;923.5290817416982;1.437834618935702;9032.633868452787;13661.41786126596;20352.229786856497;11319.59591840371
O088;O;21687.508910696157;14566.265303231852;1075.4993527176787;91253.50369100436;1.2830895225313226;1.1433036139621409;9.2018667047668;0.41553136353719444;79.01446622490458;114.99847329177575;793.5192622903321;1.4888860294123778;10010.217191278123;18148.549004065215;30025.802426162478;20015.585234884355
O089;O;9521.547420624482;5172.389307190105;564.8206866899845;35736.96160571232;1.395956802328799;1.1457041612923378;7.0074351395083605;0.3366978944599033;73.22210467586486;47.69710762028172;749.2479814544621;1.840841215758574;5646.413794701621;8450.990557503515;12201.64237526165;6555.2285805600295
O090;O;7341.852307716183;3699.4468345704804;197.61801117508315;29068.417002571856;1.0582655760115935;0.9336714463638253;6.391406668912406;0.30979423583946986;71.44555569020277;36.188461838023905;803.2509680206722;1.9845811106428832;4603.319118429382;6760.896805337859;9432.107319979059;4828.788201549677
O091;O;12816.351462624762;8692.49895841557;638.5282974599438;52486.148456194474;1.054332227009244;1.1410081923510837;10.840277297532634;0.5249586374485542;62.0261602496872;68.16702235358827;769.9639304170316;1.4744150702735164;6283.284358127386;10458.59795701948;17221.515447179525;10938.231089052138
O092;O;23328.86945157817;13730.43765741393;573.2360218549842;94038.69624920566;0.8290627643022779;0.9408189984142956;12.419106995171136;0.5895315892090472;56.2668232513253;119.15554680943903;789.2095564766129;1.699062333893009;12706.980811288266;20940.97066504519;31380.007048789917;18673.026237501654
O093;O;27424.268962168804;15600.682965011987;621.6066558179548;98211.62281424736;0.6880696966428665;0.9393992168266737;12.486537878805407;0.5940952672701819;55.52320148441021;138.88251082586137;707.1561583257272;1.7578889990697104;15338.372909749047;24665.40117220673;35828.25010450563;20489.87719475658
O094;O;93501.37180237212;62669.05630296644;1786.190326309506;341593.0752959632;0.44740036022104546;0.8319107118633013;13.896149904470105;0.6417696424296981;50.45078781183471;495.4729596321083;689.4282899910384;1.491986273901275;42543.78617336505;86552.86646377895;131679.35518634223;89135.56901297718
O095;O;80654.7969509253;43792.61263488745;2718.3218697213133;217196.01034233515;-0.5948676674871689;0.1832947179754271;17.363149794619343;0.8035776885669537;29.27572765433133;403.98588572478457;537.6326698955517;1.8417443513445813;43839.226674463825;81257.33092114737;111858.92723052093;68019.7005560571
O096;O;23453.98478145957;17927.05075801231;487.1400967083101;103819.26897456768;1.6727713171763856;1.3312022939836206;7.889674464944907;0.3666540481694288;75.20057408624186;129.94480749066432;798.948961327496;1.308301354085086;9665.615560586386;18372.492427186953;31861.14264015164;22195.527079565254
O097;O;16089.407199713161;11518.214193013257;556.1972635185415;63346.127230142614;0.5125205890607596;1.0238112208668901;13.376156268192549;0.6282391610894514;51.92509306548097;87.10040733454541;727.2770491972032;1.3968664699318327;6628.708096632504;13290.570305018859;22830.358543052957;16201.650446420452
O098;O;11421.489644994075;6079.5148473963645;130.93245232761348;42285.31879267028;0.39380428236722764;0.6900587131281662;3.9710605762714906;0.1967432001313947;56.11707510578237;56.9540969796489;742.4456015478546;1.878684390397613;6915.858491601589;10513.446040378243;15230.945062490064;8315.086570888474
