name;class;SG_average_theta;SG_std_theta;SG_min_theta;SG_peak_theta;SG_kurtosis_theta;SG_skewness_theta;SG_centroid_theta;SG_sbe_theta;SG_sbw_theta;SG_rms_theta;SG_crest_factor_theta;SG_var_coef_theta;SG_Q1_theta;SG_Q2_theta;SG_Q3_theta;SG_interquatile_range_theta
Z098;Z;27109.07035246154;26995.512655811166;1187.9471839056619;195443.87284060876;12.429011256056658;3.1330047112486437;0.8750433067766762;0.184806350880046;2.8383309460946675;429.3483139313162;455.210528372715;1.0042065397348892;10325.897057961125;21420.0787379231;33384.15115560525;23058.254097644123
Z099;Z;19695.797564498243;10848.753945525286;2730.082823011121;61037.80269940004;-0.11557424625384005;0.7267186887329112;0.6120396414667967;0.12941219527887898;2.2533374076953594;252.34914037677555;241.87838566941886;1.815489379093351;10678.718414701067;17531.614262887153;26654.374601106803;15975.656186405737
Z100;Z;36323.6196844989;26088.86291087864;3332.397384169166;172115.17060913277;7.995658947651872;2.403621294466131;0.9763644162381705;0.20532499438452806;3.026398089734039;501.88989366299245;342.9341231658754;1.3923036741226669;20317.585384040707;30269.612476611503;46357.696981702655;26040.111597661948
O001;O;25308.847296437518;28524.81005797981;1576.419960218835;194105.26235567272;18.169041302876842;4.0222601960285935;0.671219403772283;0.1426218691685449;2.387490770472913;427.95903372740503;453.5603809202705;0.8872573470250812;10658.945580788077;18623.38692542068;29803.321653423547;19144.37607263547
O002;O;20540.350481218426;13342.885589302192;2486.267635566185;79240.60809645196;3.454057714723242;1.7254057953084074;0.6176359684258824;0.13087783975192194;2.2618020890146915;274.8800044453781;288.27345319764066;1.5394234136045415;11578.408254549839;15855.281756227861;25862.265888713737;14283.857634163898
O003;O;31954.276175992294;27555.93866325204;3867.6603304452137;165864.01538268494;4.439078461368223;2.0693137114588267;0.6473542591752425;0.1378902902363774;2.321825062334386;473.53187162417197;350.2700141677607;1.1596148680141234;14711.039040970629;22186.06660535449;38054.78659660257;23343.74755563194
O004;O;34102.44875499522;26325.942240361288;2060.6101294312616;139672.8007092097;1.0540384211900262;1.2857705559782617;0.5460052901196617;0.1160913159025798;2.0595269022563847;483.484446300861;288.8878882823349;1.295393283310919;16355.450411030935;25119.945957501266;45260.90792616204;28905.457515131107
O005;O;15956.537313151408;20192.388098754494;343.9856869298453;130137.30613479114;9.095203856132635;2.9664178041905096;0.34635907656645387;0.07371856078928686;1.4299753388291887;288.8227691150475;450.5784171155607;0.7902253678521381;5787.205857936218;9720.735879602185;15678.943707946879;9891.73785001066
O006;O;101212.79774063159;51523.40005653603;16263.430772228961;366986.48640944035;4.430343471765116;1.5737693866047042;1.1705875114071376;0.24468488392726837;3.307096676424764;1274.5667105851994;287.93038713598884;1.9644044769866111;66403.50184728192;98610.74311580669;123482.3643998559;57078.86255257398
O007;O;101550.9429305961;62773.48444583952;10579.65399956507;348011.72238125734;0.5485275674539212;0.9525016923773679;0.876274671361868;0.18693969926760068;2.8006507517193513;1339.813906753896;259.74631299687053;1.617736275548213;51390.00533356541;88489.38871941136;137543.64036868763;86153.63503512222
O008;O;24723.786421006676;19612.991526925816;557.3074305663979;134462.37444715726;8.576576487613515;2.503402385071051;0.6439218804674643;0.13663822044007623;2.3246111161827074;354.16468789176787;379.6605902400093;1.2605821191053121;13150.987406493188;20195.692165887158;29217.318053724717;16066.330647231529
O009;O;52974.29425978279;51068.354639030484;3168.5246460902913;343156.464607037;8.725532708498132;2.5986728090049196;0.8613683716963492;0.18315032584670518;2.786928304583068;825.7698261475775;415.5594618998706;1.0373213437993876;19608.36686166825;38731.30672401287;66738.39452997663;47130.02766830838
O010;O;21946.2045656716;18742.014211623504;2594.386951933913;133326.16053764807;11.221610453179997;3.0127194332546767;0.18791386827675205;0.03966915230519923;0.8391707511828308;323.8813321624147;411.65126636810874;1.1709629668331436;11553.591583945674;17495.846268913985;25212.108179689334;13658.51659574366
O011;O;31832.160909825066;31043.662424205955;2713.6817432813004;227584.65776450932;10.389753144005962;3.024718835878344;0.20787555201128627;0.04373552444165778;0.923613538263682;498.99085125319664;456.08984051098145;1.025399660479631;15426.494262167696;23586.387572390093;36446.09697657425;21019.602714406552
O012;O;8036.725672915914;5486.735430260808;1002.0169187780608;44086.560266739994;5.014692588835521;1.884879419648034;0.2727255084638166;0.057841355585926506;1.168003203432175;109.20667971618265;403.6983853122959;1.4647554588820213;4334.862116300712;6615.067365076613;10347.38784150573;6012.525725205018
O013;O;82777.44947463383;36740.303655145915;12096.444140519412;216792.73943623801;0.20373501245787118;0.5134482697805527;0.984999896183227;0.20581273832397043;3.0676949353805414;1016.3621138022262;213.30265708666872;2.253042061154545;55776.13596749361;81008.47884418297;104059.95958147083;48283.82361397722
O014;O;87594.84012270233;40218.28444180884;11677.646257547536;247795.19932010374;0.5785423136868206;0.7670210279116979;0.5133528229192491;0.10752317485895267;2.001568449087548;1081.6983578967765;229.07975916863705;2.177985494369901;62004.21570858764;81373.01426102204;108259.30233779331;46255.086629205674
O015;O;18321.559983762818;13261.704724647303;1825.914393302323;90759.84253039412;2.372008908444177;1.4931739324018076;0.1421598181033743;0.030070719508737836;0.6460698775105516;253.82523699845876;357.5682371211387;1.381538826581745;8397.935113775147;15187.889642924421;23774.40637086667;15376.471257091522
O016;O;96129.35514207325;42828.36895625723;19720.177738245744;241979.62204840226;-0.013716325539426588;0.7003746253147674;1.3097182788696813;0.27356497346431996;3.4343063764106687;1181.0383782149688;204.88717937695833;2.244525240740664;62294.76337458663;88254.30568630622;125104.13091138587;62809.36753679924
O017;O;28015.098349154316;19000.17904093305;2786.8756568588287;135518.94705182227;2.512917247639189;1.4976502113298333;0.18144817121415294;0.03821382473507191;0.8145443192242645;379.88672232791396;356.73515047162886;1.4744649662932106;14361.269032233697;22599.465696212847;36972.06502136167;22610.79598912797
O018;O;13854.995765885858;10663.965747644857;1942.7796579949202;61948.93644793939;3.0260069169785;1.746630036070793;0.37407769015371894;0.0790570290200259;1.5375748073697606;196.21130372708993;315.72562472804367;1.2992348338089648;6673.818047899566;10157.015404210364;17842.734072780935;11168.916024881368
O019;O;84331.14920504643;33704.59651216292;18481.376369746416;217447.6184047615;0.20288405983326108;0.6313495718596851;0.707883511416997;0.1481055344858641;2.523368150797514;1019.1950293468255;213.3523144673476;2.5020667188409744;61617.925161131156;79472.95253574144;104276.95926163856;42659.03410050741
O020;O;12166.303518880732;7384.773736833269;765.0484464727975;42512.00860355549;1.245314251391755;1.0463742188754175;0.21788727947716796;0.046263267994177515;0.9546478078594025;159.72024679574213;266.16543272639615;1.6474849402898393;6506.332138309181;10793.824158225198;16497.797850914973;9991.465712605792
O021;O;38901.80579082058;23486.7932642952;2062.849397425757;118235.09666781838;0.2802437530266837;0.8352120633374994;0.6078183724052132;0.12796720977805534;2.2542566897109575;509.9735696745051;231.84553808010662;1.656326828148115;21004.802118367923;35135.41071983057;52213.31879957731;31208.51668120939
O022;O;21518.763476609274;14063.76058017625;3014.775724271896;92810.57303599219;0.8628129297117444;1.1240351006305485;0.30563778226768384;0.06431736132431896;1.3011564360097434;288.49617541060337;321.70469124555694;1.5300860217246104;11070.854098017464;17248.690873416548;29169.507472007073;18098.65337398961
O023;O;8592.195438212475;6630.4832306136095;644.0978110016638;37883.10016206631;3.289266435321128;1.775490104465156;0.28417164923114063;0.06017861914797134;1.212888767878129;121.7986168351602;311.0306270007691;1.2958626301234641;4001.9642517651764;6915.76463431766;10705.966428558675;6704.002176793499
O024;O;84403.5909698916;39291.542323878886;10306.391678784616;223512.35635228516;0.2533137364286735;0.7493598868418373;0.7591089626540046;0.15893024689412968;2.637829463486077;1044.8260112591806;213.92303976325917;2.1481363667059843;55654.09511706271;79077.83947555174;104483.33747362134;48829.242356558636
O025;O;16710.8317516005;11469.763863094231;540.6391399557796;69336.77414386118;2.431985709432719;1.3183870197988754;0.26819903682396634;0.0570770025413577;1.146601377915515;227.4620074859794;304.82793548779813;1.4569464507783136;8794.556356555835;14697.03254084635;22326.338060090828;13531.781703534993
O026;O;75638.11961393192;17812.018680902154;17750.648189150408;141454.1194190684;0.8595656822254747;0.36117910306058804;1.0856186296021815;0.22651040535617745;3.2166746922884975;872.0681827661073;162.20534381886404;4.246465320353064;64800.13257505028;74100.39511250227;85269.52892370263;20469.39634865235
O027;O;78050.80999546532;28306.02030196859;14061.59429329652;178514.4107752326;0.40860997521255893;0.7018519306074893;0.747583609192166;0.1562752182924023;2.617502084649101;931.7489666275703;191.59067213281563;2.7573925674757302;59473.66281635094;72200.6316628647;95609.04629896973;36135.38348261879
O028;O;97080.8566569726;34777.42004247352;11675.329015157638;240027.36376755507;0.8656016135842153;0.6212214054205093;1.227193417768823;0.2564137729389393;3.3650260808022034;1157.2878087580634;207.40507413202513;2.7914910461560445;72554.69218252014;93623.46735276096;118819.94714012853;46265.254957608384
O029;O;9687.992469583874;5931.749349179811;314.3531381375931;31338.637047950637;0.08510975940365695;0.8506515200274898;0.40209249548208753;0.08495755352400175;1.6324830980237974;127.48430457658912;245.82349295495612;1.6332437362552148;5365.432148467737;8280.95421157532;13023.970244723185;7658.538096255448
O030;O;37757.67179914814;24378.62917132894;2721.1004479947123;138821.847989611;1.806498062263456;1.2669380665291918;0.6090631272115601;0.1281970423086454;2.2582507450164786;504.38372251911073;275.23062658777843;1.5488020894773666;18444.929679074197;33363.0404960493;49347.725694158;30902.7960150838
O031;O;17184.57910005331;11636.667220769907;375.85451302760066;86886.22046558597;3.644769962201165;1.6782055577492918;0.5611732463149518;0.11803768318032822;2.1295441927906293;232.91001680061305;373.0463019972496;1.4767612387661235;9505.669499313735;14161.77421887463;21031.63050627933;11525.961006965594
O032;O;8155.978731782855;6450.978888589329;942.8086651466076;50172.025628863266;6.475204792599271;2.0779088817114375;0.3421687688355905;0.07247331645657706;1.423092525120012;116.7006103463214;429.9208502849512;1.2643009491488768;3628.704520283865;6280.318507366658;10518.959263864916;6890.25474358105
O033;O;13558.394036174757;11161.957944000344;898.7658660903237;68511.92229133351;4.1067740758127895;2.0507658547359005;0.37386120075946194;0.0789932343864474;1.5372298159546298;197.08817152007046;347.6206702965764;1.2146967498173131;6694.792302896968;9841.646433532484;16437.975344128943;9743.183041231976
O034;O;29829.848630373846;29391.598710121572;3119.63405092244;198349.9790868985;11.278616114872762;3.000624079076981;0.5182454139049156;0.10961427153146833;1.9928680675838626;469.965155475583;422.0525219283066;1.0149107207326342;12328.355657123499;21641.49252727835;37453.648737502896;25125.293080379397
O035;O;23431.331204746064;15225.821200595485;3012.0490032795547;95195.78420312253;2.4893797581289148;1.4408871714233575;0.2089491636920006;0.04443342793103456;0.917555176098213;313.5987812867914;303.559165034077;1.5389206858563176;12072.83743079547;19674.34924055225;30758.341113316812;18685.503682521343
O036;O;11542.35804648182;8943.186407480116;1268.45074397096;60767.030765496405;2.0999623798800036;1.4669701535022417;0.3773470054438316;0.08002777463797014;1.542604102686994;163.8664644929087;370.83262248650084;1.290631495372583;5090.189796247292;8661.35884541937;14472.423923159586;9382.234126912294
O037;O;32736.34994619078;20441.74366550164;2879.779414409738;113190.14326202104;0.5965319090506909;0.9126445300165765;0.23530990986217784;0.049822224134939114;1.0262682322085208;433.1266287818056;261.3326813462729;1.6014460645760882;17055.306337438153;29969.674133010813;42720.89548859215;25665.589151153996
O038;O;90331.809022169;40951.53458487847;21622.85316679159;272401.95246243285;2.0285309671885505;1.2293414678467003;0.5324323746722721;0.11153410637335687;2.05754824401254;1113.0587299335907;244.73277567185102;2.2058223199167832;62628.85204197602;83792.48304438191;107319.366658854;44690.51461687799
O039;O;18657.319192171053;20552.559262601477;820.1007244710951;168453.12642955282;19.41376092036339;4.012743875473962;0.16682313409747654;0.03536109472921299;0.748578278710301;311.5135820452331;540.756924059551;0.907785690034277;8845.844929518347;13256.732453627843;20206.543084584806;11360.698155066459
O040;O;13776.715154549518;11398.762705350371;1272.6395461135367;73963.08506476533;5.781502916055656;2.2790788946819087;0.2463617436924311;0.052463372202902266;1.0626717416535516;200.66943118572635;368.58172481841535;1.2086149620504847;6909.190628680887;9920.660904057273;15977.678825137362;9068.488196456474
O041;O;27733.662696053834;19726.921749000692;1897.5168204286565;147998.80701144802;4.626409469839992;1.6939007653424183;0.19814532442035981;0.04178113885374789;0.882027764902651;381.9457490176529;387.48646212739436;1.4058788821149322;13068.512312694264;23408.114340196866;37675.90292337242;24607.390610678158
O042;O;153966.8423908202;26176.415703402;103975.75519977679;287502.6968703764;2.379243182542088;1.1700340712770585;1.522103464973676;0.3172480961915962;3.549290225002947;1752.6875115686455;164.0353428507419;5.8818917049368995;135405.12334349402;149937.8708711715;166775.3650291525;31370.24168565849
O043;O;5293.383002341957;2637.801724423585;439.9823291340757;17108.428050112514;0.2841820581241743;0.76875841728675;0.2613301763991698;0.05517762546712346;1.130253304300836;66.37226282795864;257.76472461785295;2.006740291861274;3347.863546703758;4862.704356234648;6726.867647631656;3379.004100927898
O044;O;7280.539278013296;5283.932787184332;444.64809935630535;37746.995238394185;9.427224137602611;2.547348227668899;0.31639271458707857;0.06703069219028479;1.330690889678562;100.95650725660467;373.89363265560814;1.3778637184166196;3966.510489501035;6335.228412474866;9248.188636114928;5281.678146613893
O045;O;79739.80255211661;33800.76980028793;16014.612989661697;216668.4419138119;0.019943380442262182;0.6206066953460063;0.6649690889112162;0.13911566907166573;2.4195112789638924;971.9574467822592;222.91967887185766;2.3591120268342927;52896.65706751706;74346.11498770304;102154.82045681149;49258.16338929443
O046;O;15703.569099168775;11122.538775444935;982.8161909339309;77934.24267248734;2.591362122867933;1.4749498184866483;0.24501290354577612;0.05191611446593941;1.0632043946056353;215.96043790123719;360.8727757263029;1.4118691259442775;7984.119164170943;12785.808062457027;20274.99544296896;12290.876278798018
O047;O;93581.08149863905;28039.734899300616;23145.990274979897;224544.49613355528;1.243071801133624;0.5799209904028002;1.3325485192104873;0.2781814127236503;3.453205789266881;1096.3441394013755;204.81205495945898;3.337445301630623;75459.62679428201;92801.36677108164;109223.59876987459;33763.971975592576
O048;O;34260.38047069766;19723.516622338855;4719.558585868099;115960.27476793896;0.6322731713048015;0.982281238221842;0.629183877452304;0.1323007388382421;2.3136815024994566;443.6496759901059;261.3780219925711;1.7370320479206205;18871.320967189495;29650.53487092483;44754.61553260897;25883.294565419477
O049;O;21295.312827927235;15796.600062767962;2112.6534048297976;82727.53175843638;1.334030221689141;1.3826948762874571;0.6436840784049563;0.13582766845861421;2.3404814199976944;297.5599598748054;278.0197033002792;1.348094700334887;9490.333369169299;16774.361636117257;26523.433959090828;17033.10058992153
O050;O;8521.619410095147;5645.909525612005;513.4073747102709;26402.78669895574;0.1594434401266982;0.97140378800511;0.3706487945031315;0.07850191898075445;1.5221032306333098;114.71917949417617;230.15146042162988;1.5093439544926857;4238.425939441176;6951.942246235882;11532.971733709997;7294.545794268822
O051;O;152258.1895960867;33158.86163965368;77663.33553835937;276591.03329811164;0.4246724833670017;0.729617126076528;1.5571754130658224;0.3246606795146312;3.554880144049301;1748.7694991761505;158.163230447703;4.591779755611566;127823.23012257119;146390.56809716235;173658.15350302655;45834.923380455366
O052;O;76019.43718576223;17607.96151980836;35209.37503086269;135873.13359424224;-0.15933224691439785;0.3378692644286578;1.247610189416378;0.26031351852385826;3.3907511147251523;875.7145437190081;155.15687682565206;4.317333218853468;62806.09541654705;75295.22338305958;87721.93925335933;24915.843836812288
O053;O;79010.69412356344;26091.311884184433;23275.18177739403;189056.3462235835;0.5677073884497097;0.623066771170973;0.8534912558731035;0.17833922981783287;2.8393856796523638;933.7936453016152;202.46051916804203;3.0282376936154267;60761.186695494456;76378.93784961785;95379.56115410976;34618.374458615304
O054;O;11565.856909866776;8599.467391672188;683.6117119817179;49545.1672876181;1.2876545232057923;1.2787810066245873;0.17718159633106753;0.037535838374207146;0.7919835720580144;161.74422600151655;306.31799670643915;1.3449503769346542;5095.726971811177;8187.350971080728;17049.196478271493;11953.469506460317
O055;O;8541.986275047746;5173.288072234808;858.8010153249907;28470.23720749712;1.2474428564709923;1.2967941945592045;0.442419332709657;0.09371583052300918;1.7585092897926424;112.07255150654797;254.03398802635198;1.6511715867695136;4680.033045355474;7098.307579039332;10704.349758196626;6024.3167128411515
O056;O;16982.218256949123;10005.23011187879;1724.14930431266;53233.40570383874;-0.16039311367251363;0.7178628759619464;0.2761916887955755;0.05806940054842198;1.192200094594512;221.20017448849538;240.6571596380337;1.6973341009705363;8714.94563796781;15113.980106968193;23348.063090318832;14633.117452351022
O057;O;11472.536657803283;6610.404546590192;1012.6842176794837;41880.98670831589;0.2619733838800933;0.740365492432305;0.5444964393130967;0.11473315374770786;2.0778806780996604;148.59397523231772;281.84848438732115;1.7355271643278016;6396.868244860974;10406.543060838154;15376.195558022491;8979.327313161517
O058;O;163895.35945924613;37620.18145418637;81832.33973110851;262750.4389105851;-0.6603528578873217;0.1451201737943375;1.328019294256119;0.2770762140201092;3.45340109053204;1887.1488665308132;139.2314319079686;4.356580779889031;135313.1304828988;162727.15450701897;190947.09780532742;55633.96732242862
O059;O;11364.942714486491;8535.561628051302;659.5463716512554;63378.564359460564;11.376255064197927;2.897290392352688;0.35340603325823206;0.07491282721818364;1.4611674471659584;159.50874489810886;397.3359855595728;1.3314815368606443;6257.711699093181;9353.892611007826;13898.543131428294;7640.831432335113
O060;O;15482.983179797486;12921.079344743564;1070.3883863961514;97311.64525190505;12.217411888338384;3.0802253582813015;0.306572327552534;0.06470017598362861;1.3005069585748399;226.31564958422942;429.9819541011808;1.1982732066494222;7876.199750369416;12389.767990861204;18913.145586098744;11036.94583572933
O061;O;20066.419087387145;14260.632636603705;2627.132391660685;94940.74828366579;5.662650385587092;2.213502461690662;0.43169618046085845;0.0914710298404086;1.7237054015458402;276.271235819825;343.65049985002065;1.4071198381396732;11414.473860317621;16759.63148241805;22949.60411318647;11535.130252868848
O062;O;164099.60049516187;42354.11907715807;56226.02076019293;314600.8014058567;0.042664238198126814;0.3502542864541848;1.2803961768615966;0.26716587696292965;3.41780479177468;1901.9594259920846;165.40878691024503;3.8744661456944844;133804.44266579917;161638.9309460983;190184.6653964664;56380.222730667214
O063;O;12958.830896815442;8352.145737159599;1818.3020565853749;50250.98234536364;2.413050749912835;1.551270546648644;0.2562164496030767;0.054055844334703104;1.1115394665931184;173.01942809148565;290.4354898155886;1.5515570854038385;7066.21535012711;10642.266829751603;16205.120451627326;9138.905101500217
O064;O;89767.60604744658;40799.458189544355;6682.787315539115;233901.83011774812;0.6356865954197537;0.7908222545393444;0.7555032968016636;0.1582434810883142;2.6284193361318007;1106.5877205995039;211.37215402230353;2.20021564086484;58998.991414272416;85515.0560487498;110993.74546076119;51994.75404648877
O065;O;29917.197119934233;17775.031099263386;2555.495875387172;110657.11546451792;2.215626210050761;1.447984056958107;0.3595592005307288;0.07619096970180325;1.4830916898298179;390.53512568597034;283.34740766313917;1.6831023784354464;17751.127441238288;25478.452854742387;37243.6157245861;19492.488283347815
O066;O;22766.30064245013;14809.669957962318;2512.0855108261735;91552.29501105574;4.141946926505404;1.8968382935842159;0.4864106089992055;0.10333183447506722;1.8882808578185784;304.795998424671;300.3723653992869;1.5372591493985308;13283.768075006483;19263.165690338465;27085.014453595417;13801.246378588934
O067;O;50472.162266133455;26413.46494486663;10709.001533468407;160427.783333098;0.7248354360227744;1.0909790398330674;0.48125271331682645;0.10131146516387222;1.8929094983041215;639.2996693892355;250.94301000713025;1.9108497265120286;30968.397945129982;43503.52208762773;62453.2643765417;31484.86643141172
O068;O;25144.66341245132;14736.437637261071;3555.9897119892034;101715.14753500899;2.6764372452672296;1.4133041609398314;0.41012412248427366;0.08678295171995265;1.6562555570677573;327.0771044990004;310.9821694514843;1.7062918482329172;14786.026723088387;21835.018087347504;32017.29944780984;17231.272724721453
O069;O;20039.235631296302;17577.570927968987;1030.2000623290191;106843.1536760536;4.050042952813199;1.9978161336651903;0.39199643491159125;0.08301535384245796;1.5945579336634368;299.14697457062783;357.15939908604423;1.1400457841083365;9397.407911533535;14843.73171933493;21952.81701644601;12555.409104912475
O070;O;163323.48215321504;39820.1584703363;61570.96392823632;284450.6943940834;-0.34883558395811587;0.16012399681493675;1.3423723624934012;0.2800658610891989;3.4630258640930234;1886.5894501874172;150.77509013199747;4.101527679124671;134025.11350851238;163096.26296699574;190430.66611694032;56405.55260842794
O071;O;13079.554543632132;8615.421392010043;806.0225952437826;64369.75265946684;2.966538906957572;1.5136926862403732;0.43039064771870017;0.09101215837690207;1.7235031250614905;175.76756205784181;366.22088800596754;1.5181561003808977;6997.0205693302205;10871.042746092997;16659.0692266957;9662.048657365482
O072;O;36234.0995326393;25782.292057726634;883.1197138451622;177021.15746360586;6.288517015623988;2.095496711374597;0.44980733763819813;0.09545219415431397;1.7781076022976705;499.0717520447924;354.70081554068395;1.4053870560270993;18488.788688876517;29963.250677702767;47339.67226401144;28850.88357513492
O073;O;17496.99016065621;9476.110662031097;1970.9321786393398;59962.430103682695;1.0256632565877961;0.9793730642572889;0.4695247189107135;0.09941376864149813;1.8442064356555947;223.3084576309559;268.51840158592574;1.8464315988587165;10185.647738622953;15475.545819296996;22906.654909639114;12721.007171016161
O074;O;161555.00125426683;33969.66182989104;83248.58706771267;259180.79494273622;-0.39291123940106676;0.20457943914314472;1.3460805997533942;0.2807475920659161;3.467271911856999;1852.6975484229522;139.893743133279;4.755861334836992;137651.6058089937;159813.8549229657;184888.87115950958;47237.26535051587
O075;O;13151.64283806953;8630.858964697072;887.8770736192309;51706.09224282896;0.918666361281895;1.1062021043186026;0.3968088807406574;0.08423482749057737;1.6062432006321825;176.5387320260627;292.8880911821408;1.5237930421368124;6764.615005909824;11251.55231550369;17242.0488194976;10477.433813587775
O076;O;84144.19074925098;38171.024217489256;11232.015924352992;228925.55998529244;-0.06528728558296848;0.5183275827424065;0.8382802394647799;0.17537231311112403;2.805256909621557;1036.929681592038;220.77250178991332;2.204399606094344;54617.48225325606;78839.92186326305;110847.18332201456;56229.701068758506
O077;O;28473.016437798182;15571.375819260116;3690.2706634201495;102303.53822226226;4.01462739939488;1.776063455066658;0.39534607878062267;0.08377064058524167;1.6047494595447696;364.2010008416732;280.89856421546745;1.8285485347145833;18867.574330348172;24815.802965376202;33625.22378384248;14757.649453494305
O078;O;123826.28244713857;93420.29603310704;9759.383960014302;493371.8781066714;1.04170012061482;1.218751012249108;1.193350576569385;0.25017282794840484;3.315427760736129;1740.7654855020937;283.42236919085445;1.3254751665875262;51035.91393184895;100947.59296374783;165404.27416388283;114368.36023203388
O079;O;21496.246077812903;18360.58336114182;1182.6065068790863;119759.76103257333;10.261856045079652;2.880981413490877;0.5759118331781851;0.12270396518089066;2.1364739774423125;317.26150661046324;377.4796454573215;1.1707823033176261;10891.925329780019;16695.45527582385;24629.137613234314;13737.212283454295
O080;O;32202.940888100202;19843.8799894091;1647.827658423131;134292.5235328003;2.6661850529251714;1.380206887717082;0.39136730390944335;0.08247995115319379;1.6012668224534952;424.5028170367179;316.3524908273683;1.6228147371021833;18888.236326635626;27909.54216060679;41197.06276428967;22308.826437654046
O081;O;22316.547072592646;13809.490014477144;2248.145327092548;96399.89118802358;3.2327335639998775;1.6415674607251327;0.46652738785132725;0.09892503972834693;1.8317638499210247;294.51969346153027;327.31220807349916;1.6160297772906278;13053.047025761976;18354.105519732784;27125.5794626688;14072.532436906824
O082;O;21521.601427364163;15945.08727742229;1082.3994644918916;114076.8281015663;4.083368339920228;1.8511470613554917;0.5024464418607807;0.10694786443439772;1.9315412344189922;300.59243273073207;379.50665312907347;1.349732431871855;10549.701597904841;16163.729764957561;27845.559669834984;17295.858071930143
O083;O;159266.1881060953;29997.656520913475;70457.90730494929;245890.8653254332;-0.08306115087342825;-0.05450789986420443;1.3940718737960125;0.29070493749878024;3.496365734630914;1818.792817688887;135.19454383918398;5.309287677024359;139297.98180325516;160018.929258431;178973.760018275;39675.77821501985
O084;O;12547.157876554013;10418.81149421075;241.79531762893453;72137.81147947945;11.363527757861048;2.9676900465183498;0.47595724955363955;0.10085214096632548;1.8622927634682225;183.02757625259784;394.1362987833127;1.2042791909159587;6840.95575465167;10526.653216157116;14459.677131263019;7618.721376611349
O085;O;9587.937114264485;5079.76072291793;105.10242007341363;26969.581120408908;0.3716927613776537;0.9078728003384655;0.24242094087892638;0.05122802692161161;1.0562062080871746;121.76933799697059;221.4808880793937;1.8874780993142835;5657.563697168614;8599.516022779604;12356.777571301282;6699.213874132667
O086;O;82897.03649825139;39725.571090333535;19811.823847673313;244661.64077668806;0.8135732155001629;0.8868850394607443;0.9243690787936184;0.19325345735197347;2.96627609198093;1031.6185015919853;237.1629050847074;2.086742474003673;53135.53660042144;77647.20185881463;104201.33366031271;51065.79705989127
O087;O;27877.54174078181;15839.160283735018;3864.600685638367;106429.59541654719;0.7945767776107608;1.013593979862241;0.46229010741577486;0.09782957334531647;1.8229647031708822;359.8271926419608;295.7797453691832;1.7600391208496586;15646.480909593396;24276.481661553407;35983.858079689366;20337.37717009597
O088;O;31987.247764329964;19659.690333229562;1941.1622830630536;126189.30947087398;3.3128330035981826;1.6158989813184432;0.44729328621011877;0.09428826756414051;1.7839952939844121;421.35792289428065;299.4824651785059;1.6270473859023045;18279.48353311723;27634.12378712817;39960.09294723559;21680.609414118364
O089;O;17444.295908409018;11347.83034259242;1003.4553407972487;86533.56288746146;6.1148035336296775;1.9765706097621165;0.4481739226929406;0.09490147319758961;1.7774398501583604;233.54585556790948;370.52065290150097;1.5372362276984708;10544.38382958594;15443.863494904555;21564.75419336;11020.37036377406
O090;O;14200.942504536139;7296.008895634624;1654.3499753109402;42490.00219046024;0.5754235144451143;0.9602468445456999;0.43481149472458286;0.0921873861926002;1.7324526554553512;179.17334451073867;237.1446618161086;1.9463987376760052;8770.920042101607;12307.329303792974;18360.081820475403;9589.161778373797
O091;O;12756.17348142347;10255.456134505306;878.2362608353903;63636.49022019953;4.813956708332329;1.990737857790183;0.3787257159374667;0.08038365279990202;1.545887452184347;183.6840810031493;346.44531998996945;1.2438426252445562;5965.256319693051;9812.648747238336;15661.08635161057;9695.830031917518
O092;O;17896.95889525386;13763.677686085495;771.5075071804857;74476.77945424235;2.479760907637269;1.630646269585423;0.32845230749593735;0.06957917456293955;1.3741722567515153;253.37519126727793;293.93872021068955;1.3003035455666723;8547.672737608289;13752.529724503662;22169.363756134575;13621.691018526286
O093;O;21293.771693871124;14449.341445189306;1785.6944560148204;80898.00473686933;1.7126804170608079;1.3344402246851526;0.33586752021913113;0.07096762474317764;1.404570972702004;288.79323771501424;280.12430407633286;1.4736845810340076;10776.054703862783;17233.770907426166;27678.741153625993;16902.686449763212
O094;O;87434.08240085558;34550.09261028584;26226.68033839418;242324.79987430075;1.1115890878329981;1.0504184812323496;0.44121448776537076;0.09232697086835236;1.7794890619640835;1055.0602346897283;229.67864004993376;2.530646831749034;63330.77234123224;81004.75566443769;103935.04538917623;40604.27304794399
O095;O;18142.53841588013;12486.19213011673;1064.9554710173584;82568.88622962727;2.554341794435288;1.5162226553604436;0.13170388421749687;0.027808807289475004;0.6023326660307048;247.1644467520995;334.0645764980998;1.4530081090231088;9442.971507888591;14226.590194530116;23604.451235463417;14161.479727574826
O096;O;79417.00577769421;24814.64489371205;26951.476769118723;190527.64871978931;2.3555733686270637;1.1118819548924852;0.9147167791588319;0.1910029160582279;2.954505396006021;933.7519052948327;204.0452583169082;3.2004087150091847;62208.09467452941;76772.23356744766;92427.07932589398;30218.984651364568
O097;O;11218.686496659317;7832.848786502008;1932.1427020230196;55809.31418074218;4.236740160456505;1.9906891000502351;0.3178139748559807;0.06739281800754221;1.3344848947396977;153.55257668422317;363.4541040331258;1.432261339704651;6271.243388902025;8569.796415523131;13145.604255884751;6874.360866982726
