name;class;SG_average_delta;SG_std_delta;SG_min_delta;SG_peak_delta;SG_kurtosis_delta;SG_skewness_delta;SG_centroid_delta;SG_sbe_delta;SG_sbw_delta;SG_rms_delta;SG_crest_factor_delta;SG_var_coef_delta;SG_Q1_delta;SG_Q2_delta;SG_Q3_delta;SG_interquatile_range_delta;SG_average_theta;SG_std_theta;SG_min_theta;SG_peak_theta;SG_kurtosis_theta;SG_skewness_theta;SG_centroid_theta;SG_sbe_theta;SG_sbw_theta;SG_rms_theta;SG_crest_factor_theta;SG_var_coef_theta;SG_Q1_theta;SG_Q2_theta;SG_Q3_theta;SG_interquatile_range_theta;SG_average_alpha;SG_std_alpha;SG_min_alpha;SG_peak_alpha;SG_kurtosis_alpha;SG_skewness_alpha;SG_centroid_alpha;SG_sbe_alpha;SG_sbw_alpha;SG_rms_alpha;SG_crest_factor_alpha;SG_var_coef_alpha;SG_Q1_alpha;SG_Q2_alpha;SG_Q3_alpha;SG_interquatile_range_alpha;SG_average_beta;SG_std_beta;SG_min_beta;SG_peak_beta;SG_kurtosis_beta;SG_skewness_beta;SG_centroid_beta;SG_sbe_beta;SG_sbw_beta;SG_rms_beta;SG_crest_factor_beta;SG_var_coef_beta;SG_Q1_beta;SG_Q2_beta;SG_Q3_beta;SG_interquatile_range_beta;SG_average_gamma;SG_std_gamma;SG_min_gamma;SG_peak_gamma;SG_kurtosis_gamma;SG_skewness_gamma;SG_centroid_gamma;SG_sbe_gamma;SG_sbw_gamma;SG_rms_gamma;SG_crest_factor_gamma;SG_var_coef_gamma;SG_Q1_gamma;SG_Q2_gamma;SG_Q3_gamma;SG_interquatile_range_gamma;SG_average_entire;SG_std_entire;SG_min_entire;SG_peak_entire;SG_kurtosis_entire;SG_skewness_entire;SG_centroid_entire;SG_sbe_entire;SG_sbw_entire;SG_rms_entire;SG_crest_factor_entire;SG_var_coef_entire;SG_Q1_entire;SG_Q2_entire;SG_Q3_entire;SG_interquatile_range_entire
N092;N;127300.87731246429;106843.29882582075;6969.634223921853;528959.7901992851;3.2807288119010556;1.8010556693516433;0.17320258314279707;0.12769961777707517;0.1787521432730915;2637.6943918721026;200.5386946377272;1.1914727335403048;51696.47261049751;102203.9917561437;159123.46944292166;107426.99683242415;112625.0102698424;93980.480859505;6877.376420946712;489195.9668406065;3.815754754897844;1.9124579582899142;1.0672219521775579;0.22595556397143307;3.123866896292343;1646.181893444809;297.17005683795514;1.1983872527552804;48622.190807918334;87966.321241125;137421.16513292128;88798.97432500294;44041.004862456204;34326.524056260845;2142.6969054255032;200109.45883326133;2.6472831677347592;1.6290285102649984;0.7706101010625352;0.08835790618551075;5.62548159245959;626.6459800134332;319.3341459383042;1.2830021702830563;20141.574993572016;33526.6141690612;55555.82987308666;35414.25487951464;11874.28611721163;10611.141911685252;418.6641669227955;99728.0955709235;6.661357266914408;2.1374747871941686;2.7812271162377;0.1548492343275951;38.96361696682831;70.09764323127209;1422.7025471012216;1.1190394225276896;4575.154955354886;8834.473427626519;14828.174989036837;10253.02003368195;1286.7009877312778;1284.6823007221954;4.135589003481692;9717.236355181853;6.272169299425078;2.2563763468783944;1.07184979360983;0.027105356881324535;41.60941788596025;6.297193700535921;1543.1058368674398;1.0015713511487996;447.165347354941;847.2704973604266;1670.3255535573223;1223.1602062023812;19985.94365476717;48411.03227655314;4.135589003481692;528959.7901992851;33.267224129045054;5.051656523721582;7.1554961462718865;0.862087434422226;61.795653376262834;126.76187271155726;4172.861909376465;0.41283861787113635;868.7499509536915;3039.702700699647;14514.019755036625;13645.269804082933
N093;N;15724.749645106489;10960.313694132617;940.54095484762;65309.72362609458;4.075504466448863;1.8234010738099675;0.1843501014478038;0.13591851267391789;0.18668849283603778;304.2090241868946;214.68700279571829;1.4346988675629253;8341.425392587418;12758.96228910604;19498.5819294236;11157.15653683618;13266.781405861951;8692.858241832351;1283.8971772746518;45164.434622294284;1.7132488685401537;1.4553837535251704;1.0810394220739874;0.22934561596863304;3.13151878278084;178.00081838444189;253.73161220387888;1.526170223508151;7255.112195931889;11062.06242724392;16161.823101494367;8906.710905562479;6817.891029095892;4564.484118111693;956.7923727698293;30909.61050172242;6.558302192348391;2.1332181188860657;1.0291169629574677;0.1178623035866191;7.045778660475476;92.07799327188519;335.6894454731809;1.4936827147766316;3772.5559467702938;5709.937348716632;8583.366982593197;4810.811035822904;975.0955230310024;1296.511899870471;6.990048332000552;11226.070867395905;9.574999279422315;2.679072633631138;1.7360347983063626;0.10956841733922185;23.393759842776948;7.140945986511001;1572.0705475999346;0.7520914564134891;174.59642828239183;436.523152607107;1284.928760680842;1110.3323323984503;36.64081955727454;38.52090095611585;0.03688793210645046;402.7131823577266;8.007356065281009;2.43952430411616;0.2617891724915363;0.006650883607389417;10.498677631196674;0.18412494871969184;2187.1733578636818;0.9511932132381027;10.561006329091349;26.02896078832822;46.414045769047135;35.853039439955786;2307.6737868826763;5526.23221114257;0.03688793210645046;65309.72362609458;22.602035661027593;4.119481681321924;5.705563136775141;0.8577046137414006;27.620441987245183;14.49450936387917;4505.825067031846;0.4175853816330233;26.3770748613171;100.68968764825017;1468.3937518028395;1442.0166769415223
N094;N;93267.65319579159;69253.7000557399;7546.005194707599;342204.27576577046;1.762220437548815;1.4448082596716638;0.1498824329347245;0.11050602739268899;0.16084276141087944;1843.699196307168;185.6074333878257;1.3467533593255478;42785.79401188929;72250.0440823232;118414.83277211472;75629.03876022543;77210.59364779678;50324.68851588987;5230.437539547657;305300.9287712817;1.8705667036880618;1.3434181630282418;0.8595885044978036;0.1829623815823469;2.779604958497864;1034.3015047503236;295.17594953608824;1.534248813550386;40793.02186129615;62936.615719535606;100944.56294770402;60151.54108640787;54821.69737812361;33788.54777247118;3150.1994382105077;209132.05344811568;2.5049382963412077;1.4407127465308347;1.1369320661690716;0.12990844702531848;7.592096597748506;722.7052159892213;289.3739367327809;1.6224934479956825;31674.95525746186;45807.32114183271;69136.94718663377;37461.99192917191;14088.144299456233;13343.103496150265;57.02044011941573;88390.29544125835;1.364847704696662;1.1952916667277877;3.6024921138135344;0.21699616624636445;39.83573301108481;85.41295798082535;1034.8581471806817;1.0558371448981811;2679.1783818062677;10191.610572318288;21927.923950013672;19248.745568207403;537.3923063550138;475.07300211379476;0.28424553693198595;5043.106419585689;5.567459799240771;1.8559621555901427;0.5380231265675105;0.013371054430226703;21.722660110362117;2.484170463943714;2030.0967638024197;1.1311783746159747;186.13582743151937;419.6756860102158;756.8922553642522;570.7564279327328;17393.338285125526;34395.78979709602;0.28424553693198595;347606.8372250276;17.536228448485097;3.599516003674963;7.652783270256214;0.8861481124320167;45.586929301400914;93.28702763056167;3726.2076631022223;0.5056821892368356;417.204500361384;1272.9675068091674;21475.558665187178;21058.354164825792
N095;N;101243.91056485438;80704.6056390072;1738.8850511003584;446341.95037537394;4.050851214392683;1.8223255424539297;0.1947011947218685;0.14355021556591882;0.1937033771946285;2054.886833549037;217.20999088036768;1.2544997867621057;46438.75725113002;79768.64247866692;131244.34079806437;84805.58354693436;76706.8947484314;59866.44103159244;3013.0499018779415;369217.20209344925;4.526882815214121;1.921789187086204;1.01854591343616;0.2175200703942784;3.0193019518537927;1091.9869847108268;338.11502084086015;1.2813003984645086;38937.47738816816;60609.83633921626;94398.007435887;55460.53004771884;48412.7716454812;36228.43348732231;1832.4322150728108;239501.9046578498;4.156878458245211;1.731828866593499;1.197068957600738;0.13728556645193285;7.830544319129353;678.5946222732633;352.9381117927645;1.336319762830006;22785.30171238388;40312.17411340484;64106.394719965574;41321.093007581694;4537.026362762809;7119.676926932194;29.78733123105426;102840.02911481813;26.659919567718305;4.1516254944847395;1.3113395814455202;0.08362759215838012;18.58674861534612;37.16206846628962;2767.338669754246;0.6372517193301598;917.5615788344567;1821.958567677706;5151.431786576406;4233.870207741949;224.231640225617;210.4155106581269;0.2687642304032444;1990.272463953025;5.739066262874658;1.9579777205996418;0.26540665087830967;0.006676534937672345;10.771357023765226;1.0649672102818755;1868.8579749100818;1.0656611745221478;78.561003443927;150.6956462500758;311.1373895182924;232.57638607436542;13959.445602367501;36554.52629882777;0.2687642304032444;475531.33651691984;30.90854633235945;4.714166585447937;5.408554788268294;0.8510823101506753;25.390371038080353;94.70485167138406;5021.1929814004025;0.38188008478761637;153.60234344280326;562.1576120476418;5669.619997371683;5516.01765392888
N096;N;70002.55589653876;49021.42560668505;4628.49508209084;231065.69284832114;-0.03118799983108067;0.9434060441632212;0.13829778523110003;0.10196484367018491;0.1512748288195617;1356.3413895021126;170.35953826723596;1.4279991866860868;30296.829120101116;56796.74765043988;99100.06919785279;68803.24007775167;59930.38141319916;39336.55096853028;4945.862634453532;208154.5428294498;0.20234561148439933;0.9047907097817759;0.8196956750710286;0.1745876816533081;2.701825299586828;804.5067373754765;258.7356117221684;1.5235291335314118;26665.816890318903;51380.16408703269;85245.47072091108;58579.65383059217;37723.64582139015;23567.595749429016;5341.077845258361;124612.84092742814;0.37629851372967593;1.0245149674696243;0.9588283113813955;0.10989557737098733;6.677640803393415;499.1813226472641;249.63442195028432;1.6006573696557105;19444.52968038993;29647.647485166213;51691.77564955684;32247.24596916691;11632.372330660757;9845.933228003649;1034.0882614817135;114391.01842494108;12.67451328445918;2.830609847014025;4.008964007824159;0.22026637660928755;49.70905676944729;67.08340945604816;1705.205793093865;1.1814392867885948;5566.655313027366;8808.793768933021;14319.54078669759;8752.885473670223;2246.5575322675795;2309.555160158621;25.821927932677873;19840.003184758498;4.105636688590988;1.8895649184342111;2.6623364646232575;0.06871845716831024;92.60030077535127;11.158763438777083;1777.975068080914;0.9727230468543063;639.1365107069842;1368.6864327755964;3024.494563960495;2385.3580532535107;14243.250355285616;25063.64692355499;25.821927932677873;231065.69284832114;13.673049426026303;3.369025575442184;10.009689423078429;0.8921012014629015;102.27730369005353;69.77274582483943;3311.689831275934;0.5682832350267315;1427.1005323156567;4995.850025240978;14182.210961712102;12755.110429396445
N097;N;150372.22184840665;26959.495307952;73337.83055975889;231771.3143474062;0.2178388411630534;0.09391258535202515;0.22319628542729925;0.1645592104987864;0.21129201303893821;2424.6124357717927;95.59107712554056;5.577709082857079;132581.78750649968;150244.62239642837;168760.65467152902;36178.86716502934;158499.55932562333;30215.042954437406;72057.67201879554;258040.68852150947;0.14288400769584442;0.1381490722287254;1.6639785266995313;0.3469066563813163;3.563038730157086;1810.7939422123825;142.50140919194916;5.24571682934993;137949.8972675145;157802.00130753586;178115.2631355155;40165.36586800101;7100.229538026516;4650.727321946284;417.6537667797893;37802.49156422728;5.185989131786927;1.8018575821924125;0.13956444597321715;0.015540212850159291;1.2214800778742603;95.25421648227778;396.8589838882408;1.5266922884343903;3952.213286685967;6087.512066324194;8961.996904412235;5009.783617726269;832.8804761093668;1269.0396149868275;0.5376022127633528;11793.916566228556;9.657611027455303;2.7532431309445116;0.18318941853575754;0.011848970340051;2.915436403498266;6.6817247248871485;1765.1006367113919;0.6563077040885064;96.4910165050036;279.9006652119457;1018.7962295073955;922.305213002392;25.107071612220107;25.304409377902985;7.937668529534232e-07;246.59315751083926;7.9343147596166475;2.265556004653985;0.02304995315551092;0.0005769921895466854;0.9494265319711066;0.12345619432343007;1997.4142153192852;0.9922014474736089;7.66311945778107;17.035968204694612;34.308660819721474;26.645541361940403;17517.65168536759;47922.969452565776;7.937668529534232e-07;258040.68852150947;5.762908775782487;2.6835552387929957;3.4609238102371407;0.8243258529746659;6.117244877015112;123.49448644781003;2089.491571193018;0.36553769279064785;17.06604998925146;59.83564045923346;1157.3647738042287;1140.2987238149772
N098;N;79878.1657701685;52587.795654257076;5665.852766009074;262543.316372955;0.7996267586267685;1.055588812379285;0.16483389003980473;0.12152950823739994;0.17253040082151808;1517.820061034143;172.9739401349559;1.518948736610568;36812.368161742714;70239.86039410437;108406.93084377708;71594.56268203436;72312.91588868573;42623.768393143546;8023.730329783975;207748.3619668622;-0.0328842579453168;0.8327968278803904;1.0437565899101728;0.2200389311004056;3.113123806478231;942.0182682289868;220.53538553709078;1.6965397151585024;37448.53346420417;64473.851771558824;94034.87986070875;56586.34639650458;37196.94112679799;25853.08879295502;5003.328865684406;130001.50599501708;1.2608432194634078;1.316061277489379;0.9939233844084957;0.11318552246385016;6.915968693271469;508.3675941151833;255.7234322169678;1.4387813164102146;18304.124563389574;30935.147020843473;47418.92350346527;29114.798940075692;7252.5819219184;9155.187894743725;42.73148414136956;96106.92948760555;18.914456163830934;3.7109749169976336;2.3930554354751323;0.1434463996138457;32.37938554560345;51.41241094587586;1869.333254742354;0.7921827498573055;2333.817061080873;4355.437121540738;8311.851910544236;5978.034849463363;632.8215190295497;818.9043927888589;6.137399665480002;8958.595208921815;18.903731041502642;3.7206686026977027;0.7843827726664349;0.020218744792547216;30.187688406664936;3.5842930969198443;2499.4036387873434;0.7727660574324362;178.86384339147247;385.539017459054;750.6026973750784;571.7388539836058;13330.288142176076;28913.469682419578;6.137399665480002;290204.61236836185;13.990770184322795;3.4302563707485807;6.851197393258719;0.8720906886049249;48.2045622188076;77.05877406319962;3766.01647114644;0.46104076365076885;394.02165374266974;1474.9976228598962;8925.110380851489;8531.08872710882
N099;N;96434.7378891651;82947.00344880453;8095.335095752173;434527.5405529338;3.2514503053765322;1.7744360960382703;0.20018117498936083;0.1475905212754921;0.19728067367340976;2018.7948154839023;215.2410622516772;1.1626066509887278;40837.89155182338;63295.33025388683;132969.42185821861;92131.53030639523;72602.39000815518;59359.40285650675;4510.398605608734;411405.43203952134;3.713339682154757;1.7492676201801274;1.035542683423263;0.22223163191392115;3.019485144192767;1052.44382406773;390.9048850222008;1.2230983890397542;31716.133993854433;48999.170497914005;102000.06328577708;70283.92929192266;44620.263721511736;39290.555085386004;3798.4362673154474;242345.23067356096;5.821914343788176;2.2807578606159686;1.1852061902878237;0.13657999443471835;7.727542259799298;667.2168267445444;363.2181038598822;1.135648596069545;20513.742093762354;31534.41508076944;50602.49512666731;30088.753032904955;3752.2163562254655;5148.129874232789;23.85212576092197;59836.499566171624;13.374521636446175;3.0334912408707786;1.1834996061049683;0.07465453363572161;17.28486180306899;28.04153394797914;2133.8525801468804;0.7288503685592523;694.1388084997956;1714.2456110222822;4638.54270606367;3944.4038975638746;96.97260000463469;135.93994645996557;0.10013338579160562;2579.507248346696;24.87837034851711;3.7175886698382423;0.11875423864728415;0.0031166877708739982;4.638540597487673;0.5783191947206451;4460.35212369653;0.7133488171057446;22.59455423612536;45.50897791845733;105.08228016663287;82.48772593050751;12865.783047255089;35901.130145100295;0.10013338579160562;460655.9761782723;33.14123375694507;4.997798962156027;5.069494211612393;0.8467001593969172;20.0086346007319;92.3029042484969;4990.698612668775;0.3583670763359237;46.86195695410767;343.1479636735414;5347.8220341352235;5300.960077181116
N100;N;55344.112643616136;40208.5090639045;5809.895001317178;196465.93603421075;2.3855663809623096;1.6218053184172765;0.19468543897525234;0.14353859909470826;0.19369295640261713;1085.7092083059545;180.95631365304433;1.376427873902417;28859.03380559584;42850.398945471505;71202.97960493271;42343.94579933687;44086.48278823591;33993.06633646002;3698.523274035654;194880.12780143396;4.268117261540219;2.0105695908182035;1.0711337701270185;0.228682390092175;3.08909970746459;624.7565292619722;311.92971769602275;1.2969257422049618;22665.511466060347;32915.91593537974;51396.40010891942;28730.888642859074;22144.792922844303;16143.31991318031;900.5941743075988;90780.11771535131;1.2554247133094298;1.2650748279412694;0.9975104330969513;0.11486795619458294;6.837420291780994;307.5454608763712;295.1762560782635;1.3717620069440644;10859.902508237465;17465.351254799025;28670.9826359434;17811.080127705936;3040.1795626283397;3559.132129127254;50.210310561930235;46491.015774493586;18.26227151161442;3.4609597801486998;1.749896861203355;0.10250377554951767;26.02590209404113;20.604182217500192;2256.3873335873714;0.8541912613325293;986.4603483221905;1835.0403771430429;3667.019016897647;2680.5586685754565;161.3791111144835;162.0580546319779;0.42538487154435967;1796.7888855297394;6.989247083966367;2.2571479642031655;0.34248769361770687;0.008789494292110176;13.571501455923633;0.7920835262299766;2268.4336007867596;0.995810491992908;53.80026627883354;108.11080427532318;209.05487187871907;155.25460559988554;7645.835779732735;19462.363103076284;0.42538487154435967;196465.93603421075;27.39738106643853;4.588790865252545;5.672818984547275;0.8526890699886915;32.56031298358658;50.60945316454379;3882.0007676323166;0.39285238587107696;111.48330917650388;502.9637012576931;3959.8849368014944;3848.4016276249904
F001;F;35232.10496748219;18612.560714919084;1670.2763344180253;94544.25621212022;0.1322008371990937;0.588189659181034;0.202998295728343;0.14966754134685734;0.19908322783788843;632.4014915784807;149.5003687865074;1.8929208885933437;20763.874096690837;34401.90089956201;46038.049767757315;25274.175671066478;33693.25539658802;18360.64994517273;1623.5120898392383;95061.56937460348;0.4933385745964456;0.7437812417128398;1.3624535750369589;0.2862608805141419;3.435004062203494;430.6209162417641;220.75464936597024;1.8350796675063483;19608.178671028185;32162.65623037784;43741.76480663566;24133.58613560748;7572.490509218636;4670.253834954494;723.2407625989915;36326.46331955688;5.368107611774908;1.7969641675452235;0.5630602373946355;0.06433654971414321;4.343433146035311;99.8448944437715;363.82895211546787;1.6214301784931613;4112.441229923541;6838.843818461721;9731.521957318146;5619.080727394605;1216.8506359026383;1331.8431108900897;6.478946970332335;12540.134738742217;10.780766293938287;2.8564336300571846;1.1420799726337838;0.06720005970094603;18.327279076592635;7.941038707814073;1579.1554732509464;0.9136591434477591;435.7290336120601;771.3444558903248;1458.6234707474566;1022.8944371353965;90.93171421654735;95.99892028716225;0.00974985904234332;1105.9445433297005;18.55075148218402;3.5628905513683566;0.32499552314298774;0.008111920883124693;13.291186469141978;0.45795213209635904;2414.97847879218;0.947216009769096;36.96930789691601;64.51137747099882;108.7687485607462;71.7994406638302;4618.795364711203;11943.311687103625;0.00974985904234332;95061.56937460348;14.059343678770226;3.5792514820400645;4.8982849915457765;0.843696427304596;27.36279729110313;30.992785897236953;3067.2160189083984;0.3867265198896695;65.47999343556943;241.53401985295812;1586.9725003588092;1521.4925069232397
F002;F;393276.09896442055;438451.4665384267;9016.792236560828;1614715.9629581622;-0.07981051074703416;1.1327032263851395;0.19981135324556312;0.14731785735517589;0.19704220745225234;9347.82371426852;172.73710034705292;0.8969660931216275;57945.449273958264;179968.21584811056;694619.9378050193;636674.4885310611;329950.22889196844;365764.5063392587;7145.00345775025;1602055.954583674;0.6835332605286024;1.3068067086466342;1.1575165662240745;0.2471930579163527;3.1844037344390297;5528.160420765282;289.79910723392067;0.9020837811581659;57673.84048606752;156070.74112698494;538982.9021093925;481309.06162332493;136730.2744799417;190617.91746058216;705.0960955412912;981807.4975515676;1.7054402852905186;1.589018392106294;0.8847461176484002;0.10243597882002183;6.200068261674091;2632.636628779238;372.93695864394124;0.7173002218336381;8875.870225868173;41557.614689531285;231817.14969005014;222941.27946418198;19245.816798599953;36896.14092286019;0.1850387258057902;378830.6723816285;10.603386691451592;3.069408165662541;1.5895898036652614;0.09372113514326354;23.85229961498171;183.1777601894768;2068.104075460748;0.5216214031390906;979.0106912096777;4138.7715202053305;17898.922948022475;16919.912256812797;916.2832986241358;2323.0351580507377;1.6510115526169033e-06;29365.482851678455;22.231842426252747;4.235187026997627;0.2638891985478286;0.007207869345278726;9.724727154870001;8.648693380607458;3395.3663934396427;0.3944336767563133;31.202289830994623;77.57431357117513;395.12361721398554;363.9213273829909;53051.58790910372;174563.19900925586;1.6510115526169033e-06;1614715.9629581622;27.439211481381307;4.9709686841476834;5.379103808348179;0.8545248238259627;27.996492734336968;441.5769759541678;3656.703249686091;0.3039104932208006;77.28167517127162;1112.7737955386197;13736.948010893211;13659.66633572194
F003;F;105835.262150257;44588.730412483026;12284.340543319753;301505.2537869837;1.476501149675813;0.6348163738446364;0.17330868351841494;0.1277778439626583;0.17882956471271358;1822.6988593958706;165.41693227751125;2.373587701896698;77599.8063418793;104494.92498513871;130751.94247944426;53152.13613756496;78351.56309894093;35909.31487311545;9254.829839599277;291234.66112017806;5.8238285452850285;1.707072518082637;0.8897040901847334;0.1891920254267077;2.8372166074576337;967.2500122691891;301.09553623776685;2.1819286548850614;56330.548195960706;74661.90100396457;94257.59198340049;37927.04378743978;49885.101448393536;22854.161997030664;4542.143942358574;124717.8625310136;-0.18936297586050088;0.4640457606601271;1.0550211945395247;0.12045532990478316;7.203453985687122;615.7909524475424;202.53279466888236;2.1827578475585705;31567.319923493593;48716.19593490896;65353.80527104452;33786.48534755093;11265.421204439577;7812.929169831441;134.38611179875457;57283.87678659199;0.8036704308347726;0.9736549521984087;3.2408044666160256;0.17681371639899215;43.909816352939735;60.34705176058962;949.2406855905747;1.4418947055016782;5146.950283314229;9568.877250588153;15800.763986801878;10653.813703487649;667.6016707748851;992.9493431046717;0.10620626733018979;10601.994557414111;9.233204275907235;2.707471812549317;0.6320065043087844;0.01692629382751331;23.411604998160577;4.143926752343951;2558.441592003828;0.6723421244103788;83.97267369150308;258.92718490205186;807.7987998678932;723.8261261763901;16721.946226561737;31813.66869623498;0.10620626733018979;301505.2537869837;10.453905142986509;2.9478609797034596;7.258357470309131;0.8681213639761208;52.191645923631775;86.98750939734843;3466.075254663795;0.5256214360634462;274.7220051990577;2611.3019473689665;16062.523123447823;15787.801118248766
F004;F;52511.86872425123;20910.502242902272;6081.136911635067;107889.61214629991;-0.5666370215704939;0.30996042841660976;0.18439508289922965;0.13595167681067563;0.18671971112717897;897.0628621117952;120.26984585262468;2.51126769286833;35759.07897550189;50415.301823171976;67924.88447844054;32165.805502938645;50892.42447183098;19286.563404406876;9735.390588276996;122371.77858468468;-0.11587750219257176;0.4022631800863904;1.2561723297506704;0.2635179669662286;3.369064355855578;610.7775113199242;200.35410000645317;2.638750274203974;35718.61731356645;50315.43515052293;63346.98103198313;27628.36371841668;16122.610309955913;9674.793896750616;1173.7584286923006;52558.894435207745;0.29433974326908796;0.8354506886629862;0.7342745259709497;0.0834819235900216;5.4634437014838655;211.0129701480286;249.07897556409418;1.6664551702099686;8523.296623810085;14294.670334055721;22203.04560742662;13679.748983616533;3082.881746160651;4132.19771295585;9.274927637848027;32121.051045863685;9.121457853769252;2.667343372683575;1.6600368786501398;0.10375936695389477;22.896579347601563;22.69364037994792;1415.4208186997544;0.7460634655729963;587.0598206505225;1408.3258772415356;3806.504101787741;3219.4442811372187;99.58624711801079;127.39565902710508;0.02899542184718632;1675.1782393059395;11.159247241788352;2.776668830869184;0.20719701419271216;0.005414342887614453;8.088413470499173;0.560024016281908;2991.2614291574932;0.7817083241181909;19.374042684759434;52.58818839954779;126.77096770484654;107.39692502008711;7697.6042320103115;17190.068993255507;0.02899542184718632;124289.24380443226;7.9916965792356205;2.838140521200245;5.405313184609009;0.8569414079561898;25.399954922903213;45.586126341247514;2726.4708318059506;0.44779367872406173;53.92590906712229;311.14711662742945;4149.869551034537;4095.943641967415
F005;F;101611.0072635251;60406.443482013376;18763.827632661945;356083.24968939915;1.6969530395897392;1.340442686799693;0.13452548046036644;0.09918358100873743;0.14806141856053578;1876.1216770016063;189.79752435806128;1.6821219957069777;58795.29761064005;87347.22818422958;124485.36736511903;65690.06975447899;81236.32049083117;44617.02047330933;17783.82602072208;332722.4253567591;3.9101262776479206;1.6519455475618579;0.7481304812620911;0.1585912666598752;2.571354486866502;1040.128012539374;319.8860345511211;1.8207473208442537;51163.40948163847;70417.50610761874;98616.03066787032;47452.62118623185;66153.48984428908;33479.29633212499;9495.734650245071;206992.10414559935;1.9468377500712437;1.3616288135537986;1.1337592665049738;0.1291462449922398;7.607537187669251;832.0672793496439;248.76847014989877;1.9759522179924562;41722.93127788813;60203.40478710352;78362.97150441448;36640.040226526355;18917.49402205275;16200.851832603685;378.8309159997682;144376.60165398492;5.959233571220967;1.8740897628926172;4.1881251356955485;0.24005236310060046;47.038713015280685;109.63461007695997;1316.8889053615203;1.1676851450478618;7431.728094372462;14005.232346962166;26377.171509530457;18945.443415157995;2359.277183317621;2638.0450106147273;2.0576569461045517;17812.643543629798;2.167697912117326;1.6030354354667935;1.9239383587995593;0.04836122468073007;71.43610505088857;12.2572239219242;1453.2363655173788;0.8943278730365004;452.58264654735507;1284.3864057577111;3360.224967879563;2907.6423213322078;21341.325531903298;35174.713769180125;2.0576569461045517;356083.24968939915;11.433037896195914;2.9137645042553957;9.55761709082368;0.8957542426700196;83.75488017188435;99.5777113784838;3575.933256147717;0.6067235023416861;1288.9460867972;5825.583962946779;27010.615169808123;25721.669083010922
F006;F;33957.19456973081;11212.778222331784;14413.068136490043;77250.06307141684;0.6538470225844089;0.7391104833809503;0.19100807811139048;0.14082733712492354;0.1912394133023318;567.5563995121025;136.1099322249287;3.028437189821556;25328.958594043965;32235.076026791117;41715.72628551393;16386.767691469962;36536.59034016768;12042.76080507098;14445.914668735471;92433.11213316229;1.1452610836702526;0.8734809376717654;1.450532128551317;0.30304922361381087;3.51135776961016;431.7311123103118;214.09879783397426;3.0339048438778926;27608.04430735097;34751.94333923014;44400.8308646966;16792.786557345633;6217.244281654479;3263.9413364166107;991.6111143240654;24367.43193678423;4.368094626932658;1.658606360837355;0.45581164095143895;0.05156833286934866;3.647786789048688;78.80358478827551;309.2173027693233;1.9048272137391464;3972.436251084956;5663.632566445993;7607.681480119562;3635.2452290346064;1537.5367836479868;1891.9235650360163;6.344888306603538;14002.900860758251;5.453346811186881;2.113671630719037;1.3193058891685128;0.08289417834166705;18.78979354272216;10.731250586016504;1304.8712960822024;0.8126844086424374;271.8242635194177;706.3577510715202;2243.7770888357218;1971.9528253163041;42.67849738702513;48.923403128871534;0.010792761625334218;607.185208147506;19.434524915749815;3.598273756967419;0.14687638146406112;0.0037169231301036614;5.96457771131842;0.22484927615720257;2700.409885789424;0.8723534067040187;15.08558436540353;27.238455503765838;51.78561111813779;36.70002675273426;4767.801866359498;11364.83387126922;0.010792761625334218;92433.11213316229;8.569934785016523;2.9461752696238968;4.855650133223326;0.8502405607799529;20.68713800380267;29.82888967489975;3098.7781691030355;0.4195223546921088;27.61422990717271;114.40129370790137;2403.875244400925;2376.2610144937526
F007;F;38721.80032303993;20071.562590511014;976.777910766825;116300.77634453955;0.8887556006101547;0.843712812346631;0.16435685784364806;0.12117779968888284;0.17216887270705772;692.2102454819418;168.013659294463;1.9291871347049963;24565.601595457592;36041.04789520481;48857.85239372405;24292.25079826646;37086.50630543339;18818.670194661336;2590.6991726676833;109720.19486376052;0.6492581846235783;0.8409346975705807;1.10362325818726;0.23212046933501063;3.200699187826052;466.7200653230068;235.0878031948885;1.9707293832034132;23569.058345596466;33984.00097894094;47010.63882478226;23441.580479185795;13300.238115660286;9969.338333864305;1401.6633247519549;65844.42049152358;3.1632459637532317;1.6878740954153686;0.7306525830267351;0.08324476531298829;5.42794671944556;186.5381427045612;352.981001830858;1.3341144286859468;6580.953386311866;9695.79894711217;17696.632546892997;11115.67916058113;4053.6767409293157;4224.603403190998;95.55610967387527;59835.23505046235;19.802605301639346;3.421710522289792;2.923059778321595;0.16491493453898062;39.75989778453022;25.772155740514958;2321.7008174600905;0.9595401873386329;1451.852371792847;2844.820906081197;5051.852752360885;3600.0003805680376;431.048774611018;458.54949869796985;4.290923723384575;3986.1020165510504;4.178261460635774;1.9389940268787818;1.0955422718295127;0.02832782500384746;41.32178217643571;2.1796233465228516;1828.8031383541886;0.9400267055900423;125.89059091149849;253.75966464185387;555.0761796549358;429.1855887434373;6473.688582187257;13276.34352625527;4.290923723384575;120117.62153843911;11.673464836856645;3.2033622525917984;7.3702735442294;0.8711396490810968;61.75616762197846;35.74933571029407;3359.995903472161;0.4876108071009841;260.1320761474244;1101.1592945361035;4956.565985955778;4696.433909808354
