name;class;mean_psBeta;std_psBeta;peak_psBeta;min_psBeta;peak_frequency_psBeta;Q1_psBeta;Q2_psBeta;Q3_psBeta;Q_range_psBeta;amplitude_psBeta;spec_centroid_psBeta;kurtosis_psBeta;skewness_psBeta;coef_var_psBeta;flatness_psBeta;1st_moment_psBeta;2nd_moment_psBeta;rms_psBeta;crest_factor_psBeta;line_length_psBeta;nonlinear_energy_psBeta;Hurst_exponent_psBeta;Hjorth_activity_psBeta;Hjorth_mobility_psBeta;Hjorth_complexity_psBeta;Shannon_entropy_psBeta;Renyi_entropy_psBeta;spectral_entropy_psBeta;approx_entropy_psBeta
O004;O;22255.09359091182;24607.421508131625;119458.34623956206;600.2570279230356;21.992577495728582;5481.745576745509;11263.041226336103;30880.489079762567;25398.743503017056;118858.08921163902;21.344964383831876;2.3260669337637596;1.6693079177341228;0.904405753506418;0.002678002370928209;200939458.16405088;10240003554074.164;1613.1949885141428;74.05077940986597;1316971.2587965038;83115564005.35054;0.49561004716932605;605525193.2788589;0.2350332168359161;1.4933334011023336;8.724513853119952;2.6263403673750423;-42985446.69361511;0.0023724803536309125
O005;O;21583.536748588733;29836.155629271216;147867.90635270756;359.7227406811592;22.11970222113742;4046.6533425735533;8006.282300563561;28705.147219093946;24658.49387652039;147508.1836120264;22.138823530571113;5.535318953935205;2.3810824346628063;0.7234020701854054;0.0025771027201781965;202123829.05562088;12965057242905.799;1790.4694111659596;82.58611145800893;1766171.6165796206;149453843616.09543;0.46830432861628674;890196182.7340925;0.3101052276212784;1.3916125639953967;8.724513853119952;2.6263403673750423;-42213437.70665339;0.0023724803536309125
O006;O;14526.587772726532;16468.49389175953;96070.18425309422;906.8297106035727;22.07732731266781;4319.7905964532365;7735.523438252198;17396.386149163576;13076.59555271034;95163.35454249065;21.261804718931945;4.7637230045103856;2.162559730145536;0.8820835632088565;0.0035733317685179983;130648402.84894556;4453040224877.133;1067.7222651128006;89.97675462255607;1190315.0162394268;60533713050.905945;0.48840294951218566;271211291.06292087;0.34004440117633955;1.5543013348624042;8.724513853119952;2.6263403673750423;-26849464.505095195;0.0023724803536309125
O007;O;21618.226213159345;25120.12425380312;112012.81370033286;1427.8970371610708;19.322958262143032;4831.283595500324;10373.89408701587;29516.144254457122;24684.860658956797;110584.91666317178;21.233795129620873;2.384105075229532;1.758563327538942;0.8605939204256287;0.002736401197278314;194172645.27935866;9891176980453.707;1611.401712127772;69.51265650104453;1720128.7615633518;135080342061.18301;0.5188874910678457;631020642.5265076;0.3321407057982399;1.562676636609246;8.724513853119952;2.6263403673750423;-41755985.1847247;0.0023724803536309125
O008;O;11450.657745678418;12252.471110372497;68412.99046252342;614.6551160663528;22.37395167195509;3444.052134601371;6311.319389741573;13859.446533857437;10415.394399256067;67798.33534645707;21.11335437994112;2.613704070298483;1.7738651345602785;0.9345590487444372;0.004100854378165228;102265239.22913277;2558481223338.711;815.3964809131361;83.90150321216733;869918.0121582298;33691710120.73422;0.49324982424972;150123048.31051266;0.3198900665453209;1.6709473135405555;8.724513853119952;2.6263403673750423;-20612704.151196692;0.0023724803536309125
O009;O;14688.026147451314;18120.86198617807;107088.5044396482;653.9385991940618;23.348574566756167;4099.519130697294;6963.375619745212;16841.017507086766;12741.498376389472;106434.56584045413;21.52606283477241;6.183172553147573;2.3922414841772928;0.8105589104235108;0.003438378347762942;133742183.10420963;5189002813606.614;1134.1504680739904;94.42177863886566;1039287.7974795534;57592494107.87201;0.49528703305059624;328365639.1221135;0.2856527533703867;1.5487985612617379;8.724513853119952;2.6263403673750423;-27353639.771353558;0.0023724803536309125
O010;O;66797.04123978858;141137.19072491725;809026.0009617694;2073.708351906494;22.458701488894313;7467.466157632014;14620.780616311245;46716.360867198826;39248.89470956681;806952.2926098629;21.73164342046457;10.969967397794615;3.3223134216779955;0.4732773898694004;0.0011194592970622183;614030810.7866594;229457649572844.47;7592.0748968272665;106.56190988050736;5491615.582709242;3187783869449.871;0.47418063257579024;19919706605.721672;0.2761358114109474;1.6533110180218562;8.724513853119952;2.6263403673750423;-150444342.0425458;0.0023724803536309125
O011;O;88219.5842821914;181607.0760295872;973905.3740813403;1733.6249025784819;22.501076397363928;9161.40876169422;19183.85609292302;70749.00560453499;61587.59684284077;972171.7491787617;21.756441516456036;8.96832824650342;3.0948926101433956;0.4857717342897959;0.0009504149869934605;811882607.6155804;382804436502962.56;9816.739829820312;99.20863657024991;7524010.918906394;5807996536730.046;0.47053054502346214;32981130064.016262;0.28142211949098855;1.6823931963696492;8.724513853119952;2.6263403673750423;-202918675.3073157;0.0023724803536309125
O012;O;13190.06207108505;19136.682651153395;147078.87163906428;636.0514064001567;22.07732731266781;3975.396612161804;8512.864797214144;16131.610388372823;12156.213776211018;146442.82023266412;21.00716694276357;24.22754035619707;4.58836534798419;0.6892554112710892;0.0036911771896378375;117207308.59107102;4985420755553.873;1130.064497761844;130.15086477839293;1035881.3899338471;43808582037.95207;0.4763026115774442;366212622.89095527;0.2664734295123279;1.271395909241147;8.724513853119952;2.6263403673750423;-24345070.07572125;0.0023724803536309125
O013;O;22234.045008212037;35431.57884584499;230492.5930844398;537.5518462533828;22.034952404198197;3734.913527923832;8245.437695835159;26159.08514457346;22424.171616649626;229955.04123818642;21.762657684005724;11.545921369320679;3.147595017886742;0.6275205828379108;0.0023989053822471144;204677818.1180213;16388778969448.041;2033.8445682948188;113.32851913933888;1948252.7880344181;283635646541.876;0.47774435711817637;1255396779.5093303;0.3367583755901896;1.6650010335209446;8.724513853119952;2.6263403673750423;-44084524.12841212;0.0023724803536309125
O014;O;80096.705481232;195353.63864262163;1491326.627500213;1645.0504328452948;22.11970222113742;12006.755055535934;22168.98555573556;46163.858727744264;34157.10367220833;1489681.5770673677;21.663513297565547;24.054420874621773;4.698270734291372;0.41000877197767616;0.0010536346021482337;733979466.7320731;415557873647754.4;10265.796955869868;145.2713933376102;6944291.965676535;6145923739065.266;0.47632261727016345;38163044130.911995;0.265329251400661;1.5608714594951012;8.724513853119952;2.6263403673750423;-183948080.47511008;0.0023724803536309125
O015;O;78992.61342640243;197732.64310355205;1528907.4825710007;1421.703990497404;22.07732731266781;9780.62566576054;18965.101843350814;53138.526785973736;43357.901120213195;1527485.7785805033;21.5319361999644;27.29287469154749;5.0151109281520405;0.39949202208880713;0.0010300102353165627;719465435.0153115;423732478228229.25;10352.879149186423;147.67944844513607;6874625.196008893;6108882300009.185;0.4747969419353693;39098198148.71669;0.2745730757290891;1.4460675524042086;8.724513853119952;2.6263403673750423;-181577543.90708482;0.0023724803536309125
O016;O;8492.15163480046;9521.088957350052;67310.18607497853;553.3005111571703;22.07732731266781;3473.563216561157;5472.653044374827;9436.553571258255;5962.990354697098;66756.88556382136;20.984747056923513;14.616386659452957;3.4491844519848804;0.8919307101153302;0.005116540513807599;75380991.65271339;1493353540520.1318;620.3174934853262;108.50925015315688;532026.1718231644;13718505849.450148;0.47081128583394183;90651134.9337731;0.27686279010159237;1.3412174385606956;8.724513853119952;2.6263403673750423;-14735975.031487536;0.0023724803536309125
O017;O;92740.15716767017;219163.882503492;1733733.940308258;3014.357242520926;22.07732731266781;9988.870274476361;23609.22389021021;73823.10740600235;63834.237131525995;1730719.583065737;21.5990008334694;26.521201310383834;4.933276293670627;0.42315438159018975;0.0009519047191489963;847309071.61933;529344439442979.56;11570.88791547371;149.83585987292656;8659032.208030092;9067192489669.121;0.4620158716119678;48032807394.00445;0.3190925495154745;1.5936270274290376;8.724513853119952;2.6263403673750423;-214549640.0116978;0.0023724803536309125
O018;O;13360.20953439051;23232.43354557176;175039.59731271592;549.6780602200976;22.16207712960703;3777.154105864185;7724.840558662302;13877.004285285027;10099.850179420842;174489.91925249583;20.768099915950746;26.93786220792654;4.979056209805619;0.5750671580824147;0.0036159267301073446;117368188.43299395;6626096878874.712;1303.0616495526267;134.3294827016138;1171811.5425253245;80447556515.40144;0.47525951592258847;539745968.4494079;0.27978788272167193;1.404505811774505;8.724513853119952;2.6263403673750423;-24989388.12712282;0.0023724803536309125
O019;O;46295.59406736079;62988.31165485355;284571.25498936453;1155.3837724171967;20.08570661459605;4497.224550540532;17040.418393098505;55690.41351570576;51193.18896516523;283415.87121694733;19.635397105770746;2.6009091335798864;1.8302230525482586;0.7349870611080825;0.0015043223691868228;384520694.1005618;51544755520532.23;3800.836487246824;74.87069121342199;3328217.4014033694;728381901829.4241;0.4630451175076255;3967527405.128959;0.2639261019177707;1.661145888003594;8.724513853119952;2.6263403673750423;-97579521.5580802;0.0023724803536309125
O020;O;30328.38301447497;43777.5567193024;213803.45089948256;347.2741833995372;18.09408591652429;3433.4098347765002;10539.257508062961;33631.532749952785;30198.122915176285;213456.17671608302;19.316041160214915;3.695899010055048;2.0325123153526445;0.6927838209185068;0.0018585647592645634;247803676.62864292;23097875393486.055;2589.4335610063963;82.56765267859848;1931962.5064052166;231112879544.82968;0.4676578460107428;1916474472.3117387;0.23775915287974772;1.340214365536532;8.724513853119952;2.6263403673750423;-61857774.41083099;0.0023724803536309125
O021;O;23305.066879878173;25932.064172218077;117203.46130359094;394.9520666519918;18.39071027581157;4260.028804675576;11687.383125704591;34773.62847167895;30513.59966700338;116808.50923693895;18.878672425976248;1.272683053786925;1.435783710528055;0.898696946186247;0.0025390002874585292;186106770.0365612;9574344925248.992;1695.2151369481494;69.13780956120367;1589101.0893724996;114057754113.23618;0.4817774594790797;672471952.2320364;0.2835833852294572;1.4045678291352033;8.724513853119952;2.6263403673750423;-45339245.73324778;0.0023724803536309125
O022;O;35526.47745477402;52547.27036136471;323008.04705529544;749.7470076771972;18.09408591652429;4712.561623227779;11989.517080893866;46820.86740188248;42108.3057786547;322258.3000476182;18.69452723543742;7.259414265490054;2.569488699840577;0.6760860689900803;0.0018057298142183983;280935746.2511914;31485386880309.53;3084.0649784707975;104.73451412669512;2421568.6124831955;390068124137.4851;0.46018584702346166;2761215622.430358;0.25095980766423437;1.5311423561508395;8.724513853119952;2.6263403673750423;-73305044.01527172;0.0023724803536309125
O023;O;14999.824655082812;19842.259690502677;108689.59463162794;396.47576729254223;21.145079326336344;2399.0757174273704;8925.59948109634;19246.576008928925;16847.500291501554;108293.1188643354;19.692358903900317;7.522683049147817;2.621124033096851;0.7559534493071042;0.0031235019016777965;124946556.64526506;5322396372745.617;1209.409532294643;89.86996689649737;1142828.419090544;65510475638.89911;0.457279695425265;393715269.62534744;0.27544976312377156;1.4857905510105214;8.724513853119952;2.6263403673750423;-28206962.904618677;0.0023724803536309125
O024;O;40425.407864624554;58756.09280103854;272135.18146697915;191.96629836619445;19.45008298755187;4027.6503613349673;11992.63788852649;56157.91144184972;52130.26108051475;271943.21516861295;19.844707855898047;2.8556372524033558;1.9005690459671958;0.6880206960240559;0.0015873492588593975;339343463.01926595;42888477974245.67;3467.679899071474;78.47759579534652;2500696.2236823393;417864351574.4713;0.47218659194860985;3452278441.2442527;0.23663620705469446;1.35537082384339;8.724513853119952;2.6263403673750423;-84730216.32246882;0.0023724803536309125
O025;O;32451.829563851545;43057.71340891564;197929.7367885465;593.149491985646;19.1958335367342;5636.21294599427;11917.61410835398;45799.35060963189;40163.13766363762;197336.58729656084;19.424270616458916;2.8450422086306473;1.8622534844631173;0.7536821394963344;0.0019105096383060015;266639369.5262732;23716254197680.01;2621.5545557023675;75.50090321714366;1832159.452765222;216816761571.64804;0.4693794182298809;1853966684.0043137;0.19952216930494854;1.4012266395078512;8.724513853119952;2.6263403673750423;-66030049.03525068;0.0023724803536309125
O026;O;15299.2765610954;23566.39255977307;141648.59357489218;438.11855769871715;20.76370515010984;2653.5902026163603;6744.517310642729;13403.738312820968;10750.148110204607;141210.47501719347;19.920998722517073;8.025600537318509;2.739857590646043;0.6491989184297421;0.002982317249874108;128920615.51467413;6839248190277.135;1366.124024405265;103.68648164031679;1251964.852371251;101227541815.30193;0.48280361475811523;555374858.2813275;0.31474759107374806;1.5386915555821623;8.724513853119952;2.6263403673750423;-29225717.15887469;0.0023724803536309125
O027;O;39408.99678015341;62108.838886315374;375337.1131357319;481.2083302337163;20.636580424701002;3900.313523569177;14177.306637458116;40816.126774049946;36915.81325048077;374855.9048054982;19.96209105262369;7.617706229088338;2.657186566367513;0.6345151106799471;0.0016162094735977003;332768170.3936039;46776012890106.2;3576.445431817977;104.94697047424005;3801672.9786952157;833489222531.3519;0.4739336307624783;3857507867.8062806;0.35454756951041955;1.5763607521847018;8.724513853119952;2.6263403673750423;-82600818.97291256;0.0023724803536309125
O028;O;11019.98351582776;10225.538136018375;53730.42106646503;965.4727007599253;18.856834268977302;3629.305437376283;7420.766003648305;13954.825958569234;10325.520521192951;52764.9483657051;19.86153939581124;1.8779346620145692;1.5773663701467298;1.0776922807623235;0.004373434265408474;92583632.94135988;1882328881875.9133;730.9465783345023;73.50799998119211;759646.0439368426;24985395972.895786;0.4557383262033876;104561630.17116615;0.3357112006795739;1.5453080799567274;8.724513853119952;2.6263403673750423;-19569655.823605992;0.0023724803536309125
O029;O;9192.06875866412;9557.146159168396;50473.54850988319;422.8999494830453;21.356953868684403;3202.9309238457004;4807.728683818865;12031.581728847323;8828.650805001622;50050.64856040015;19.990808223053552;2.8860565135544034;1.854756441520354;0.9618005841467592;0.004753511341136122;77729161.81676479;1491368476956.2483;644.7334757707799;78.28591256184113;649330.0516148441;16905656943.14141;0.46461976213052847;91339042.70770724;0.29514826718867654;1.4840096800493767;8.724513853119952;2.6263403673750423;-16120786.292520404;0.0023724803536309125
O030;O;24072.350480246892;27083.673494167084;129127.84657088426;568.0370300778261;18.899209177446913;4916.480335564871;11748.034316072833;34403.27381154006;29486.793475975188;128559.80954080643;18.908494270301127;2.9358321238346647;1.7709414844086233;0.8888140851879369;0.0025385432829255514;192537714.17732543;10431808184717.104;1761.8249105860236;73.29209945608804;1836913.2881058129;152073410266.14517;0.4706586300091894;733525369.9386486;0.31274002040852666;1.5489123212861267;8.724513853119952;2.6263403673750423;-46912736.83332405;0.0023724803536309125
O031;O;10715.793409586026;10328.279244934893;52741.01331637041;491.6311418995638;19.28058335367342;2481.35611870706;8055.594852696997;15971.316407049848;13489.960288342787;52249.38217447085;18.641102389281624;2.5034972308286516;1.5142257157356553;1.0375197218685943;0.00418184705440308;84496027.50119403;1752431440818.1118;723.6327787510263;72.88367092408417;871316.3872303623;26216753392.18515;0.48563443465469475;106673352.16135286;0.3641690408044726;1.5223154340627163;8.724513853119952;2.6263403673750423;-19084763.966435984;0.0023724803536309125
O032;O;9321.818237708858;9819.362465084896;69549.31772556885;936.1522464225629;22.289201855015868;3852.6701569446323;5719.425117386959;10459.281570547053;6606.611413602421;68613.1654791463;20.791486428023966;8.685806221404746;2.713551345863364;0.9493302921503126;0.004864878261821822;81983515.46913008;1662072657316.6938;658.3096314569839;105.64833689527059;738128.1291609715;23984427787.247177;0.49133860174843186;96419879.22071812;0.34944188502522394;1.602726965950508;8.724513853119952;2.6263403673750423;-16310579.331924643;0.0023724803536309125
O033;O;11073.87677464693;15624.16927078413;109783.85212722313;833.2498908306172;22.289201855015868;3496.9599002362575;5846.705889341793;11580.160234906703;8083.200334670446;108950.60223639251;20.88250928392234;12.649174875415751;3.399121983933429;0.7087657962944717;0.004106110703693418;97818891.51700884;3381885768415.604;931.1339488952677;117.90339323088243;891601.3253089517;44708182960.30371;0.46926632670222057;244114665.4021151;0.3116796102751021;1.6027746070300677;8.724513853119952;2.6263403673750423;-20123941.225405782;0.0023724803536309125
O034;O;20282.036355850018;30911.843295408013;240648.1782504512;1022.3412771917447;22.289201855015868;5647.457268692182;9936.862473695579;20026.228194583004;14378.770925890822;239625.83697325946;21.09103744152027;16.76080112858619;3.7827625636198157;0.6561251026677835;0.0028250232840977317;180946366.5965479;12744452744348.219;1797.623236887088;133.8701977769142;1687839.1930384669;169762945357.04578;0.4728812826218035;955542055.9198613;0.3104658339479604;1.5673788555854817;8.724513853119952;2.6263403673750423;-39359155.08452158;0.0023724803536309125
O035;O;62884.830396867634;139283.88148313476;1120567.6460464462;1341.1791335342718;22.289201855015868;7979.049387768836;13440.883578152283;41000.76820830288;33021.71882053404;1119226.466912912;21.84626749390523;19.248011631345737;4.098846458119911;0.45148677454456254;0.001168696821978431;581116903.4651864;220319298387048.8;7430.450023606341;150.8075072823897;5817226.346304569;3406207083776.5723;0.4728829047863349;19399999641.007927;0.31830864840769135;1.5795878250861886;8.724513853119952;2.6263403673750423;-141079907.10526899;0.0023724803536309125
O036;O;13307.577473585061;19091.174592855736;98016.28265054486;423.4421924000752;22.289201855015868;3217.691917913531;5222.8888533550125;11614.711775474712;8397.019857561181;97592.84045814478;21.910815401304173;4.841525479750458;2.3464208663634736;0.6970538878506196;0.0034574130867124253;123338286.47454275;5146104904374.499;1131.5009859503195;86.62500861033136;976318.612617806;57266364540.11294;0.4873161961930244;364472947.3349003;0.2549099516909416;1.616532774111167;8.724513853119952;2.6263403673750423;-24891263.987344474;0.0023724803536309125
O037;O;78326.4955363259;163137.07338753482;1259657.9101842423;1626.0737353398779;22.289201855015868;7777.911153211842;18338.381002290058;71020.42031572925;63242.50916251741;1258031.8364489025;21.920519324410925;18.416489676594768;4.006324330698606;0.48012688906254936;0.0010444906871765883;726273005.1643678;309496717043161.2;8798.874930290443;143.16124733718223;6824927.807491855;4277725477822.9814;0.46559447314340635;26613704713.449924;0.30446114155101883;1.5769295812692175;8.724513853119952;2.6263403673750423;-177714923.05674875;0.0023724803536309125
O038;O;76331.05342747191;155970.16728910373;922303.6936510323;1851.6135100009033;22.58582621430315;11043.240518507087;17820.786502462066;35240.96531956562;24197.72480105853;920452.0801410314;22.003360126962733;11.273147367019556;3.2696329906849706;0.4893952141885309;0.0010704811187443929;710445275.0950462;287757421237574.3;8442.983966242526;109.23906729405945;6043958.565047914;3879571309357.0874;0.4947402655962949;24326693084.191006;0.3125486677387643;1.6404693235394923;8.724513853119952;2.6263403673750423;-173231967.99823895;0.0023724803536309125
O039;O;64742.91117118952;164650.36607183385;1176445.224190373;1506.75305849691;22.62820112277276;7542.323924973807;15586.254380157416;33556.913920827574;26014.589995853767;1174938.471131876;22.026698487808705;20.844133171916752;4.425053436973726;0.3932144987940288;0.0011099460879196582;603228702.8588972;299037618898119.8;8602.241116876632;136.76031724829468;5252832.272748885;3783254663761.037;0.4870122289443246;27109743047.588894;0.2537988778877048;1.5030149896075677;8.724513853119952;2.6263403673750423;-147568910.33189994;0.0023724803536309125
O040;O;29594.999897090474;66287.14609247637;459273.7072066226;762.628947830736;22.62820112277276;4140.699266436052;7861.233542585124;18078.44251475147;13937.743248315419;458511.0782587918;22.343073663470427;20.553309864687165;4.359102049552247;0.4464666476333566;0.0018839451664731351;279705900.152172;50573618755515.3;3529.627976831604;130.11957923647606;2289149.2802830297;489544654452.86017;0.47660508687938374;4393985737.085304;0.23783639318221406;1.3075532852354255;8.724513853119952;2.6263403673750423;-62055209.4010472;0.0023724803536309125
O041;O;81190.87321376121;211834.5332713796;1472612.025816768;643.7122919940821;22.62820112277276;8563.453924237265;17009.431503717024;45800.734075677334;37237.28015144007;1471968.3135247738;22.1436288087327;22.08556455145594;4.589319619237353;0.38327496447308806;0.0009558929573128169;760495016.500318;492159322348484.94;11030.350069087137;133.5054659728166;6430058.416208956;6028278594940.762;0.47066762553158975;44873869486.30323;0.24399578055463697;1.4389321611813986;8.724513853119952;2.6263403673750423;-188845043.13237375;0.0023724803536309125
O042;O;5593.780571696354;6678.35597799283;28265.898016824467;79.16099362105236;20.721330241640228;1279.1839004023386;2766.325130505091;6190.40680574902;4911.222905346682;28186.737023203415;19.62641499005337;1.6877721631494618;1.6644500301881109;0.8375984434087559;0.005661624859696124;46439418.29922269;634330863522.8918;423.56926371689684;66.7326466722021;350943.1219713871;6528488356.766243;0.4632129643728504;44600438.568792574;0.2577164090009986;1.4090361279886345;8.724513853119952;2.6263403673750423;-9453065.198568812;0.0023724803536309125
O043;O;8638.909129187703;8297.175027756131;36828.46464411439;205.1428149644201;20.212831340004882;2297.7614829178174;5288.988871772348;13243.589483424566;10945.82800050675;36623.32182914997;20.129400902490705;0.8452931167517881;1.307075037173073;1.0411868015666037;0.004801246642859079;73558035.5887394;1237270686578.6636;582.3930910396681;63.236438087494285;720189.4344160024;18534445724.59542;0.488479763101467;68843113.44121997;0.3570952493425515;1.6061158308739125;8.724513853119952;2.6263403673750423;-15031936.578763945;0.0023724803536309125
O044;O;10412.76076621565;11042.900225805553;46389.46263114461;80.29572680478478;20.721330241640228;2369.7301459541595;4577.906172565291;15424.592385108765;13054.862239154605;46309.16690433983;20.115769901539625;1.0179499726345576;1.3666398305255028;0.9429371409045818;0.004050073157404289;88601875.93628776;1986961475807.5242;737.9788899508499;62.860148525704034;887036.6891591345;28870054779.35521;0.4729853271330236;121945645.39709634;0.3478380218191404;1.6133252374231746;8.724513853119952;2.6263403673750423;-18643675.07026802;0.0023724803536309125
O045;O;50220.82838943951;80893.01275353636;459372.92116074805;1052.7221488813975;20.212831340004882;4963.990289590271;14203.087404260843;51466.949767553866;46502.959477963595;458320.19901186664;20.13264871190449;4.750809951082845;2.2849763679340502;0.6208302383600373;0.0013515912243854567;427686119.20183516;78284354860835.05;4629.489991380939;99.22754385817797;4596478.107012119;1247009232265.8237;0.47824738251963894;6543679512.343796;0.300089409131461;1.6461596885474086;8.724513853119952;2.6263403673750423;-108131965.34746063;0.0023724803536309125
O046;O;35379.98445711714;49741.7190658519;229660.78493980467;369.67715866087264;20.17045643153527;4309.117330413064;12834.76673178923;40808.68366502634;36499.56633461328;229291.1077811438;19.765190096699154;2.6651012154736673;1.85753686822072;0.711273858675419;0.0017374220277730286;295800566.0887759;31154872560202.07;2967.9063135618585;77.3814132509402;2611851.2288214345;365711807465.6754;0.4761260476189263;2474238615.626135;0.26692750847566865;1.4770991406822311;8.724513853119952;2.6263403673750423;-73018377.98509598;0.0023724803536309125
O047;O;6546.727293375345;4208.320052589967;24111.176421741624;670.6610997436392;20.9755796924579;3110.3453378020076;5939.863961116905;8560.133074903999;5449.787737101991;23440.515321997984;19.80052918883423;2.2555420037044946;1.3120205520063302;1.5556628800954027;0.0063213338154139475;54832925.23739426;501540251847.7484;378.405251135778;63.71786953107091;446479.9660986272;5972149873.727814;0.48022590433592455;17709957.66503083;0.42228726217807055;1.4944408074259725;8.724513853119952;2.6263403673750423;-10797850.136849439;0.0023724803536309125
O048;O;20267.024045762133;20410.05050712268;109378.91679040591;235.55289422131742;18.475460092750794;4243.595744632822;13753.992265094595;30112.406760888618;25868.811016255797;109143.3638961846;19.093474862650364;2.1659686674622485;1.5047292834881543;0.9929923514245771;0.002856133821252619;163687427.68904117;6646923325391.576;1398.5152760143114;78.21074153879074;1987303.9301263744;142154853946.59933;0.45496876473064307;416570161.70329875;0.4322132056636712;1.7261912429566109;8.724513853119952;2.6263403673750423;-38592325.00075327;0.0023724803536309125
O049;O;10307.114241505578;10042.224214364684;41145.83825806313;261.5155793450223;19.45008298755187;1927.4971902982845;7287.493195349116;13805.061332347675;11877.56414204939;40884.322678718105;18.866545649824932;0.6236708938001883;1.2334939983179762;1.0263776252637327;0.004191458000726376;82256428.29330276;1656461561252.7817;699.6839393848795;58.80632088573607;776008.7238300409;20776685149.509106;0.44680048633204045;100846267.17157239;0.2954139117884912;1.552908628227988;8.724513853119952;2.6263403673750423;-18322265.51542679;0.0023724803536309125
O050;O;10317.273853700193;12227.390191538498;68245.1805847403;172.90531710272512;21.01795460092751;1673.7012585765497;6088.070641079299;12820.194670656367;11146.493412079817;68072.27526763758;19.94567404008231;3.5797274385596456;1.9380167013823755;0.8437838076713927;0.00397661760611635;87047047.07643503;2219714765606.3003;777.8785642256405;87.73243501403942;950921.2587313907;44605014129.50203;0.4535729639932861;149509070.89613187;0.41644809716555237;1.775387117071636;8.724513853119952;2.6263403673750423;-18570966.86091514;0.0023724803536309125
O051;O;3818.711981273789;3685.5282967874628;21319.62884970086;138.20837650037728;19.831457163778374;1168.891274247795;2378.103839762293;5879.015224203428;4710.123949955633;21181.420473200484;20.05592444791519;3.5560720829583126;1.748541894125527;1.0361369317398588;0.007788701935852108;32396638.970560092;236482761573.61896;258.04172524558675;82.6208584267148;216977.59399050247;2016443103.6331995;0.48133688554145443;13583118.826421097;0.24281496797669044;1.3912597496763641;8.724513853119952;2.6263403673750423;-6058772.634482416;0.0009125773741427423
O052;O;9304.698222867713;11678.824477928032;61313.55121651378;275.47099167236445;21.48407859409324;2102.9601379817523;4111.109748672063;13289.59927975322;11186.639141771468;61038.08022484141;21.016014505138763;4.720716900610066;2.1411791833162175;0.7967153064465339;0.0042460412412445294;82716665.6018984;2026794497706.3442;726.0312632961643;84.45029066400218;639724.0820030208;21425682101.055428;0.47666670745146955;136394941.18625098;0.2628984142417372;1.5700411835312589;8.724513853119952;2.6263403673750423;-16630308.065526415;0.0023724803536309125
O053;O;31163.43952696023;46427.8079798884;314261.8673197182;176.65440379942487;20.33995606541372;2902.406251799332;8954.12906366102;44810.40883693917;41908.00258513984;314085.21291591873;20.30367653612065;6.975693073214941;2.4179888054258214;0.6712235809293347;0.0018128502901221105;267645803.4692351;27048101639737.523;2718.773414928283;115.58957638549954;2726480.508634871;458008396683.2183;0.4729369845374552;2155541353.817389;0.33500737818628273;1.6948894375243837;8.724513853119952;2.6263403673750423;-63846356.89507678;0.0009125773741418541
O054;O;38044.15037290702;69975.29072842137;338260.8964591127;587.9793732691994;20.33995606541372;2818.496819409461;9157.695841626057;24793.693241766327;21975.196422356865;337672.9170858435;19.630097722881843;4.874753318198405;2.411780328334681;0.5436797757734059;0.0014695759605391795;315900794.80256665;52654758091850.59;3872.647212250543;87.34616863345433;2722679.86559264;770145964374.9786;0.4783161959282736;4896541312.527095;0.2681733130975398;1.6467621772897034;8.724513853119952;2.6263403673750423;-81174802.41502023;0.0023724803536309125
O055;O;6154.2896321556;4207.251016744656;20185.169266194;766.261571360935;19.66195752989993;2663.816757831193;5095.365918480138;8396.578718865447;5732.7619610342535;19418.907694833066;20.02949787499056;0.2753382336302339;0.9292737706446599;1.4627816613893072;0.006425452846067385;52142081.059249565;471862590779.3014;362.4719504737936;55.687534552148385;410365.5547027895;5570626301.557903;0.4969271930238483;17700961.117898945;0.35403637939908206;1.5846837525299922;8.724513853119952;2.6263403673750423;-10117897.215923375;0.0023724803536309125
O056;O;32382.503328916668;52234.329103368415;256622.45955005015;519.7362648370982;19.06870881132536;3297.740488560018;8871.596023287062;30616.321396806103;27318.580908246084;256102.72328521305;19.103307631946993;4.092743769169041;2.2177485956527154;0.6199467646044377;0.001743768320667715;261673266.42258847;30484543853447.348;2988.176724832866;85.87927796151463;2146781.615655223;383797039491.96796;0.47075485032758957;2728425136.879;0.2497993968516437;1.5844099772274747;8.724513853119952;2.6263403673750423;-67122572.40155768;0.0023724803536309125
O057;O;6755.971584453431;6627.41174900366;32819.85050599967;300.52490758902013;19.06870881132536;1333.7878121247727;4223.003005690974;10160.490788713016;8826.702976588243;32519.325598410647;18.175309234904184;0.9478661123234584;1.254510921007448;1.0193981965084784;0.005314461502815198;51940962.16464901;683681418495.9067;460.15142574130834;71.32402220231432;533841.7375748458;11270449206.087805;0.4679973261225247;43922586.49083175;0.3424486461982353;1.6694723345782339;8.724513853119952;2.6263403673750423;-11493115.89782096;0.0023724803536309125
O058;O;10939.887733540123;7247.241747413604;40795.74951602337;2117.388834650718;24.83169636319258;5724.755544389576;8471.10475875754;14185.61398674191;8460.858442352333;38678.36068137265;22.620218853912203;1.7216642717549675;1.3928548515688546;1.5095243286791629;0.0047642164904664;104676702.96767072;1756894019610.3215;638.0445462114354;63.93871675302191;671699.001215133;13551758677.72956;0.5226825056838871;52522512.94545458;0.34351518394950786;1.3655936078600548;8.724513853119952;2.6263403673750423;-19078959.90897995;0.0023724803536309125
